Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,population,gene_set_db
prerank,REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,0.5817750984874661,1.1690141962636946,0.2767527675276753,0.5435776945845863,1.0,9/24,23.96%,PTPRF;PDLIM5;HOMER3;FLOT1;DLGAP4;PPFIBP1;STX1A;DBNL;CASK,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,-0.5111667259618482,-1.1661862888370342,0.22406639004149378,0.581659923987768,1.0,3/61,3.31%,RPS27A;UBA52;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0.48154754360207375,1.1661109525575684,0.1935483870967742,0.5477507958411679,1.0,19/71,18.45%,TUBA1A;TUBB3;TUBB6;TUBA4A;HDAC2;TUBB2A;CAPZB;WEE1;KIF2A;KIF9;EHD2;JMJD1C;CDC42;TUBB2B;KIF1B;MAFF;HMG20B;KLC1;EHD1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_EPH_EPHRIN_SIGNALING,0.503682006988626,1.1640677803472719,0.23043478260869565,0.5501983902051921,1.0,34/61,24.02%,MYH9;CLTB;EPHB2;MYH14;MYL9;ACTR3;PAK2;AP2M1;ARPC5;ADAM10;EFNB1;LIMK2;AP2B1;EPHA2;CDC42;MMP2;EPHA4;EPHB4;NCSTN;HRAS;PSENEN;ACTR2;AP2A1;EFNA4;CLTC;PTK2;YES1;EFNB2;FYN;VAV2;NCK2;APH1A;PSEN1;WASL,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,0.4881262153684399,1.1629788320474728,0.1782608695652174,0.549732495285012,1.0,11/64,10.14%,APP;CXCL16;PSAP;GNAI2;GNG12;GNG10;PPP2R1A;GNB1;CX3CL1;RGS10;GNB2,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,-0.5507257586816656,-1.1621578904336123,0.21940928270042195,0.5893312497292728,1.0,4/38,6.83%,SLC34A2;SLC1A5;SLC26A9;AHCYL2,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_METABOLISM_OF_LIPIDS,-0.4145838275533204,-1.162090387840915,0.11842105263157894,0.585581092522718,1.0,38/391,5.68%,FABP5;DBI;FASN;LPCAT1;PLA2G1B;MID1IP1;SCD;DHCR24;MFSD2A;GPX4;SPTSSA;MSMO1;ALOX15B;ASAH1;IDI1;HMGCS1;FDPS;INSIG1;ACSL1;CD36;VAPA;PLA2G4F;PIP5K1B;FADS1;EBP;ACAT2;HSD17B4;SQLE;ACAT1;ACOXL;PTPN13;MVD;SLC27A3;CHPT1;LTA4H;ACADL;HMGCR;FDFT1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,-0.6162299970356326,-1.1617884627478037,0.2602040816326531,0.5823146940236704,1.0,2/25,5.41%,DBI;ACADL,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_RHOQ_GTPASE_CYCLE,0.5120776970575642,1.1604384469051496,0.24701195219123506,0.5529034142329841,1.0,10/46,13.24%,JUP;STOM;GJA1;PAK2;STEAP3;SNAP23;CDC42EP3;CDC42EP1;CAV1;CDC42,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,-0.5991072262458934,-1.1592041361683563,0.271356783919598,0.5856843619155871,1.0,3/27,3.31%,RPS27A;UBA52;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_RAC1_GTPASE_CYCLE,0.45882982236477626,1.1588058171194995,0.20600858369098712,0.5538987655862095,1.0,45/100,31.71%,ITGB1;AMIGO2;PAK2;CYBA;WASF2;PLEKHG1;FARP1;SNAP23;BAIAP2L1;NCF2;CDC42EP1;CAV1;RALBP1;EPHA2;ABI1;CDC42;ESYT1;ARHGDIA;ARHGAP29;BCR;PKN2;ARHGAP21;PLEKHG3;ABI2;CYFIP1;SWAP70;VAV2;EMD;NISCH;DOCK1;WASL;CYFIP2;WIPF1;ARAP2;CDC42BPA;YKT6;ABR;VRK2;PAK1;VAMP3;RAC1;ARHGAP42;DOCK7;VANGL1;ARHGAP1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_MEIOTIC_SYNAPSIS,0.6028798458505871,1.156789104796668,0.30952380952380953,0.5563016519111643,1.0,6/16,18.56%,LMNA;UBE2I;SUN1;SYNE2;SUN2;REC8,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_MTORC1_MEDIATED_SIGNALLING,-0.663138265254092,-1.1523632632008902,0.31363636363636366,0.6003830227798931,1.0,1/16,0.40%,RPS6,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,0.6024505198326885,1.151662699456653,0.2893772893772894,0.5665252742823313,1.0,5/19,10.35%,CDKN1A;KDM5B;ERBB2;UBE2I;KCTD1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,0.6042721001790188,1.150054797842935,0.2574626865671642,0.567461751558467,1.0,5/19,10.14%,GNAI2;GNG12;GNG10;GNB1;GNB2,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.4690419063559247,1.1500359167029035,0.26104417670682734,0.5643983326502315,1.0,25/75,17.75%,COL1A1;CDKN1A;BAX;CCND1;PSME2;SOX9;PSMB8;PSMD2;STAT1;SMURF1;PSMA6;PSMD4;PSMB10;PSMC4;GSK3B;PSMD1;RUNX1;PSMC1;PSMD7;PSMA5;PSMD6;PSMD13;PSMD9;PSMC3;PSMC6,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,-0.5275433294272477,-1.1491562985897374,0.24401913875598086,0.6053951656766337,1.0,4/40,4.83%,POLR2L;FOS;JUN;POLR2C,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_DEATH_RECEPTOR_SIGNALING,-0.47898308097669884,-1.1463904422645461,0.20446096654275092,0.6086534313327507,1.0,7/92,4.00%,RACK1;RPS27A;UBA52;AKAP13;NFKBIA;UBB;BEX3,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_ION_CHANNEL_TRANSPORT,-0.4917450898240001,-1.1433297363866193,0.22304832713754646,0.6127736029497821,1.0,6/62,4.34%,RPS27A;UBA52;ATP1A1;ATP6V0E1;UBB;ATP8A1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_STIMULI_SENSING_CHANNELS,-0.5756986228592351,-1.143175029254314,0.2826086956521739,0.6092108280900587,1.0,3/28,3.31%,RPS27A;UBA52;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_RAS_PROCESSING,-0.63684988442803,-1.142527339461248,0.32019704433497537,0.6069744577092145,1.0,3/17,3.31%,RPS27A;UBA52;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,0.3910117709587265,1.1409413890222189,0.12886597938144329,0.5856739041148079,1.0,77/289,17.75%,FN1;CDKN1A;MYH9;TPM4;BCL2L1;MDM2;VCL;PIM1;TPM3;HDAC2;VCP;PDGFA;NRG1;TGFB1;PSME2;TLN1;PSMB8;ERBB2;LMNA;PSMD2;CTNNB1;PPP2R1A;STAT1;FKBP1A;CDC37;PPP1CB;KDR;RAP1B;RNF213;MET;PSMA6;TGFBR1;ADAM10;PSMD4;KRAS;PAPSS1;PSMB10;TFG;NCOR2;FZD6;PSMC4;GSK3B;ERBB3;PSMD1;SEC31A;TPR;SMAD3;SPTBN1;MAML2;PSMC1;PSMD7;NEURL1B;PPP2CA;OS9;DUSP10;PSMA5;HBEGF;NCSTN;BCR;DKK1;CTBP2;CUX1;HDAC7;HRAS;ETV6;PSMD6;PPFIBP1;PSENEN;PSMD13;TNKS2;CNKSR1;GOLGB1;PSMD9;RHOG;KLC1;PSMC3;PSMC6,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,-0.615377836587319,-1.14090704921466,0.3062200956937799,0.6079672834316229,1.0,3/19,5.78%,POLR2L;POLR1D;POLR3H,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,-0.41907774886481625,-1.1366223988016162,0.16727272727272727,0.6159854042568373,1.0,19/228,4.83%,MT-CO1;MT-CO2;MT-CO3;RPS27A;COX7C;UBA52;PRDX5;NDUFA4;NPM1;COX7A2;COX4I1;POLR2L;COX6C;FOS;JUN;UBB;COX8A;COX7B;POLR2C,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,0.5411221294404355,1.135272787951881,0.3029197080291971,0.597176081781125,1.0,13/33,29.38%,SMARCC1;SMARCB1;RUNX1;SMARCA4;CSNK2A1;SMARCC2;SMARCE1;ACTL6A;RING1;HIPK2;SMARCD1;ARID1A;PHC2,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_MITOTIC_PROMETAPHASE,0.4500630746246608,1.1348926168490843,0.2217391304347826,0.5950633776277128,1.0,22/101,16.57%,TUBA1A;TUBB3;TUBB6;TUBA4A;DYNC1H1;DCTN2;ACTR1A;PPP2R1A;TUBB2A;CSNK1D;NUDC;DYNC1I2;YWHAG;KIF2A;DYNC1LI2;CSNK1E;BUB3;CSNK2A1;PPP2CA;TUBB2B;RCC2;SEC13,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SIGNAL_AMPLIFICATION,0.606780488379625,1.1338542755315533,0.34256055363321797,0.5946373085732606,1.0,8/15,22.90%,GNAI2;GNG12;GNG10;GNB1;GNB2;MAPK14;GNA15;GNAI3,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SIGNALING_BY_ERBB2,-0.5304084506499017,-1.1284374511263147,0.28512396694214875,0.6345390314746978,1.0,3/39,3.31%,RPS27A;UBA52;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,0.551791482499134,1.1276492362605175,0.3127413127413127,0.6071907280086958,1.0,13/27,30.32%,CCT2;RAB11A;CCT5;ARL3;CCT4;EXOC7;CCT3;ASAP1;RAB8A;PKD2;PDE6D;TCP1;BBS7,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_MICRORNA_MIRNA_BIOGENESIS,-0.6209934060519684,-1.1228124969378352,0.3058252427184466,0.6469199074449947,1.0,2/18,4.83%,POLR2L;POLR2C,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,0.5882637960932003,1.1224491769350784,0.30633802816901406,0.617257354909826,1.0,5/17,10.14%,GNAI2;GNG12;GNG10;GNB1;GNB2,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,0.561718447447638,1.1217776424239068,0.3274021352313167,0.6157759051421902,1.0,6/21,16.06%,PDGFA;STAT1;BCAR1;KRAS;GRB7;HRAS,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_VISUAL_PHOTOTRANSDUCTION,0.5550264513472006,1.1192101591278603,0.2909090909090909,0.6199380664562438,1.0,8/30,6.57%,AGRN;RBP1;SDC1;HSPG2;GPC1;AKR1C3;GNB1;LRP10,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,0.4825430162146498,1.1181031927819247,0.2845528455284553,0.61951756012989,1.0,9/56,19.40%,CDKN2A;PML;UBE2I;TPR;TDG;SP100;HDAC7;SEC13;HERC2,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,0.3716865331530013,1.1168338994818214,0.11351351351351352,0.6197214034689944,1.0,99/412,17.99%,COL1A1;CTSE;TUBA1A;ITGAV;CDH1;CD99;TUBB3;ITGB1;CTSB;SPSB1;TUBB6;YWHAZ;TUBA4A;UBE2H;DYNC1H1;NECTIN2;VASP;UBE2D1;DCTN2;PSME2;UBE2E3;PAK2;CYBA;CTSA;AP1S1;BCL10;ICAM1;BCAP31;UBE2J1;AP2M1;PSMB8;ACTR1A;PSMD2;PPP2R1A;TUBB2A;FKBP1A;NPDC1;TAP1;UBA1;FBXO32;RAP1B;RNF19A;NPEPPS;SMURF1;RNF213;AP1S3;PSMA6;CAPZB;DYNC1I2;PSMD4;KRAS;IFITM1;SNAP23;SH3RF1;KIF2A;PSMB10;ITGB5;DYNC1LI2;NCF2;UBE2L3;AP2B1;PSMC4;UBR4;PSMD1;CDC34;SEC31A;SEC61A1;FBXO2;COL17A1;UBE2Q2;TNFRSF14;CDC42;PSMC1;PSMD7;RASGRP1;ENAH;PPP2CA;PSMA5;UBE2Z;HLA-A;UBA3;TUBB2B;UBE2A;PPL;HRAS;PSMD6;UBE2L6;AP1M2;PSMD13;SEC13;UBE2V1;PSMD9;FBXW5;SPTBN2;KLC1;PSMC3;PSMC6;MYD88;AP2A1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,-0.5718810628994755,-1.1165542311260819,0.3,0.660262588573558,1.0,7/29,9.31%,MAOA;EPHX1;ACSS2;ALDH1A1;CES1;CYP1B1;CYP51A1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SIGNALING_BY_WNT,0.40950975331387185,1.11477968331871,0.25225225225225223,0.621886477923326,1.0,46/157,17.99%,SOX4;CLTB;YWHAZ;PSME2;SOX9;GNG12;GNG10;AP2M1;PSMB8;WLS;PSMD2;CTNNB1;PPP2R1A;GNB1;VPS35;TLE2;SMURF1;PSMA6;PSMD4;KRAS;PSMB10;FZD6;GNB2;AP2B1;PSMC4;GSK3B;PSMD1;CAV1;CSNK1E;SMARCA4;WNT7A;DAAM1;PSMC1;PSMD7;CSNK2A1;PPP2CA;PSMA5;DKK1;CTBP2;PSMD6;PSMD13;TNKS2;PSMD9;PSMC3;PSMC6;AP2A1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,0.5512940560568133,1.1142409557076725,0.337037037037037,0.6202148224071657,1.0,5/30,16.57%,MDM2;PML;UBE2I;TPR;SEC13,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_FGFR2_ALTERNATIVE_SPLICING,-0.5863978101380396,-1.113422332445516,0.3076923076923077,0.6652310460055852,1.0,3/23,4.83%,POLR2L;HNRNPA1;POLR2C,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,0.4573523934028819,1.112918490283518,0.24680851063829787,0.6202898677107951,1.0,19/76,10.40%,CTSE;TUBA1A;TUBB3;CTSB;TUBB6;TUBA4A;DYNC1H1;DCTN2;CTSA;AP1S1;AP2M1;ACTR1A;TUBB2A;AP1S3;CAPZB;DYNC1I2;KIF2A;DYNC1LI2;AP2B1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,-0.5128857697600431,-1.1126113340130976,0.2863070539419087,0.6634898987789476,1.0,5/46,3.31%,RPS27A;UBA52;FOS;JUN;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,0.5358770922446252,1.1122621441099914,0.3371647509578544,0.618694025620678,1.0,7/29,17.11%,PDGFA;NRG1;ERBB2;MET;ERBB3;HBEGF;RHOG,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.5341939569324547,1.111757341435944,0.32936507936507936,0.6169935381476024,1.0,15/38,9.49%,PMEPA1;ITGAV;ITGB1;ITGB6;ITGB8;LTBP3;TGFB1;BAMBI;TGFB2;FKBP1A;PPP1CB;SMURF1;LTBP1;TGFBR1;ITGB5,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,-0.5799347869098714,-1.108021544668195,0.3526570048309179,0.6724758478056022,1.0,3/24,3.31%,RPS27A;UBA52;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION,-0.5861442483700618,-1.1072030585305765,0.3333333333333333,0.6706629734639802,1.0,2/21,4.55%,POLR2L;POLR1D,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION,0.5784492185920388,1.1051148943287226,0.33126934984520123,0.6301894927050806,1.0,5/17,13.74%,SCD5;HDAC2;SMARCA4;LAMC1;DAG1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,-0.5242354006091035,-1.1030072198810625,0.33191489361702126,0.6787436923374031,1.0,3/39,4.83%,POLR2L;JUN;POLR2C,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SENSORY_PROCESSING_OF_SOUND,0.5226610072090531,1.1015356996705497,0.33962264150943394,0.6358854697475588,1.0,5/31,4.54%,GSN;MYH9;SPTAN1;EPS8L2;TWF2,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,-0.6219290233600923,-1.1014410056219759,0.3910891089108911,0.6793077341761575,1.0,3/15,5.78%,POLR2L;POLR1D;POLR3H,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION,0.5921891874828165,1.1001948154002852,0.3310810810810811,0.6362274685409818,1.0,5/16,10.14%,GNG12;GNG10;GNB1;KCNS3;GNB2,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,-0.44800597564059813,-1.0988012722488127,0.26996197718631176,0.6828802236166042,1.0,5/101,3.31%,SLC34A2;RPS27A;ABCA3;UBA52;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_CHROMOSOME_MAINTENANCE,-0.49857460142585486,-1.0965903117660676,0.2554112554112554,0.6848222130914595,1.0,4/39,5.32%,NPM1;POLR2L;POLR2C;CENPX,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,0.5218280703913647,1.0963108948918807,0.31275720164609055,0.6427842648225826,1.0,9/36,13.12%,CCND1;NOTCH3;B4GALT1;ATP2A2;RUNX1;LFNG;RAB6A;NOTCH2;MAML2,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_MEIOSIS,0.5459597793614698,1.0950257698868882,0.39097744360902253,0.6430003333628908,1.0,7/25,19.71%,LMNA;UBE2I;SUN1;SYNE2;SUN2;REC8;RBBP8,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,-0.566835985904591,-1.0928049195121174,0.38967136150234744,0.6909200442375537,1.0,4/25,3.31%,RPS27A;UBA52;RNASE1;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,-0.5343143459815702,-1.0921590062829312,0.3391304347826087,0.6886026465042203,1.0,3/35,3.31%,RPS27A;UBA52;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,0.46733761692353065,1.0841452837442944,0.328,0.6683893060838361,1.0,16/62,16.57%,TUBA1A;TUBB3;TUBB6;TUBA4A;DYNC1H1;PPP2R1A;TUBB2A;NUDC;DYNC1I2;KIF2A;DYNC1LI2;BUB3;PPP2CA;TUBB2B;RCC2;SEC13,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.3862035700022027,1.0835278307563976,0.2744186046511628,0.6669314647976865,1.0,49/205,19.47%,TUBA1A;TUBB3;SPTAN1;TUBB6;TUBA4A;TUSC3;DYNC1H1;VCP;ARF5;DCTN2;CTSZ;FUCA1;B4GALT1;CTSA;ACTR1A;MGAT4B;TUBB2A;TMED9;NAGK;CSNK1D;RPN1;CAPZB;DYNC1I2;LMAN2;DDOST;TMED3;TFG;DYNC1LI2;ARFGAP3;SEC31A;GFUS;SPTBN1;COL7A1;COPB2;PSMC1;OS9;TRAPPC5;TUBB2B;EDEM2;SEC13;GOLGB1;GLB1;SPTBN2;ARF3;DERL2;GOLGA2;ACTR10;TMED10;CALR,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_PHOSPHOLIPID_METABOLISM,-0.43619045266752765,-1.0807426039514727,0.3142857142857143,0.7162906141931161,1.0,11/104,8.03%,LPCAT1;PLA2G1B;MFSD2A;PLA2G4F;PIP5K1B;PTPN13;CHPT1;AGPAT2;PCYT2;GPD1L;CPNE3,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,-0.45227233706717146,-1.0805815147547337,0.30196078431372547,0.7126051571723493,1.0,9/89,6.83%,SLC34A2;SLC39A8;SLC25A5;SLC25A6;SLCO4C1;SLC1A5;SLC25A4;SLC26A9;AHCYL2,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,0.4403180534873483,1.0796270422183425,0.3628691983122363,0.6738202349714236,1.0,27/87,18.15%,CDKN1A;CCND2;CDKN2A;CDKN2B;CCND1;PSME2;PSMB8;CDKN1C;PSMD2;PPP2R1A;PSMA6;WEE1;PSMD4;PSMB10;PSMC4;PSMD1;PSMC1;PSMD7;PPP2CA;PSMA5;PSMD6;PSMD13;PSMD9;TFDP2;PSMC3;PSMC6;TYMS,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,-0.5577429946475514,-1.079473018641639,0.35080645161290325,0.7115137034760319,1.0,3/28,2.65%,FASN;SCD;APOC1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_ABC_TRANSPORTER_DISORDERS,-0.4802788394323038,-1.078920289320792,0.3522267206477733,0.7091315967809547,1.0,4/56,3.31%,RPS27A;ABCA3;UBA52;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS,0.5093602800136147,1.0765993809763905,0.36363636363636365,0.6785041323496555,1.0,8/35,10.34%,RHOC;GNG12;NET1;GNG10;PLXNB1;GNB1;GNB2;RHOB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS,-0.5888688709693265,-1.0759949995982625,0.3972602739726027,0.7133698383292439,1.0,3/17,3.31%,RPS27A;UBA52;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.4471259368750482,1.0745373174565798,0.3333333333333333,0.6803250587229531,1.0,28/76,17.75%,CDKN1A;CDKN2A;MDM2;CCND1;TGFB1;PSME2;TEAD2;PSMB8;PSMD2;CTNNB1;SMURF1;PSMA6;PSMD4;KRAS;PSMB10;PSMC4;PSMD1;RUNX1;SMAD3;MAML2;PSMC1;PSMD7;PSMA5;PSMD6;PSMD13;PSMD9;PSMC3;PSMC6,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SIGNALING_BY_NOTCH1,-0.5018793488539548,-1.0741965124552117,0.36153846153846153,0.7142080641708414,1.0,3/46,3.31%,RPS27A;UBA52;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_INTERFERON_SIGNALING,0.4034606910834208,1.0730883097308153,0.31140350877192985,0.6807931575000218,1.0,29/154,9.76%,IFI27;TUBA1A;TUBB3;FLNA;IFNGR2;FLNB;IFI6;TUBB6;TUBA4A;TRIM22;TRIM2;ICAM1;PML;PSMB8;ISG15;IP6K2;IRF6;PPP2R1A;TUBB2A;ILF2;STAT1;UBE2I;TRIM8;IFNGR1;IFITM1;DNAJC3;IFNAR1;IRF7;MX1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.47126569562567827,1.0718533331619717,0.39919354838709675,0.6806302814781386,1.0,23/54,17.75%,CDKN1A;TUBA1A;TUBB3;TUBB6;TUBA4A;PSME2;PSMB8;PSMD2;TUBB2A;PSMA6;PSMD4;PSMB10;PSMC4;PSMD1;PSMC1;PSMD7;PSMA5;TUBB2B;PSMD6;PSMD13;PSMD9;PSMC3;PSMC6,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_ESR_MEDIATED_SIGNALING,0.4129964230796948,1.0689806584566268,0.33191489361702126,0.6853436874126139,1.0,18/103,16.59%,MMP7;CCND1;CAV2;GNAI2;GNG12;GNG10;GNB1;KRAS;GNB2;CAV1;RUNX1;PRMT1;CXXC5;HSPB1;MMP2;HBEGF;HRAS;NRIP1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA,0.581935451848782,1.0688243674329683,0.4012539184952978,0.6824529034816206,1.0,2/15,15.47%,YWHAZ;MAPK14,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,0.5719216342120634,1.0680628442977527,0.4234527687296417,0.6810024534077128,1.0,2/15,5.23%,HDAC2;CHD3,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_NEUTROPHIL_DEGRANULATION,-0.39374980396535547,-1.0656052424992983,0.3102310231023102,0.7345264365332546,1.0,31/285,5.14%,SLPI;FABP5;CTSH;MGST1;FTL;EEF1A1;NPC2;FTH1;B2M;GSTP1;PIGR;EEF2;LPCAT1;CD63;CSTB;BRI3;HMGB1;ASAH1;PRDX6;CD36;VAPA;CAT;CD59;SERPINA1;SLCO4C1;C3;ATP8A1;CREG1;CD44;ALDOA;NDUFC2,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,0.5807303867413456,1.0655358868070455,0.42033898305084744,0.6845766052309017,1.0,8/17,28.29%,OPTN;TNFRSF1A;TRADD;USP4;RBCK1;BIRC2;FADD;SHARPIN,KRT5-KRT17+ Basaloid,Reactome
