gene,gene_ens,log2FC,pvalue,padj,mean_group,mean_ref,pct_group,pct_ref
GTPBP6,ENSG00000178605,-2.2072,7.1176487980951e-05,0.00017174413411299557,0.0614,0.2838,0.03,0.195
SCN1A,ENSG00000144285,-2.4288,7.155380939799596e-05,0.00017259223292496027,0.06,0.3235,0.03,0.195
AP3S1,ENSG00000177879,-0.9788,7.178381970097367e-05,0.00017308452410931522,0.2103,0.4146,0.1,0.277
RAP1A,ENSG00000116473,-0.5162,7.194886411113524e-05,0.00017341987130937287,0.5782,0.8269,0.279,0.497
SERPINB6,ENSG00000124570,-0.7709,7.231186166022156e-05,0.00017423193507525966,0.2755,0.4702,0.124,0.306
SCAF8,ENSG00000213079,1.7686,7.236190908226307e-05,0.00017428964686636678,0.5524,0.162,0.254,0.106
NIT2,ENSG00000114021,-2.9294,7.244387554136795e-05,0.00017442416897649478,0.0351,0.2683,0.02,0.184
AZGP1,ENSG00000160862,-4.5125,7.258524589707843e-05,0.00017470157021498624,0.0138,0.317,0.005,0.168
GUCY1A1,ENSG00000164116,-1.7137,7.281381258198417e-05,0.00017518856420571769,0.1016,0.3336,0.055,0.221
KCNT2,ENSG00000162687,7.1524,7.31303527549359e-05,0.00017588679368030856,0.3553,0.0024,0.164,0.002
BZW2,ENSG00000136261,-1.3228,7.315793940924648e-05,0.00017588980464879669,0.1546,0.3868,0.085,0.252
SLC26A9,ENSG00000174502,-2.2155,7.494880639370043e-05,0.0001801306505590231,0.067,0.3117,0.035,0.2
NDUFAF2,ENSG00000164182,-1.0456,7.529301583615515e-05,0.00018089282473729507,0.2156,0.4452,0.114,0.284
PPP5C,ENSG00000011485,-11.1918,7.560787717122294e-05,0.00018158396678410573,0.0,0.2338,0.0,0.162
GOLGA2,ENSG00000167110,-1.108,7.668245571356047e-05,0.0001840985340441662,0.1926,0.4153,0.1,0.27
CCSER1,ENSG00000184305,2.0389,7.700522133284249e-05,0.0001848069972267535,0.4799,0.1167,0.219,0.059
SEMA3C,ENSG00000075223,4.3659,7.716224901938469e-05,0.00018511733520131839,0.4107,0.0198,0.174,0.014
GPC4,ENSG00000076716,-1.5558,7.796903175997864e-05,0.0001869856959155825,0.123,0.3619,0.07,0.236
ERGIC2,ENSG00000087502,-1.4723,7.835087053150033e-05,0.00018783397856421058,0.1264,0.351,0.075,0.239
ADAMTS9-AS2,ENSG00000241684,2.4294,7.874926624127896e-05,0.0001887213309025842,0.4542,0.0842,0.204,0.045
MTRFR,ENSG00000130921,-2.0442,7.955927702161221e-05,0.00019059412167408464,0.0772,0.3186,0.05,0.213
RAD23B,ENSG00000119318,-0.5917,8.085349855204015e-05,0.00019362514049088426,0.3723,0.5611,0.169,0.359
ILRUN-AS1,ENSG00000272288,-3.0629,8.106606013039395e-05,0.00019406459340892517,0.0309,0.2588,0.01,0.173
NAMPT,ENSG00000105835,0.5784,8.131725724656419e-05,0.00019459618815829532,1.2982,0.8693,0.478,0.487
ULK4,ENSG00000168038,2.8649,8.142913640969158e-05,0.00019479412681960243,0.3885,0.0532,0.194,0.036
MLLT3,ENSG00000171843,1.3183,8.157428711183821e-05,0.00019507148715358662,0.6556,0.2628,0.299,0.166
PFKL,ENSG00000141959,-2.3717,8.24941176480745e-05,0.00019720050528686099,0.0555,0.2878,0.035,0.196
IP6K2,ENSG00000068745,-2.5266,8.311450405282601e-05,0.00019861244099063504,0.0483,0.2789,0.03,0.192
MGLL,ENSG00000074416,-0.5147,8.369228488037252e-05,0.0001999215918154535,0.6242,0.8919,0.284,0.518
SNRNP70,ENSG00000104852,-0.7228,8.443696290272663e-05,0.0002016283429486275,0.3558,0.5873,0.184,0.369
OSBPL8,ENSG00000091039,1.2311,8.4811645771657e-05,0.00020245067266222197,0.7981,0.3399,0.333,0.227
TOMM40,ENSG00000130204,-2.32,8.487248149267923e-05,0.00020252350978549645,0.055,0.275,0.03,0.191
PSMD11,ENSG00000108671,-0.9272,8.527024874751778e-05,0.00020339710012698439,0.2256,0.429,0.109,0.287
KIAA1191,ENSG00000122203,-2.1327,8.529948756635473e-05,0.00020339710012698439,0.0652,0.2862,0.035,0.198
RAB8A,ENSG00000167461,-3.1233,8.536331424039746e-05,0.00020347665089636498,0.0284,0.2483,0.015,0.177
CFAP36,ENSG00000163001,-1.2654,8.548577486148188e-05,0.00020369585811624597,0.1568,0.3771,0.085,0.252
ZFPL1,ENSG00000162300,-11.1796,8.573386554111397e-05,0.00020421415404746799,0.0,0.2319,0.0,0.161
SPRY2,ENSG00000136158,-4.4211,8.580601919754904e-05,0.00020431315587181106,0.0114,0.2467,0.01,0.171
GLOD4,ENSG00000167699,-1.8432,8.61971784647012e-05,0.00020517140233989282,0.0875,0.3141,0.05,0.214
UBE2G2,ENSG00000184787,-1.1116,8.650916302689242e-05,0.00020584064832797095,0.191,0.4128,0.104,0.273
GAB1,ENSG00000109458,1.5759,8.666555511463758e-05,0.00020613933141405428,0.5558,0.1864,0.264,0.119
SFPQ,ENSG00000116560,-0.5675,8.687629672943197e-05,0.00020656702949657394,0.5221,0.7738,0.249,0.46
XPR1,ENSG00000143324,1.7676,8.70062244356455e-05,0.00020680233914792748,0.5369,0.1576,0.249,0.101
COASY,ENSG00000068120,-3.4105,8.721774859788805e-05,0.00020723135641597092,0.0239,0.2552,0.015,0.176
FLNA,ENSG00000196924,-0.5607,8.760407900434652e-05,0.00020807526446302646,0.4273,0.6304,0.184,0.387
USP15,ENSG00000135655,1.3206,8.76368006242729e-05,0.00020807898733363626,0.7433,0.2976,0.313,0.193
HES1,ENSG00000114315,-2.2044,8.78279069988001e-05,0.0002084586321410753,0.0681,0.3144,0.04,0.202
ARHGAP15,ENSG00000075884,6.1213,8.788805027175435e-05,0.00020852727806928856,0.4029,0.0057,0.164,0.004
HLF,ENSG00000108924,-3.5591,8.815094928121174e-05,0.00020907677210554447,0.0225,0.2659,0.015,0.176
DCBLD2,ENSG00000057019,-1.0544,8.889987030081545e-05,0.00021077821573984608,0.1927,0.4004,0.085,0.259
EIF4EBP3,ENSG00000243056,-6.4104,8.92488304109256e-05,0.00021153049620815188,0.0031,0.2733,0.005,0.165
ERP44,ENSG00000023318,-0.7793,8.971054718024028e-05,0.00021254939503966827,0.2896,0.4971,0.139,0.321
VPS8,ENSG00000156931,1.9391,9.092554672724365e-05,0.00021535167609619164,0.5365,0.1398,0.239,0.091
SLC46A2,ENSG00000119457,-2.6849,9.09792151612207e-05,0.00021540240271598478,0.0464,0.2988,0.025,0.186
ARV1,ENSG00000173409,-2.8091,9.200176259974052e-05,0.000217669065676113,0.0383,0.2688,0.025,0.184
SRD5A3,ENSG00000128039,-2.3397,9.200176259974052e-05,0.000217669065676113,0.0577,0.2924,0.04,0.2
RBL2,ENSG00000103479,-0.8375,9.229918008070365e-05,0.00021829540501381716,0.2727,0.4874,0.134,0.313
AKR1C1,ENSG00000187134,-2.2448,9.296592541134838e-05,0.0002197944834769543,0.0633,0.3002,0.025,0.187
TMEM53,ENSG00000126106,-2.8843,9.312176741033759e-05,0.00022008502637425507,0.0379,0.2805,0.035,0.192
KIF13A,ENSG00000137177,1.268,9.363141114644223e-05,0.00022121124692150255,0.7375,0.3062,0.313,0.191
GID8,ENSG00000101193,-2.5928,9.512313610432807e-05,0.00022465609124498132,0.0439,0.2655,0.025,0.185
RASA1,ENSG00000145715,1.9753,9.517619303499746e-05,0.00022470194177474305,0.4702,0.1195,0.229,0.077
ANK3,ENSG00000151150,0.5454,9.533553154648632e-05,0.00022499859194310322,1.196,0.8195,0.483,0.45
AMBRA1,ENSG00000110497,2.1066,9.538279131029933e-05,0.00022503061220822647,0.5025,0.1166,0.224,0.072
VWA8,ENSG00000102763,2.2271,9.544189712463072e-05,0.00022509054763255953,0.437,0.0933,0.214,0.059
ECSIT,ENSG00000130159,-3.0391,9.591599024609588e-05,0.00022612880298400083,0.0325,0.2679,0.025,0.184
TCEAL1,ENSG00000172465,-3.4312,9.656253297181648e-05,0.00022749247185846992,0.0226,0.2443,0.01,0.17
TLCD1,ENSG00000160606,-11.1861,9.652966014905667e-05,0.00022749247185846992,0.0,0.2329,0.0,0.16
CDYL,ENSG00000153046,2.4089,9.683488657672097e-05,0.0002280536697623129,0.4658,0.0876,0.214,0.063
U2SURP,ENSG00000163714,-0.7268,9.78225873024126e-05,0.00023029857616947965,0.3166,0.5241,0.154,0.333
ARL4A,ENSG00000122644,-3.8687,0.00010113617176611206,0.00023793183910738374,0.0171,0.2511,0.015,0.173
TPM1,ENSG00000140416,-0.603,0.00010111431723177288,0.00023793183910738374,0.4502,0.6838,0.209,0.414
PLCL1,ENSG00000115896,4.5155,0.00010202031442607394,0.00023992735213089714,0.3592,0.0156,0.169,0.011
RTKN2,ENSG00000182010,3.2484,0.00010231664629981346,0.00024053955671821686,0.4266,0.0448,0.184,0.029
SDHAF3,ENSG00000196636,-4.3201,0.0001027278058904178,0.00024142118773472923,0.0119,0.2401,0.01,0.169
SLC35B2,ENSG00000157593,-3.8945,0.00010307374881763262,0.00024214898640624984,0.0161,0.2406,0.01,0.169
RABL6,ENSG00000196642,-2.0576,0.00010327419858750182,0.00024253458943949532,0.0684,0.285,0.035,0.196
TSR3,ENSG00000007520,-3.0636,0.00010404760637802567,0.0002442650133563562,0.0299,0.2508,0.02,0.178
ARMH3,ENSG00000120029,1.8767,0.00010485231959499484,0.0002458948885445824,0.4868,0.1325,0.234,0.084
ADRB2,ENSG00000169252,-2.1717,0.00010481355954192809,0.0002458948885445824,0.0638,0.2878,0.025,0.188
CYB561,ENSG00000008283,-2.6131,0.00010484585864694095,0.0002458948885445824,0.0433,0.2653,0.025,0.184
RBM7,ENSG00000076053,-2.8039,0.00010498485186115431,0.0002461192788980869,0.037,0.2589,0.02,0.18
CHD4,ENSG00000111642,-0.8346,0.00010550031524785659,0.00024724091422471375,0.2677,0.4775,0.134,0.308
PRNP,ENSG00000171867,-1.2517,0.00010557182503131174,0.0002473217184791761,0.1449,0.3452,0.07,0.236
STXBP5,ENSG00000164506,2.1875,0.00010617823847752053,0.0002486551384261429,0.4431,0.0972,0.214,0.06
COL1A1,ENSG00000108821,3.1701,0.0001062174745827954,0.0002486598362209921,0.5361,0.0595,0.194,0.043
PPT1,ENSG00000131238,-1.5553,0.000107447213657546,0.0002513779692856314,0.1087,0.3196,0.055,0.217
RIC1,ENSG00000107036,2.5392,0.00010745382576889919,0.0002513779692856314,0.4664,0.0802,0.204,0.05
TAF1D,ENSG00000166012,-0.4679,0.0001080172606325048,0.00025260759235451664,0.5748,0.795,0.254,0.472
WASL,ENSG00000106299,-0.7465,0.00010809702856155125,0.0002527056540996153,0.3201,0.5371,0.164,0.345
ERCC1,ENSG00000012061,-1.6595,0.00010952219137674201,0.0002559477663419384,0.1029,0.3252,0.055,0.218
BMPR1A,ENSG00000107779,1.777,0.00011031594068357412,0.00025771254558432723,0.4728,0.1379,0.239,0.09
SCLT1,ENSG00000151466,2.7933,0.00011048212819936503,0.0002580105364487969,0.4073,0.0587,0.194,0.04
HNRNPM,ENSG00000099783,-0.5622,0.00011096165988655327,0.00025903982047615845,0.4449,0.6569,0.209,0.408
PWP1,ENSG00000136045,-2.0454,0.00011182015655812243,0.00026095276927033537,0.0687,0.2838,0.035,0.196
FH,ENSG00000091483,-3.178,0.00011188196221943385,0.00026100580707775014,0.0273,0.2476,0.015,0.174
UBE2L6,ENSG00000156587,-3.2149,0.00011215704413488664,0.00026155617939137846,0.0274,0.2556,0.015,0.174
TFAM,ENSG00000108064,-2.4845,0.00011329851503913277,0.000264033768997337,0.0491,0.2752,0.035,0.193
URM1,ENSG00000167118,-2.9934,0.00011329851503913277,0.000264033768997337,0.0323,0.258,0.02,0.179
BMP1,ENSG00000168487,-1.0933,0.00011373374490431308,0.00026495559198322534,0.2235,0.4769,0.109,0.275
SLBP,ENSG00000163950,-1.7252,0.00011411805119083206,0.00026575818127739446,0.098,0.3241,0.06,0.22
TRIAP1,ENSG00000170855,-4.1847,0.00011449305128924071,0.00026644567580517026,0.0126,0.2317,0.005,0.164
CIR1,ENSG00000138433,-1.0208,0.00011446497374775948,0.00026644567580517026,0.2016,0.4091,0.1,0.268
G6PD,ENSG00000160211,-3.7412,0.00011572073068139345,0.0002692089028983026,0.0182,0.2443,0.01,0.168
MTUS1,ENSG00000129422,-0.4777,0.00011590168884526329,0.0002695359957512234,0.7487,1.0426,0.318,0.575
TBC1D22A-DT,ENSG00000260708,-3.8825,0.00011677472421818148,0.0002714717657686161,0.0166,0.2467,0.005,0.164
ASNSD1,ENSG00000138381,-4.3511,0.00011760714893325756,0.0002733118120129531,0.0114,0.2354,0.005,0.164
PHF21A,ENSG00000135365,1.8693,0.00011779449299768573,0.0002736519717327106,0.532,0.1455,0.239,0.094
SAP30BP,ENSG00000161526,-1.6986,0.00011809049206892855,0.0002741489039028063,0.0997,0.324,0.06,0.22
CDR2,ENSG00000140743,2.6932,0.00011808326424199501,0.0002741489039028063,0.3972,0.0613,0.194,0.04
IDH2,ENSG00000182054,-1.6207,0.00011848504018107117,0.0002749692784466207,0.0998,0.3072,0.05,0.213
ANKRD65,ENSG00000235098,-3.197,0.00011896814500038753,0.00027599452603598067,0.028,0.258,0.015,0.174
WDR74,ENSG00000133316,-5.6264,0.00011938371256917702,0.0002768624361977546,0.0046,0.2307,0.005,0.162
DISC1,ENSG00000162946,7.0853,0.00012059440053802395,0.00027957306532227073,0.3111,0.0022,0.159,0.002
IRAK3,ENSG00000090376,2.2938,0.00012082315103519674,0.00027996895374506026,0.492,0.1003,0.214,0.064
NTMT1,ENSG00000148335,-3.8107,0.00012084900339077838,0.00027996895374506026,0.0167,0.2363,0.01,0.167
COPS2,ENSG00000166200,-0.8137,0.00012096355509771447,0.00028013716522109393,0.2435,0.4281,0.104,0.281
IFT22,ENSG00000128581,-3.9735,0.00012115593626924298,0.000280388253063851,0.0153,0.2426,0.01,0.168
GRAMD1A,ENSG00000089351,-0.9012,0.00012113372372859575,0.000280388253063851,0.2482,0.4636,0.134,0.303
AAK1,ENSG00000115977,1.3907,0.00012157870488754866,0.0002812691963782257,0.6461,0.2464,0.294,0.165
DNAJC3,ENSG00000102580,-0.6541,0.00012189110817668529,0.00028189429068977876,0.3612,0.5685,0.169,0.359
TENT5C,ENSG00000183508,-3.0741,0.00012193579894916004,0.00028190003502299754,0.0303,0.2556,0.015,0.173
GLMP,ENSG00000198715,-2.7783,0.00012267543067589752,0.00028351183442364,0.0383,0.2633,0.02,0.177
DNAJB12,ENSG00000148719,-2.2664,0.0001239175570300591,0.00028628341867996014,0.057,0.2747,0.03,0.189
CDCA7L,ENSG00000164649,-2.1745,0.00012552325203675786,0.00028989273871144735,0.0628,0.2837,0.035,0.194
CREB3,ENSG00000107175,-3.7237,0.00012704009360878522,0.00029329442973144714,0.0181,0.2404,0.015,0.171
NASP,ENSG00000132780,-1.2086,0.00012918642312196023,0.00029814655149674237,0.1712,0.3957,0.095,0.259
SLC38A4-AS1,ENSG00000257261,2.4919,0.00012996743313808937,0.0002998454182830048,0.3963,0.0704,0.194,0.039
MAPKAPK3,ENSG00000114738,-1.4951,0.00013104759287706425,0.00030223303619679286,0.1145,0.323,0.06,0.22
CNPPD1,ENSG00000115649,-4.5939,0.0001313948669641027,0.0003028708742768287,0.0099,0.2413,0.01,0.166
CINP,ENSG00000100865,-3.7118,0.0001314148515727279,0.0003028708742768287,0.0187,0.2457,0.015,0.171
EXOSC8,ENSG00000120699,-4.0786,0.00013146282632002916,0.0003028769289380734,0.0141,0.2406,0.01,0.167
WBP11,ENSG00000084463,-1.6831,0.00013182316332297959,0.00030360238201178645,0.095,0.3053,0.05,0.21
BAG3,ENSG00000151929,-1.2521,0.0001319234219791665,0.000303728554084403,0.1511,0.36,0.07,0.236
DPYSL3,ENSG00000113657,6.5022,0.00013285321723526967,0.0003057638311214218,0.3724,0.004,0.159,0.003
PYCR2,ENSG00000143811,-3.2082,0.00013377698949422495,0.0003077838487192313,0.0264,0.2445,0.015,0.172
HIVEP1,ENSG00000095951,1.9593,0.00013558919208102652,0.00031184580368773284,0.4827,0.1241,0.229,0.082
DCTN1,ENSG00000204843,-1.8878,0.00013605100526983412,0.00031280022863931913,0.0789,0.2922,0.04,0.198
ZFPM2,ENSG00000169946,6.2226,0.00013640661715654467,0.0003135099091495395,0.3938,0.0052,0.159,0.003
TXNDC9,ENSG00000115514,-2.3386,0.00013646873210028775,0.0003135447752658486,0.0518,0.2622,0.025,0.183
ACSL1,ENSG00000151726,-0.3923,0.00013754963404137568,0.000315919534306172,0.6136,0.8053,0.244,0.477
KLF6,ENSG00000067082,-0.4583,0.00013883631281465158,0.00031876511972810513,0.8986,1.2347,0.378,0.608
PRKCD,ENSG00000163932,-1.8398,0.00013969756526284954,0.0003206323155981347,0.0872,0.3123,0.05,0.209
UBE2J1,ENSG00000198833,-1.4775,0.00013991366332784843,0.0003210179860414633,0.1188,0.3309,0.065,0.226
ASPH,ENSG00000198363,-0.4474,0.00013996455566989496,0.0003210244736673175,0.848,1.1564,0.358,0.636
NSMCE1,ENSG00000169189,-2.1238,0.0001404659266033857,0.00032206382553519157,0.0674,0.294,0.045,0.2
PPP1R14B,ENSG00000173457,-2.1131,0.00014060218288936983,0.00032226560724711773,0.068,0.2946,0.04,0.196
TMEM109,ENSG00000110108,-4.6767,0.00014134525788171758,0.00032385762517735567,0.0091,0.2346,0.01,0.165
CDK6,ENSG00000105810,3.1451,0.00014237625981099636,0.00032610803816105784,0.4021,0.0454,0.184,0.032
FUCA1,ENSG00000179163,-2.9173,0.0001427301391866237,0.00032680651341359605,0.0343,0.2596,0.025,0.18
COBLL1,ENSG00000082438,-0.4968,0.00014532723881642212,0.000332639008929021,0.5467,0.7715,0.234,0.452
XRN1,ENSG00000114127,1.3622,0.00014607613955545332,0.00033423862147683207,0.5968,0.2321,0.284,0.152
B3GAT3,ENSG00000149541,-2.0861,0.0001483984799054312,0.0003394361120850599,0.0692,0.294,0.045,0.201
STARD4,ENSG00000164211,-2.4205,0.00014864967412692718,0.00033989427370549353,0.0496,0.2662,0.025,0.182
NT5C3B,ENSG00000141698,-4.1217,0.00014878440708129118,0.00034008591885555914,0.0132,0.231,0.005,0.161
VPS54,ENSG00000143952,1.7679,0.00015007464680138002,0.000342917744093882,0.48,0.1409,0.239,0.093
ATP11A,ENSG00000068650,0.4514,0.00015096038724610118,0.00034482367524511277,1.2496,0.9138,0.498,0.513
VPS4A,ENSG00000132612,-2.6582,0.0001514347921275843,0.0003457890518359438,0.0415,0.2622,0.03,0.184
SMIM12,ENSG00000163866,-2.2203,0.00015164964677572983,0.00034616130923277496,0.0588,0.2743,0.035,0.192
SYNCRIP,ENSG00000135316,-0.6911,0.00015283879005695253,0.00034875650112414964,0.349,0.5636,0.179,0.36
SERPINE1,ENSG00000106366,5.8857,0.00015376768196126997,0.0003506365134241455,0.4335,0.0072,0.159,0.005
ZNF438,ENSG00000183621,2.7534,0.00015376304748347902,0.0003506365134241455,0.3993,0.0591,0.189,0.037
MUC15,ENSG00000169550,-6.2231,0.00015386039913327086,0.00035072819310959593,0.0031,0.2401,0.005,0.159
SCD5,ENSG00000145284,4.6889,0.000154902433002613,0.0003529830603972883,0.3609,0.0139,0.164,0.01
FGD5-AS1,ENSG00000225733,-1.7443,0.00015524345704998554,0.00035363951215445203,0.0895,0.3002,0.05,0.207
MSRB3,ENSG00000174099,5.5786,0.0001560356646572088,0.00035532294723678747,0.3312,0.0068,0.159,0.005
ARHGAP10,ENSG00000071205,2.5164,0.0001561390717247273,0.00035543723928065904,0.4897,0.0855,0.204,0.057
BET1,ENSG00000105829,-2.4295,0.0001582493742076605,0.00036011842260066934,0.0488,0.2631,0.025,0.181
NPR1,ENSG00000169418,-3.1291,0.0001586211871173298,0.0003608415901759693,0.0292,0.256,0.015,0.171
PDPK1,ENSG00000140992,-1.32,0.0001599338258791953,0.000363667467688553,0.1339,0.3345,0.065,0.226
TMED1,ENSG00000099203,-2.6759,0.00015997230424748745,0.000363667467688553,0.0405,0.2594,0.025,0.18
MIR4435-2HG,ENSG00000172965,1.9562,0.00016068089685815256,0.0003651540354255192,0.4852,0.125,0.219,0.07
DHRS4L2,ENSG00000187630,-4.4473,0.00016220926713339883,0.00036837663896088774,0.0102,0.2242,0.005,0.16
BABAM1,ENSG00000105393,-2.0682,0.00016220439359262157,0.00036837663896088774,0.0634,0.2663,0.03,0.187
SETD2,ENSG00000181555,1.1063,0.0001636480783057872,0.00037151785010345093,0.704,0.3269,0.323,0.209
DCTPP1,ENSG00000179958,-11.0786,0.00016550569253477053,0.00037560738037367735,0.0,0.2162,0.0,0.154
RFX7,ENSG00000181827,2.0928,0.00016765440317260388,0.00038022538498805477,0.4364,0.1022,0.214,0.065
POP4,ENSG00000105171,-6.1276,0.0001676342947963861,0.00038022538498805477,0.0031,0.2247,0.005,0.158
SNHG19,ENSG00000260260,-1.8225,0.00016803185561786661,0.00038095205827282113,0.0832,0.2946,0.04,0.197
KIF1B,ENSG00000054523,1.446,0.0001682637551353056,0.00038134836123132203,0.6233,0.2287,0.279,0.148
TMBIM1,ENSG00000135926,-1.1222,0.00016864249787343458,0.00038207708388625155,0.162,0.3529,0.075,0.238
KCTD14,ENSG00000151364,-11.1187,0.00016954459325232104,0.0003839906199838088,0.0,0.2223,0.0,0.154
EVA1C,ENSG00000166979,1.4626,0.0001699820615363364,0.0003848509115258274,0.5757,0.2088,0.269,0.134
POLR3K,ENSG00000161980,-11.0841,0.00017056870753209464,0.0003860482540179126,0.0,0.217,0.0,0.154
BAIAP2,ENSG00000175866,-0.6974,0.00017158322329769113,0.00038821285515083976,0.3298,0.5348,0.159,0.337
HMG20B,ENSG00000064961,-2.1264,0.0001717322896248978,0.00038841854466802994,0.0657,0.2872,0.045,0.199
SMIM10L1,ENSG00000256537,-3.2084,0.00017363450057364795,0.00039258795847372873,0.0277,0.2565,0.025,0.177
IQGAP2,ENSG00000145703,3.3656,0.00017417566270121546,0.00039367825759100436,0.4067,0.0394,0.179,0.029
ING2,ENSG00000168556,-5.6275,0.00017681019090521634,0.00039949772160214475,0.0045,0.2289,0.005,0.158
PRKAR2A,ENSG00000114302,-0.9613,0.00017776393568595114,0.00040151685033698603,0.2162,0.421,0.114,0.277
HMBOX1,ENSG00000147421,1.975,0.00017782769036905836,0.000401525065576383,0.468,0.119,0.224,0.079
U2AF1,ENSG00000160201,-4.601,0.00017814678642424762,0.0004021096270792666,0.0095,0.2339,0.005,0.159
SNW1,ENSG00000100603,-1.5105,0.00017861043217424076,0.0004030199582742412,0.1116,0.3181,0.06,0.216
CDH11,ENSG00000140937,5.5147,0.00017872785553369448,0.0004031487156736054,0.4125,0.0089,0.159,0.006
CDC14A,ENSG00000079335,4.3368,0.00018060035350931026,0.00040723489570853585,0.3346,0.0165,0.164,0.012
LINC02997,ENSG00000249364,3.2291,0.0001813350194750079,0.00040875349141868974,0.3852,0.041,0.174,0.022
BRAF,ENSG00000157764,1.0533,0.00018370925998442315,0.0004138260193713195,0.7479,0.3603,0.333,0.219
RCN1,ENSG00000049449,-1.5846,0.00018369830255857364,0.0004138260193713195,0.1054,0.3162,0.055,0.214
TRAK1,ENSG00000182606,1.5131,0.00018395047886388623,0.00041422968588398384,0.5583,0.1955,0.264,0.129
USP44,ENSG00000136014,-2.4737,0.0001843018742681124,0.0004148810981586528,0.0485,0.2698,0.025,0.181
DPP4,ENSG00000197635,-1.2893,0.0001852107283591296,0.0004167865413445508,0.1436,0.3512,0.07,0.23
KLF12,ENSG00000118922,2.9313,0.0001867738032040392,0.00042016242222963214,0.3491,0.0457,0.179,0.027
HMGCL,ENSG00000117305,-2.8666,0.000187180444670416,0.0004209354174928311,0.0348,0.2547,0.025,0.177
BUB3,ENSG00000154473,-1.6266,0.00018794024358010982,0.0004225018131509773,0.0984,0.304,0.055,0.211
DSG2,ENSG00000046604,-1.3059,0.00018933322762725485,0.0004253976513310055,0.1394,0.3449,0.075,0.234
STK16,ENSG00000115661,-4.5883,0.00018935577442836943,0.0004253976513310055,0.0093,0.2254,0.005,0.158
DDX54,ENSG00000123064,-1.7925,0.000189434708107089,0.00042543188145502603,0.0789,0.2736,0.035,0.191
RNPEPL1,ENSG00000142327,-2.075,0.0001931107539199122,0.00043339607709378145,0.0627,0.2647,0.03,0.185
USP33,ENSG00000077254,1.5963,0.00019305334184416286,0.00043339607709378145,0.5958,0.197,0.264,0.134
APEH,ENSG00000164062,-2.6601,0.000193214136091904,0.000433482437002965,0.0421,0.2669,0.03,0.182
LINC00342,ENSG00000232931,3.9103,0.00019383552217060748,0.0004347305079172221,0.3009,0.0199,0.164,0.012
ENSG00000261684,ENSG00000261684,4.6103,0.00019481164611337388,0.00043677307297456335,0.3319,0.0135,0.159,0.006
SWI5,ENSG00000175854,-2.7238,0.00019587384040615572,0.00043900717452104496,0.0388,0.2571,0.025,0.178
MPDZ,ENSG00000107186,2.831,0.00019812042263900995,0.0004438934259664366,0.3754,0.0527,0.184,0.035
RAB8B,ENSG00000166128,2.6262,0.00019851487653976124,0.0004444790011428312,0.4654,0.0753,0.199,0.054
AVPI1,ENSG00000119986,-4.3893,0.00019846773880365033,0.0004444790011428312,0.011,0.2331,0.01,0.162
DPH3,ENSG00000154813,-3.2424,0.00020062913850726736,0.00044906233783178237,0.0255,0.2421,0.015,0.167
SLC9A9,ENSG00000181804,6.9225,0.00020155964376221796,0.0004509939231785105,0.3614,0.0029,0.154,0.002
GFER,ENSG00000127554,-3.7539,0.0002017749507490732,0.0004510223882373025,0.0178,0.2418,0.015,0.167
DHCR7-DT,ENSG00000254682,-11.1356,0.00020172110375545621,0.0004510223882373025,0.0,0.2249,0.0,0.152
RSBN1,ENSG00000081019,-1.6395,0.00020171512158955805,0.0004510223882373025,0.0995,0.3102,0.055,0.209
MAPK10,ENSG00000109339,1.3071,0.00020380700839872442,0.0004554121810287991,0.6492,0.2623,0.279,0.144
CEP57,ENSG00000166037,-1.098,0.0002046543064097229,0.0004571525459901469,0.1761,0.3771,0.09,0.252
SPPL3,ENSG00000157837,1.3491,0.00020565106364800836,0.00045922549451857166,0.6587,0.2585,0.294,0.172
TMEM120A,ENSG00000189077,-2.9303,0.00020580950428730803,0.0004594256948980382,0.0323,0.2468,0.015,0.169
PCDH9,ENSG00000184226,-1.2577,0.00020630995306706475,0.0004603889664333196,0.1792,0.4286,0.1,0.254
LYSET,ENSG00000153485,-4.2514,0.00020707503204840425,0.00046194193021085236,0.012,0.2303,0.01,0.162
NOP16,ENSG00000048162,-11.1327,0.00020781816618372574,0.0004632902309549747,0.0,0.2244,0.0,0.152
PEX2,ENSG00000164751,-2.5273,0.00020778125761021645,0.0004632902309549747,0.0438,0.2528,0.025,0.178
ZMAT5,ENSG00000100319,-11.1143,0.00020905816774990018,0.0004658990665337282,0.0,0.2216,0.0,0.152
GSTO2,ENSG00000065621,-2.5869,0.0002091819303784476,0.00046601938392183174,0.0419,0.2525,0.02,0.174
NOB1,ENSG00000141101,-3.8902,0.00021115278012897196,0.0004702532239017685,0.0159,0.2364,0.015,0.166
ST6GAL1,ENSG00000073849,1.4579,0.00021226079637106946,0.000472563286320791,0.5441,0.198,0.259,0.12
TOR1AIP2,ENSG00000169905,-0.7118,0.00021449322888531403,0.0004773743004748458,0.2994,0.4904,0.149,0.318
ADGRE5,ENSG00000123146,-0.8022,0.00021489282994817329,0.00047810433418515966,0.2772,0.4834,0.134,0.308
NSMCE4A,ENSG00000107672,-1.9212,0.0002159235878033669,0.0004802376433362263,0.0744,0.2819,0.04,0.195
FAM3B,ENSG00000183844,-2.1608,0.00021688213089228296,0.00048220897211370103,0.0671,0.3003,0.045,0.196
