gene,gene_ens,log2FC,pvalue,padj,mean_group,mean_ref,pct_group,pct_ref
MTHFD1L,ENSG00000120254,2.3952,9.293863031072083e-08,1.590987562381432e-07,0.3146,0.0597,0.151,0.042
ACSL5,ENSG00000197142,-0.5533,9.336931406272081e-08,1.5979312138250877e-07,0.2796,0.4104,0.135,0.267
VSIG10,ENSG00000176834,-0.9521,9.604773783620415e-08,1.6433288478416573e-07,0.1508,0.2918,0.074,0.196
DNAJC30,ENSG00000176410,-3.0598,9.660581906617179e-08,1.652433851748981e-07,0.0212,0.1778,0.012,0.125
PTRH1,ENSG00000187024,-2.6455,9.695096624314076e-08,1.6578927301502744e-07,0.0294,0.1846,0.015,0.129
VPS72,ENSG00000163159,-2.3278,9.719307885121931e-08,1.6615872289528645e-07,0.0368,0.185,0.017,0.131
PALLD,ENSG00000129116,2.7422,9.73695282526788e-08,1.6641574868922985e-07,0.3022,0.0451,0.141,0.031
LRP2,ENSG00000081479,1.0588,9.742172034570705e-08,1.6646032356040804e-07,0.6103,0.2929,0.259,0.174
CTBP1,ENSG00000159692,-0.6041,9.813099167202717e-08,1.6762729686740977e-07,0.2417,0.3674,0.116,0.244
MRM2,ENSG00000122687,-2.7651,9.819167155926718e-08,1.6768601826689748e-07,0.0259,0.1768,0.013,0.127
SLC27A5,ENSG00000083807,-5.4861,9.880047148899673e-08,1.686805050193771e-07,0.0036,0.1647,0.004,0.116
ABR,ENSG00000159842,1.3347,1.0045840104440459e-07,1.7146514234486726e-07,0.4855,0.1924,0.223,0.128
ARSD,ENSG00000006756,-1.0585,1.0131828653188863e-07,1.728865301501044e-07,0.1261,0.2627,0.06,0.18
NOP58,ENSG00000055044,-0.493,1.0480375900130463e-07,1.7878618240120872e-07,0.3159,0.4446,0.154,0.288
GBF1,ENSG00000107862,1.2712,1.0497197971943717e-07,1.7902524631123916e-07,0.4904,0.2031,0.227,0.132
ATN1,ENSG00000111676,-0.6142,1.0626383006771857e-07,1.8117997236739929e-07,0.2399,0.3673,0.116,0.243
CPSF6,ENSG00000111605,1.0233,1.0634904117806828e-07,1.8127677473534365e-07,0.6088,0.2995,0.273,0.196
RPRD2,ENSG00000163125,1.2328,1.0728853437559907e-07,1.8282929875553168e-07,0.4985,0.212,0.234,0.141
PCM1,ENSG00000078674,0.5607,1.074672373134225e-07,1.8308488451979382e-07,0.8996,0.6099,0.39,0.375
YEATS2,ENSG00000163872,2.1915,1.0836508179156476e-07,1.8456516067892744e-07,0.3376,0.0738,0.158,0.05
SUDS3,ENSG00000111707,-1.1286,1.0899900702506498e-07,1.855952643655954e-07,0.1183,0.2588,0.058,0.175
HBEGF,ENSG00000113070,-3.0015,1.0947230888231814e-07,1.8635139362477388e-07,0.0238,0.1912,0.01,0.123
FAM8A1,ENSG00000137414,-1.372,1.0988441296010706e-07,1.870029718688421e-07,0.0888,0.23,0.044,0.16
ITSN1,ENSG00000205726,1.8734,1.1108642676073383e-07,1.8899812399244146e-07,0.3582,0.0977,0.172,0.066
LGALS1,ENSG00000100097,-3.7557,1.1179308503697821e-07,1.9014965771364357e-07,0.0148,0.2009,0.008,0.12
BLOC1S4,ENSG00000186222,-4.1287,1.1211698433129517e-07,1.9064971328674492e-07,0.0094,0.1652,0.006,0.119
FOXJ3,ENSG00000198815,1.2677,1.126472805191894e-07,1.914532512574702e-07,0.485,0.2014,0.227,0.132
ZNF581,ENSG00000171425,-3.7728,1.1264959144576797e-07,1.914532512574702e-07,0.0119,0.1641,0.005,0.118
EPC2,ENSG00000135999,1.7471,1.1425277313436389e-07,1.94126180365557e-07,0.3797,0.1131,0.18,0.075
PPM1H,ENSG00000111110,3.1852,1.1488230730726631e-07,1.9514380737645157e-07,0.2625,0.0288,0.13,0.019
GLRX3,ENSG00000108010,-0.5247,1.150189909273045e-07,1.9532393904144008e-07,0.2802,0.4031,0.135,0.267
NEDD9,ENSG00000111859,0.5257,1.1578780677959545e-07,1.9657716863380056e-07,0.8967,0.6228,0.39,0.367
PEX16,ENSG00000121680,-2.8837,1.1611575973820375e-07,1.9708146121699917e-07,0.0238,0.1762,0.013,0.126
JUP,ENSG00000173801,-0.8402,1.1686292976674289e-07,1.9829682652727864e-07,0.1744,0.3124,0.09,0.21
TSPAN5,ENSG00000168785,2.5778,1.18100015471477e-07,2.0034262869363116e-07,0.3236,0.0541,0.145,0.036
HK2,ENSG00000159399,-0.7623,1.1945489766237807e-07,2.0258711694537383e-07,0.1974,0.3349,0.1,0.223
MLF1,ENSG00000178053,-1.5372,1.202326912902639e-07,2.0385196994027456e-07,0.0758,0.2201,0.036,0.151
GNL3,ENSG00000163938,-0.7812,1.233502565472259e-07,2.0908212855319468e-07,0.1746,0.3001,0.082,0.204
SGSM3,ENSG00000100359,-1.286,1.2344869322232927e-07,2.0919335972683388e-07,0.0949,0.2317,0.045,0.162
COX11,ENSG00000166260,-1.4925,1.236559106026557e-07,2.0948882011478343e-07,0.0784,0.2208,0.041,0.157
R3HCC1,ENSG00000104679,-3.2999,1.2442961599710375e-07,2.1074357119594488e-07,0.0171,0.1695,0.008,0.12
FOXA1,ENSG00000129514,-1.9818,1.2616376097593156e-07,2.1362389806681638e-07,0.0514,0.2032,0.03,0.143
PCGF3-AS1,ENSG00000249592,2.637,1.2626178844093708e-07,2.1373311240333878e-07,0.2946,0.0473,0.14,0.03
GTPBP4,ENSG00000107937,-1.0742,1.3179516824545005e-07,2.2304066832087713e-07,0.1291,0.2719,0.072,0.189
KIRREL1,ENSG00000183853,2.7846,1.330707705621276e-07,2.251396396851283e-07,0.2833,0.041,0.136,0.026
ENSG00000249870,ENSG00000249870,2.8771,1.3543677952957756e-07,2.2908184385806764e-07,0.2629,0.0357,0.127,0.015
ABHD18,ENSG00000164074,1.605,1.3594588201004087e-07,2.2988196228488343e-07,0.3887,0.1277,0.187,0.084
CBR4,ENSG00000145439,1.5909,1.3728550246836162e-07,2.3208567441946576e-07,0.4184,0.1388,0.195,0.096
DPP4,ENSG00000197635,0.9175,1.3772832362763358e-07,2.3277255119993744e-07,0.6634,0.3512,0.295,0.23
MIOS-DT,ENSG00000272894,-2.5054,1.3875375820467825e-07,2.3444346900472405e-07,0.0323,0.1838,0.015,0.128
ABL2,ENSG00000143322,1.5677,1.390565927557023e-07,2.3489289316841608e-07,0.4166,0.1405,0.195,0.095
TJP2,ENSG00000119139,1.169,1.397438682234452e-07,2.3599130064224192e-07,0.5392,0.2398,0.248,0.163
SAE1,ENSG00000142230,-1.1568,1.404287081603659e-07,2.3708501443917706e-07,0.1062,0.2369,0.05,0.166
CAB39,ENSG00000135932,1.1933,1.4172731461170447e-07,2.3921409336765053e-07,0.5019,0.2194,0.239,0.149
ZDHHC9,ENSG00000188706,-0.6667,1.4420678322971515e-07,2.433346328982091e-07,0.2425,0.385,0.125,0.249
RBBP6,ENSG00000122257,-0.4605,1.4438884253500882e-07,2.4357736733545416e-07,0.3314,0.456,0.155,0.294
AUH,ENSG00000148090,1.4146,1.4442998345705357e-07,2.4358231337003083e-07,0.4354,0.1633,0.207,0.108
ADGRA3,ENSG00000152990,1.9511,1.446005452349661e-07,2.438054683609915e-07,0.3433,0.0887,0.166,0.06
CDC40,ENSG00000168438,-1.1202,1.4468884327090561e-07,2.4388984025701303e-07,0.1189,0.2587,0.06,0.177
NRF1,ENSG00000106459,2.1626,1.449216109797231e-07,2.442176235780425e-07,0.3045,0.0679,0.151,0.043
TXNRD2,ENSG00000184470,-1.0819,1.4539119134863197e-07,2.449441978983956e-07,0.1285,0.272,0.065,0.182
PIP5K1A,ENSG00000143398,1.2799,1.4635263111991414e-07,2.464988172759452e-07,0.5066,0.2086,0.23,0.138
ADSL,ENSG00000239900,-1.6302,1.4825781532874682e-07,2.49641725494126e-07,0.068,0.2108,0.035,0.148
ZNF91,ENSG00000167232,1.2622,1.5057509840935114e-07,2.5347669721669226e-07,0.5095,0.2124,0.234,0.146
ANKRD29,ENSG00000154065,-1.0089,1.5074961044676775e-07,2.537034758706823e-07,0.1336,0.269,0.06,0.179
CRADD,ENSG00000169372,1.6289,1.5090285221305296e-07,2.53894347547694e-07,0.3969,0.1283,0.184,0.08
LYZ,ENSG00000090382,-10.8059,1.5442537788167982e-07,2.5975244960308944e-07,0.0,0.1789,0.0,0.111
AKIP1,ENSG00000166452,-2.5703,1.5510094313727343e-07,2.60819971643397e-07,0.0305,0.1818,0.015,0.127
SLC39A3,ENSG00000141873,-2.8964,1.5530574582039977e-07,2.6109549831356763e-07,0.0231,0.1726,0.013,0.125
MSRB1,ENSG00000198736,-3.1103,1.5634955407404923e-07,2.627810195681687e-07,0.0201,0.1744,0.014,0.125
PYCR1,ENSG00000183010,-2.8945,1.57234145400014e-07,2.641981225421954e-07,0.0244,0.1817,0.014,0.126
NDUFA9,ENSG00000139180,-1.1158,1.574129211810999e-07,2.6442882016587923e-07,0.1162,0.2518,0.06,0.177
SMARCD2,ENSG00000108604,-1.3013,1.5769745148768015e-07,2.6483700032506875e-07,0.0959,0.2364,0.051,0.166
GNL1,ENSG00000204590,-1.1554,1.597063743327292e-07,2.681401465291411e-07,0.1084,0.2415,0.051,0.167
ACP2,ENSG00000134575,-3.2841,1.5977765146459045e-07,2.6818918591015377e-07,0.0177,0.1734,0.01,0.122
TXNRD1,ENSG00000198431,-0.4357,1.6178266682894934e-07,2.7148315373375944e-07,0.3853,0.5212,0.184,0.324
SASH1,ENSG00000111961,1.4694,1.6460392453110758e-07,2.761447418120555e-07,0.4207,0.1519,0.2,0.101
ST3GAL3,ENSG00000126091,2.089,1.6804341267794035e-07,2.8184076711967106e-07,0.3467,0.0814,0.158,0.052
CCND3,ENSG00000112576,0.466,1.6953669750771052e-07,2.842705014759744e-07,1.0069,0.729,0.421,0.439
TMEM35B,ENSG00000243749,-3.4049,1.7423482630555692e-07,2.9207126418562327e-07,0.0187,0.1989,0.012,0.122
MYADM,ENSG00000179820,-2.2411,1.7573507015369425e-07,2.9450869406671944e-07,0.0442,0.2091,0.027,0.138
TMEM37,ENSG00000171227,-2.7228,1.7607647786728646e-07,2.9500329734663635e-07,0.0282,0.1865,0.017,0.128
ENSG00000225313,ENSG00000225313,3.7026,1.7744135942065171e-07,2.972119459555057e-07,0.2485,0.019,0.119,0.009
PAG1,ENSG00000076641,1.555,1.7803046266397565e-07,2.9812035710082603e-07,0.4267,0.1452,0.195,0.097
SNAP29,ENSG00000099940,-1.5609,1.7900444893941496e-07,2.996726265726813e-07,0.0717,0.2117,0.035,0.148
DNAL4,ENSG00000100246,-3.3068,1.8287460403082958e-07,3.0607130498727715e-07,0.0171,0.1702,0.01,0.121
CD99L2,ENSG00000102181,1.9838,1.8311476542445382e-07,3.063928161629641e-07,0.3344,0.0845,0.163,0.058
SHROOM3-AS1,ENSG00000233860,3.1222,1.8449882827768167e-07,3.086276647258516e-07,0.2543,0.0291,0.123,0.012
BICD1,ENSG00000151746,3.3731,1.850732091630346e-07,3.095072687340886e-07,0.2608,0.0251,0.126,0.016
PAK2,ENSG00000180370,-0.5073,1.8643395451525624e-07,3.1170114346571167e-07,0.3031,0.4309,0.15,0.282
TOP6BL,ENSG00000173715,3.4944,1.869802017331474e-07,3.1253245570236355e-07,0.2777,0.0245,0.126,0.017
PPP1R15B,ENSG00000158615,-1.7831,1.8841529575207705e-07,3.1484862658440136e-07,0.0599,0.2066,0.032,0.144
PITPNM2,ENSG00000090975,1.7485,1.8936011128473264e-07,3.163445255346359e-07,0.3705,0.1102,0.173,0.069
AKTIP,ENSG00000166971,-1.8596,1.919201170569422e-07,3.2053726650196657e-07,0.0551,0.2004,0.031,0.142
FAM149A,ENSG00000109794,2.1094,1.935360992741266e-07,3.2311902734731407e-07,0.3439,0.0796,0.158,0.053
SF3A3,ENSG00000183431,-1.5965,1.935673043826498e-07,3.2311902734731407e-07,0.0691,0.2092,0.036,0.149
GRB2,ENSG00000177885,-0.561,1.965936654678424e-07,3.2808497836583646e-07,0.2496,0.3682,0.119,0.247
UBQLN2,ENSG00000188021,-1.9701,1.9839542248794722e-07,3.3100518669475623e-07,0.0499,0.1958,0.026,0.138
BCKDK,ENSG00000103507,-2.502,1.9916789750709655e-07,3.3220705039448995e-07,0.031,0.1762,0.017,0.128
GPI,ENSG00000105220,-0.6485,2.0207133540518227e-07,3.3696174815800077e-07,0.2149,0.3369,0.103,0.226
SYT15,ENSG00000204176,-2.4682,2.0469425426832817e-07,3.412463051675188e-07,0.0336,0.1866,0.019,0.13
SYNJ2BP,ENSG00000213463,-1.6236,2.0532929463034697e-07,3.422154910505783e-07,0.0671,0.2071,0.035,0.148
CRIP1,ENSG00000213145,-2.9579,2.0679628989206335e-07,3.4457039938889277e-07,0.028,0.2183,0.017,0.127
E2F4,ENSG00000205250,-2.0333,2.122027313270479e-07,3.534863893937628e-07,0.0473,0.194,0.027,0.138
LYST,ENSG00000143669,1.1038,2.1278331204056753e-07,3.5436092326505177e-07,0.5553,0.2583,0.253,0.171
P3H2,ENSG00000090530,-0.3671,2.1962418079062616e-07,3.656579139567098e-07,0.5374,0.6931,0.248,0.405
ITGAV,ENSG00000138448,1.367,2.2310593167834806e-07,3.713577844515584e-07,0.4543,0.1761,0.214,0.121
ATXN7,ENSG00000163635,1.262,2.2335665871639745e-07,3.716780734317499e-07,0.4771,0.1989,0.223,0.131
ALOX15B,ENSG00000179593,-0.3235,2.2453782678080394e-07,3.735460975280859e-07,0.7092,0.8876,0.306,0.503
NXF1,ENSG00000162231,-1.8974,2.2477658645591917e-07,3.738457444968653e-07,0.0537,0.2003,0.027,0.138
HDAC1,ENSG00000116478,-1.5342,2.2643662811015031e-07,3.7650847788268346e-07,0.0748,0.2169,0.041,0.153
ACTR3,ENSG00000115091,-0.3647,2.2676823667420704e-07,3.769615407556897e-07,0.377,0.4855,0.173,0.315
ODAM,ENSG00000109205,-4.8162,2.2785263333956274e-07,3.7866541645977905e-07,0.0057,0.1642,0.004,0.113
MAP7,ENSG00000135525,0.8362,2.2954841590056957e-07,3.8138419373628647e-07,0.6567,0.3678,0.302,0.235
ADISSP,ENSG00000101220,-3.9686,2.3121006713029116e-07,3.840448613745717e-07,0.0103,0.1631,0.006,0.116
C1QA,ENSG00000173372,-4.7111,2.32175423134254e-07,3.8554788290723343e-07,0.0069,0.1829,0.003,0.112
CBX5,ENSG00000094916,-0.6669,2.397229528159152e-07,3.979775583857968e-07,0.214,0.3398,0.107,0.23
ANKRD44,ENSG00000065413,1.3199,2.4512904128746545e-07,4.068465603248092e-07,0.4765,0.1908,0.213,0.118
SMC1A,ENSG00000072501,-0.961,2.4627352869399435e-07,4.086397046913623e-07,0.138,0.2688,0.068,0.183
ERP44,ENSG00000023318,-0.4032,2.4891602267543694e-07,4.129168994420792e-07,0.3759,0.4971,0.181,0.321
DTYMK,ENSG00000168393,-3.5168,2.5087324263982844e-07,4.160553906943045e-07,0.0146,0.1677,0.009,0.118
CIAPIN1,ENSG00000005194,-1.7511,2.5184232725198185e-07,4.175539235972391e-07,0.0603,0.2031,0.033,0.145
CELSR1,ENSG00000075275,1.3704,2.5598482170948206e-07,4.2431181445604474e-07,0.4591,0.1775,0.212,0.118
PDPK1,ENSG00000140992,-0.6696,2.565526867235008e-07,4.251425468838882e-07,0.2102,0.3345,0.105,0.226
SF3B1,ENSG00000115524,-0.2888,2.5754809464766997e-07,4.2668115992175055e-07,0.5722,0.699,0.257,0.43
ABCC1,ENSG00000103222,2.8252,2.590688834171703e-07,4.2908914829422205e-07,0.2828,0.0398,0.135,0.028
WBP4,ENSG00000120688,-1.0455,2.605411575830363e-07,4.31415553140742e-07,0.1219,0.2517,0.055,0.17
ZBTB20-AS5,ENSG00000242290,3.3286,2.6361511854028854e-07,4.363922048024771e-07,0.2418,0.024,0.121,0.011
LCOR,ENSG00000196233,1.3865,2.63951805564506e-07,4.368361268104169e-07,0.4302,0.1645,0.204,0.106
STT3A,ENSG00000134910,-1.0838,2.6484814860431475e-07,4.382057999876737e-07,0.1183,0.2509,0.056,0.17
CENPB,ENSG00000125817,-1.6082,2.665858790638885e-07,4.4096652284179796e-07,0.0691,0.211,0.037,0.149
UBE2E3,ENSG00000170035,-0.6423,2.750847194245717e-07,4.549066371807119e-07,0.2177,0.3399,0.108,0.229
HNMT,ENSG00000150540,-0.776,2.760945058566276e-07,4.564581106939837e-07,0.1829,0.3133,0.09,0.209
SLC4A4,ENSG00000080493,0.9258,2.8177431157816816e-07,4.6572756969427585e-07,0.6508,0.3425,0.28,0.203
UQCC4,ENSG00000174109,-5.718,2.829147296851866e-07,4.6749129127606644e-07,0.0028,0.1549,0.003,0.111
CHIA,ENSG00000134216,-4.0294,2.8721827684154835e-07,4.744795322272275e-07,0.0109,0.18,0.005,0.114
PTPA,ENSG00000119383,-0.9468,2.8797314475797005e-07,4.756033155005335e-07,0.1405,0.271,0.071,0.186
MICU1,ENSG00000107745,0.9226,2.8979380491152554e-07,4.784862746208173e-07,0.6216,0.3279,0.282,0.211
PDS5B,ENSG00000083642,1.1931,2.906707407786292e-07,4.798099359046507e-07,0.5022,0.2196,0.234,0.146
PID1,ENSG00000153823,0.4984,2.9425679376591795e-07,4.856036914982467e-07,0.9414,0.6664,0.402,0.391
DAXX,ENSG00000204209,-2.9395,2.9439129417725087e-07,4.856999224585854e-07,0.0223,0.1714,0.013,0.122
FARSA,ENSG00000179115,-1.8571,2.95058825212456e-07,4.866752938497819e-07,0.0553,0.2006,0.031,0.141
RABGGTA,ENSG00000100949,-2.8369,2.9515849446047236e-07,4.867137615585907e-07,0.0249,0.1782,0.015,0.124
TUBGCP2,ENSG00000130640,-0.8374,3.0101917302595245e-07,4.962496064236997e-07,0.1613,0.2882,0.078,0.196
AKIRIN1,ENSG00000174574,-0.8575,3.0231271781134424e-07,4.982532513048913e-07,0.1547,0.2805,0.08,0.195
REPS2,ENSG00000169891,1.677,3.040095923534567e-07,5.00920431960012e-07,0.403,0.126,0.184,0.086
CDK11B,ENSG00000248333,-1.6406,3.0863476834305503e-07,5.084099866116216e-07,0.0667,0.2081,0.033,0.144
RNASET2,ENSG00000026297,-2.5355,3.1019358748830104e-07,5.108458073464012e-07,0.0301,0.1748,0.013,0.122
HSD17B7,ENSG00000132196,-0.7041,3.14111510442112e-07,5.171644832304918e-07,0.2016,0.3285,0.099,0.219
RAP1GDS1,ENSG00000138698,1.508,3.1604762692717073e-07,5.202178212395336e-07,0.4213,0.1481,0.196,0.101
RPF1,ENSG00000117133,-2.0599,3.180708876040154e-07,5.234129861836857e-07,0.0459,0.1918,0.027,0.136
XRN2,ENSG00000088930,-0.3141,3.208812456827514e-07,5.279014041877523e-07,0.4721,0.587,0.216,0.372
ELP4,ENSG00000109911,2.0042,3.211865001904563e-07,5.282672700500926e-07,0.3066,0.0763,0.153,0.047
PEX11B,ENSG00000131779,-2.1984,3.213265021826402e-07,5.283612203802763e-07,0.0432,0.1987,0.027,0.136
SPPL3,ENSG00000157837,1.0948,3.23459237688523e-07,5.31730954168214e-07,0.5523,0.2585,0.252,0.172
NUDT15,ENSG00000136159,-2.9131,3.296395246171037e-07,5.417509588641495e-07,0.0224,0.1697,0.013,0.121
KLHL2,ENSG00000109466,1.1276,3.335896238363214e-07,5.481015082362239e-07,0.5297,0.2424,0.243,0.159
B4GAT1,ENSG00000174684,-3.8552,3.3385370161189794e-07,5.483940602359828e-07,0.0112,0.1635,0.008,0.116
SMARCC1,ENSG00000173473,1.004,3.3513071540856847e-07,5.502081665541138e-07,0.5597,0.279,0.264,0.185
UBE2Q1,ENSG00000160714,-1.6466,3.350511783006397e-07,5.502081665541138e-07,0.0655,0.2052,0.036,0.146
CAPN2,ENSG00000162909,-0.3103,3.4069668752687194e-07,5.592022098310527e-07,0.7165,0.8884,0.32,0.52
PNISR,ENSG00000132424,0.293,3.485620607055779e-07,5.719647714280719e-07,1.1289,0.9214,0.475,0.535
MRPS17,ENSG00000239789,-4.5006,3.512780772269669e-07,5.762732224194323e-07,0.007,0.161,0.005,0.113
C19orf48P,ENSG00000167747,-2.5985,3.5435014382060847e-07,5.811634079898068e-07,0.0294,0.1783,0.018,0.126
CPEB3,ENSG00000107864,2.5122,3.555904288226037e-07,5.830475781234822e-07,0.301,0.0527,0.14,0.035
MYO1C,ENSG00000197879,-0.5943,3.563070713032061e-07,5.840724041033527e-07,0.2253,0.3402,0.109,0.23
RAB11A,ENSG00000103769,-0.3096,3.564688596598876e-07,5.841873985428748e-07,0.5948,0.7372,0.27,0.449
GYG1,ENSG00000163754,-3.5521,3.6436893874204214e-07,5.969807207608632e-07,0.0143,0.1683,0.012,0.119
SH3PXD2A,ENSG00000107957,1.1388,3.7758775123861975e-07,6.184794229563723e-07,0.5404,0.2454,0.243,0.161
WWP1,ENSG00000123124,1.069,3.780938424647186e-07,6.191493053461549e-07,0.54,0.2573,0.252,0.17
PRRC2A,ENSG00000204469,-0.8819,3.7879451720139944e-07,6.201374029683928e-07,0.1519,0.2801,0.076,0.191
RFK,ENSG00000135002,-2.9511,3.9026932885538947e-07,6.387591711047774e-07,0.0216,0.1677,0.014,0.122
DEXI,ENSG00000182108,-1.6879,3.9438281534891003e-07,6.453260903103956e-07,0.0621,0.2001,0.033,0.143
MINCR,ENSG00000253716,-4.0999,3.967164668152242e-07,6.489780538740196e-07,0.0097,0.1683,0.005,0.113
ZNRF3,ENSG00000183579,1.1558,4.0171585198245643e-07,6.56987828729646e-07,0.5075,0.2277,0.235,0.149
LINC02966,ENSG00000234997,3.536,4.0490210910464304e-07,6.620289678230571e-07,0.252,0.0216,0.117,0.009
CTBS,ENSG00000117151,-1.3953,4.0721577889594264e-07,6.656411770414447e-07,0.0829,0.2183,0.04,0.151
SEPHS2,ENSG00000179918,-2.8082,4.087064278302222e-07,6.679065566310348e-07,0.0268,0.1881,0.015,0.123
PER1,ENSG00000179094,-0.3677,4.0902768466719496e-07,6.682602485272598e-07,0.3819,0.4929,0.169,0.308
TARBP2,ENSG00000139546,-3.4687,4.1073441773127537e-07,6.708767391844428e-07,0.0147,0.1633,0.008,0.115
AIFM1,ENSG00000156709,-1.3631,4.117197070648653e-07,6.723138146871199e-07,0.0861,0.2215,0.044,0.154
TLK2,ENSG00000146872,1.3376,4.184754804933074e-07,6.831705987566799e-07,0.4581,0.1812,0.213,0.122
TYROBP,ENSG00000011600,-6.025,4.249711897654091e-07,6.935973719289511e-07,0.0027,0.1797,0.001,0.108
IGSF8,ENSG00000162729,-2.7238,4.316741314536111e-07,7.043569459986616e-07,0.0259,0.1716,0.014,0.122
TNS1,ENSG00000079308,0.7777,4.3248734046020075e-07,7.055032741642221e-07,0.6926,0.404,0.315,0.259
PRSS22,ENSG00000005001,-2.0734,4.3462905203516386e-07,7.088156067342464e-07,0.0473,0.1994,0.022,0.13
LRRC47,ENSG00000130764,-1.8348,4.3611382045314896e-07,7.110551420431777e-07,0.0546,0.1951,0.028,0.137
USP11,ENSG00000102226,-1.6434,4.3801528559802315e-07,7.139727552256194e-07,0.0649,0.2029,0.03,0.139
DNALI1,ENSG00000163879,-2.6898,4.383587412093796e-07,7.143499425382911e-07,0.0275,0.1777,0.015,0.123
STK17A,ENSG00000164543,-0.5466,4.392357293628147e-07,7.155961601553651e-07,0.2882,0.421,0.14,0.264
SAYSD1,ENSG00000112167,-2.8403,4.405802800803189e-07,7.176032921594362e-07,0.0239,0.1719,0.014,0.122
IFI6,ENSG00000126709,-1.7186,4.5192264371210525e-07,7.358893623664549e-07,0.07,0.2305,0.037,0.146
UBE2D4,ENSG00000078967,-2.2296,4.523917106091521e-07,7.364650549370134e-07,0.0397,0.1866,0.023,0.131
PSMB10,ENSG00000205220,-2.5435,4.566076961836793e-07,7.431386426272545e-07,0.0331,0.1934,0.021,0.128
ZNF302,ENSG00000089335,-3.4676,4.5984400298243765e-07,7.482147828006738e-07,0.0153,0.1707,0.013,0.119
DOCK8,ENSG00000107099,1.4655,4.642540331401335e-07,7.551976170626055e-07,0.4108,0.1487,0.193,0.097
MMGT1,ENSG00000169446,-2.3893,4.6450830128765456e-07,7.554184746706118e-07,0.0343,0.1803,0.018,0.126
UNC119,ENSG00000109103,-6.0758,4.6478996913509473e-07,7.556837677215579e-07,0.0022,0.1555,0.003,0.109
EPAS1,ENSG00000116016,-0.3126,4.705776024605468e-07,7.648985761565492e-07,0.6046,0.7509,0.275,0.445
SDHAF2,ENSG00000167985,-1.6751,4.792631832699368e-07,7.788179437537209e-07,0.0631,0.2018,0.036,0.144
RBM22,ENSG00000086589,-2.0156,4.88971075095874e-07,7.943910814822111e-07,0.0454,0.1839,0.023,0.131
ERBB3,ENSG00000065361,-0.4038,4.892670367134365e-07,7.946693908402948e-07,0.3498,0.4628,0.166,0.299
STXBP5,ENSG00000164506,1.8623,5.020504037628808e-07,8.152244839501694e-07,0.3537,0.0972,0.162,0.06
GPATCH4,ENSG00000160818,-1.5717,5.039433954015519e-07,8.180899275999219e-07,0.0726,0.2161,0.041,0.15
RTCB,ENSG00000100220,-0.7952,5.088795884248629e-07,8.258929165500256e-07,0.1616,0.2804,0.08,0.195
SPRYD3,ENSG00000167778,-2.1341,5.130120085217785e-07,8.323877715261741e-07,0.0425,0.1868,0.022,0.129
PNN,ENSG00000100941,-0.3578,5.22726261453453e-07,8.479338210599906e-07,0.3964,0.5081,0.185,0.327
MAP2K4,ENSG00000065559,1.2444,5.282920060420982e-07,8.567442224671523e-07,0.4629,0.1953,0.218,0.128
NET1,ENSG00000173848,-1.1503,5.358714508241062e-07,8.68695475338315e-07,0.1081,0.2401,0.051,0.162
GTF2B,ENSG00000137947,-1.243,5.359340085498969e-07,8.68695475338315e-07,0.1011,0.2395,0.054,0.163
SPTY2D1,ENSG00000179119,-1.9967,5.500509751033198e-07,8.913510336257406e-07,0.0469,0.1876,0.024,0.132
ZHX3,ENSG00000174306,1.609,5.729840422259617e-07,9.282778320687434e-07,0.3542,0.116,0.175,0.075
SLC38A1,ENSG00000111371,-0.3657,5.787278090631697e-07,9.373449651366126e-07,0.402,0.518,0.187,0.328
SLC25A33,ENSG00000171612,-1.4171,5.79772963795479e-07,9.387992492243278e-07,0.0789,0.2107,0.042,0.151
SLC22A15,ENSG00000163393,1.6899,5.800992442550935e-07,9.390890508192536e-07,0.3809,0.118,0.175,0.077
RRAD,ENSG00000166592,-1.3626,5.821961520295979e-07,9.4213311329446e-07,0.1044,0.2687,0.049,0.157
GMPPA,ENSG00000144591,-2.7727,5.822752104125761e-07,9.4213311329446e-07,0.0251,0.1724,0.014,0.121
IARS2,ENSG00000067704,-0.8536,5.946897706435126e-07,9.619759674834794e-07,0.1619,0.2927,0.087,0.201
EIF2AK4,ENSG00000128829,-0.6813,6.071240555110586e-07,9.81840652938356e-07,0.204,0.3272,0.103,0.219
TPRA1,ENSG00000163870,-2.4675,6.113479025196659e-07,9.884207148270024e-07,0.0315,0.1744,0.017,0.123
MED16,ENSG00000175221,-2.0871,6.161007884815483e-07,9.958525675887096e-07,0.0439,0.1868,0.024,0.131
PCNX2,ENSG00000135749,2.7039,6.171631390836157e-07,9.97316859735881e-07,0.255,0.0391,0.128,0.024
PIK3C2A,ENSG00000011405,0.845,6.201927318513259e-07,1.0019586075905228e-06,0.6635,0.3694,0.302,0.243
SCARB2,ENSG00000138760,-0.3796,6.308668878231431e-07,1.0189451253794115e-06,0.4263,0.5546,0.209,0.352
ECPAS,ENSG00000136813,1.0523,6.322227123991258e-07,1.0208763403101386e-06,0.5333,0.2571,0.249,0.167
ZRANB3,ENSG00000121988,3.0672,6.332138698528219e-07,1.022217883087298e-06,0.2464,0.0293,0.122,0.017
PNO1,ENSG00000115946,-2.7027,6.446892132144957e-07,1.0404794263904836e-06,0.0267,0.1745,0.018,0.124
