rank,gene_symbol,ensembl_id,log2FC,pvalue,padj
1590,PCDH11Y,ENSG00000099715,0.7739996579817543,0.41899717814970183,0.7170909770124442
1591,SCML4,ENSG00000146285,1.4796830874364488,0.41899717814970183,0.7170909770124442
1592,GNG4,ENSG00000168243,1.3893560309668391,0.41899717814970183,0.7170909770124442
1593,SPRR1B,ENSG00000169469,1.2265380028255732,0.41899717814970183,0.7170909770124442
1594,FAM177B,ENSG00000197520,1.3246558335644032,0.41899717814970183,0.7170909770124442
1595,RYR3,ENSG00000198838,-0.921751888959017,0.41899717814970183,0.7170909770124442
1596,NUCB1-AS1,ENSG00000235191,-1.4424672845183553,0.41899717814970183,0.7170909770124442
1597,ENSG00000273618,ENSG00000273618,1.2932576652567782,0.41899717814970183,0.7170909770124442
1598,GNLY,ENSG00000115523,-0.45293488746870825,0.41931902789010767,0.7170909770124442
1599,STXBP2,ENSG00000076944,-0.10820939466338997,0.4197189401068606,0.7170909770124442
1600,FRMD4A,ENSG00000151474,2.741778092898636,0.4198304090292423,0.7170909770124442
1601,RBM20,ENSG00000203867,2.8200853067320466,0.42031373971978137,0.7170909770124442
1602,ITGA2,ENSG00000164171,-0.03576910770668418,0.42440159881169204,0.7170909770124442
1603,VNN1,ENSG00000112299,-1.268568856155298,0.42547673478469095,0.7170909770124442
1604,HRCT1,ENSG00000196196,-1.4779315824863497,0.42547673478469095,0.7170909770124442
1605,WDR38,ENSG00000136918,0.2726683865188808,0.4273265792047941,0.7170909770124442
1606,LDHA,ENSG00000134333,-0.16242727145364902,0.4305483879430513,0.7170909770124442
1607,WNT16,ENSG00000002745,-10.630693515124863,0.43072115217725027,0.7170909770124442
1608,HSPB6,ENSG00000004776,-12.868591913216413,0.43072115217725027,0.7170909770124442
1609,ITGA2B,ENSG00000005961,-10.073540675771904,0.43072115217725027,0.7170909770124442
1610,SELE,ENSG00000007908,-9.905134096393098,0.43072115217725027,0.7170909770124442
1611,TNFRSF17,ENSG00000048462,-9.73825454570221,0.43072115217725027,0.7170909770124442
1612,ADAMTS6,ENSG00000049192,-10.298541028403786,0.43072115217725027,0.7170909770124442
1613,PTGER3,ENSG00000050628,-11.232329200479509,0.43072115217725027,0.7170909770124442
1614,CTNNA2,ENSG00000066032,-10.20517110811465,0.43072115217725027,0.7170909770124442
1615,FCGR2B,ENSG00000072694,-11.708067963859387,0.43072115217725027,0.7170909770124442
1616,ARHGAP15,ENSG00000075884,-9.85544755771285,0.43072115217725027,0.7170909770124442
1617,ITGA8,ENSG00000077943,-10.080289562597121,0.43072115217725027,0.7170909770124442
1618,CASS4,ENSG00000087589,-9.422167824302772,0.43072115217725027,0.7170909770124442
1619,PTGS1,ENSG00000095303,-12.972670316264338,0.43072115217725027,0.7170909770124442
1620,SMIM24,ENSG00000095932,-11.213392084397034,0.43072115217725027,0.7170909770124442
1621,CRYBB3,ENSG00000100053,-12.442828638019186,0.43072115217725027,0.7170909770124442
1622,SLCO4A1,ENSG00000101187,-11.724578012613051,0.43072115217725027,0.7170909770124442
1623,SPINT3,ENSG00000101446,-10.396083443071308,0.43072115217725027,0.7170909770124442
1624,PCDH11X,ENSG00000102290,-12.11647909482475,0.43072115217725027,0.7170909770124442
1625,MEDAG,ENSG00000102802,-12.705310376480998,0.43072115217725027,0.7170909770124442
1626,CCL22,ENSG00000102962,-9.868748554804364,0.43072115217725027,0.7170909770124442
1627,JAK3,ENSG00000105639,-8.970955184035986,0.43072115217725027,0.7170909770124442
1628,HAMP,ENSG00000105697,-9.564410583558729,0.43072115217725027,0.7170909770124442
1629,OGN,ENSG00000106809,-12.73973214539826,0.43072115217725027,0.7170909770124442
1630,P2RX1,ENSG00000108405,-11.542537031907958,0.43072115217725027,0.7170909770124442
1631,CCL7,ENSG00000108688,-11.518188970443074,0.43072115217725027,0.7170909770124442
1632,C11orf21,ENSG00000110665,-9.352457762221212,0.43072115217725027,0.7170909770124442
1633,MEP1A,ENSG00000112818,-10.777933715423742,0.43072115217725027,0.7170909770124442
1634,GZMK,ENSG00000113088,-10.757815309076745,0.43072115217725027,0.7170909770124442
1635,RASGRF2,ENSG00000113319,-11.087282493637073,0.43072115217725027,0.7170909770124442
1636,BCHE,ENSG00000114200,-10.721256545260779,0.43072115217725027,0.7170909770124442
1637,ZAP70,ENSG00000115085,-10.981634712530097,0.43072115217725027,0.7170909770124442
1638,CD207,ENSG00000116031,-12.893878772357185,0.43072115217725027,0.7170909770124442
1639,PRRX1,ENSG00000116132,-12.58552544581924,0.43072115217725027,0.7170909770124442
1640,NR5A2,ENSG00000116833,-10.08135013930571,0.43072115217725027,0.7170909770124442
1641,KIF21B,ENSG00000116852,-11.397449962931535,0.43072115217725027,0.7170909770124442
1642,CD160,ENSG00000117281,-12.56837945485365,0.43072115217725027,0.7170909770124442
1643,ELOVL4,ENSG00000118402,-11.2973191356483,0.43072115217725027,0.7170909770124442
1644,LTBP2,ENSG00000119681,-12.693066605455154,0.43072115217725027,0.7170909770124442
1645,TBX2,ENSG00000121068,-9.910598423893578,0.43072115217725027,0.7170909770124442
1646,DNAH8,ENSG00000124721,-11.6249296328012,0.43072115217725027,0.7170909770124442
1647,MIR9-1HG,ENSG00000125462,-10.080751054288843,0.43072115217725027,0.7170909770124442
1648,F10,ENSG00000126218,-12.825519208728238,0.43072115217725027,0.7170909770124442
1649,OMD,ENSG00000127083,-9.064801824835323,0.43072115217725027,0.7170909770124442
1650,BEST3,ENSG00000127325,-10.684901663846212,0.43072115217725027,0.7170909770124442
1651,OR7C1,ENSG00000127530,-11.202527094602763,0.43072115217725027,0.7170909770124442
1652,CPA4,ENSG00000128510,-11.032152879925617,0.43072115217725027,0.7170909770124442
1653,AANAT,ENSG00000129673,-10.381347662745448,0.43072115217725027,0.7170909770124442
1654,USHBP1,ENSG00000130307,-10.944317374894592,0.43072115217725027,0.7170909770124442
1655,MATN3,ENSG00000132031,-8.656971394411093,0.43072115217725027,0.7170909770124442
1656,NES,ENSG00000132688,-11.579560125012325,0.43072115217725027,0.7170909770124442
1657,FCRL2,ENSG00000132704,-10.226329722018392,0.43072115217725027,0.7170909770124442
1658,BEX1,ENSG00000133169,-11.76399403858978,0.43072115217725027,0.7170909770124442
1659,GIMAP6,ENSG00000133561,-9.56366994191847,0.43072115217725027,0.7170909770124442
1660,SPX,ENSG00000134548,-9.202303719595774,0.43072115217725027,0.7170909770124442
1661,PRH2,ENSG00000134551,-8.48858752654541,0.43072115217725027,0.7170909770124442
1662,ADAM19,ENSG00000135074,-10.077194003599956,0.43072115217725027,0.7170909770124442
1663,DYSF,ENSG00000135636,-11.365027925733566,0.43072115217725027,0.7170909770124442
1664,SCN7A,ENSG00000136546,-11.282609411203724,0.43072115217725027,0.7170909770124442
1665,GCOM1,ENSG00000137878,-11.291924986210166,0.43072115217725027,0.7170909770124442
1666,CD27,ENSG00000139193,-11.57957545301648,0.43072115217725027,0.7170909770124442
1667,DUOXA2,ENSG00000140274,-11.064241300454237,0.43072115217725027,0.7170909770124442
1668,ADAMTS17,ENSG00000140470,-10.74520191254452,0.43072115217725027,0.7170909770124442
1669,MAPK4,ENSG00000141639,-10.475052064568578,0.43072115217725027,0.7170909770124442
1670,XCL1,ENSG00000143184,-10.749478191593989,0.43072115217725027,0.7170909770124442
1671,XCL2,ENSG00000143185,-9.362708127728911,0.43072115217725027,0.7170909770124442
1672,LRTM1,ENSG00000144771,-10.909596354461343,0.43072115217725027,0.7170909770124442
1673,CRIP3,ENSG00000146215,-9.296644571008233,0.43072115217725027,0.7170909770124442
1674,VIP,ENSG00000146469,-9.528050725166045,0.43072115217725027,0.7170909770124442
1675,GRIK4,ENSG00000149403,-10.34049752875424,0.43072115217725027,0.7170909770124442
1676,ADGRL3,ENSG00000150471,-13.044280279534036,0.43072115217725027,0.7170909770124442
1677,ADAMTS12,ENSG00000151388,-11.575117453841171,0.43072115217725027,0.7170909770124442
1678,GFRA1,ENSG00000151892,-10.593849462264401,0.43072115217725027,0.7170909770124442
1679,CPB1,ENSG00000153002,-10.581633983922377,0.43072115217725027,0.7170909770124442
1680,SEMA3D,ENSG00000153993,-9.424881170384925,0.43072115217725027,0.7170909770124442
1681,ROBO4,ENSG00000154133,-9.790344929117405,0.43072115217725027,0.7170909770124442
1682,CDH12,ENSG00000154162,-9.11708395746607,0.43072115217725027,0.7170909770124442
1683,PSMA8,ENSG00000154611,-10.357476978449633,0.43072115217725027,0.7170909770124442
1684,TSPAN18,ENSG00000157570,-10.265207176142988,0.43072115217725027,0.7170909770124442
1685,SLC30A2,ENSG00000158014,-10.432437995792576,0.43072115217725027,0.7170909770124442
1686,ITLN2,ENSG00000158764,-11.797966546823712,0.43072115217725027,0.7170909770124442
1687,ADAMTS4,ENSG00000158859,-8.958077129810945,0.43072115217725027,0.7170909770124442
1688,S100A1,ENSG00000160678,-11.280247492408723,0.43072115217725027,0.7170909770124442
1689,FGFR4,ENSG00000160867,-10.758303655457208,0.43072115217725027,0.7170909770124442
1690,MEIOB,ENSG00000162039,-12.57482761960209,0.43072115217725027,0.7170909770124442
1691,TAL1,ENSG00000162367,-9.99827576411797,0.43072115217725027,0.7170909770124442
1692,BSND,ENSG00000162399,-11.557382451007195,0.43072115217725027,0.7170909770124442
1693,VCAM1,ENSG00000162692,-10.823863945659776,0.43072115217725027,0.7170909770124442
1694,CADM3,ENSG00000162706,-13.632237870906252,0.43072115217725027,0.7170909770124442
1695,PKDCC,ENSG00000162878,-10.842859018422548,0.43072115217725027,0.7170909770124442
1696,FRZB,ENSG00000162998,-9.64338397719687,0.43072115217725027,0.7170909770124442
1697,HPGDS,ENSG00000163106,-12.3353833582252,0.43072115217725027,0.7170909770124442
1698,LMOD1,ENSG00000163431,-11.990781377925721,0.43072115217725027,0.7170909770124442
1699,PYHIN1,ENSG00000163564,-11.863897038243932,0.43072115217725027,0.7170909770124442
1700,CD200R1,ENSG00000163606,-11.474885181914777,0.43072115217725027,0.7170909770124442
1701,TM4SF18,ENSG00000163762,-10.072384027824677,0.43072115217725027,0.7170909770124442
1702,ESM1,ENSG00000164283,-12.32182151162235,0.43072115217725027,0.7170909770124442
1703,SAMD3,ENSG00000164483,-13.170279786707662,0.43072115217725027,0.7170909770124442
1704,SOX17,ENSG00000164736,-10.475744581829717,0.43072115217725027,0.7170909770124442
1705,CTHRC1,ENSG00000164932,-10.903868755424575,0.43072115217725027,0.7170909770124442
1706,VEGFD,ENSG00000165197,-9.241474850008707,0.43072115217725027,0.7170909770124442
1707,CACNB2,ENSG00000165995,-9.234398584340001,0.43072115217725027,0.7170909770124442
1708,SCN3B,ENSG00000166257,-11.123323421623583,0.43072115217725027,0.7170909770124442
1709,CYYR1,ENSG00000166265,-10.299752241235637,0.43072115217725027,0.7170909770124442
1710,MYO1A,ENSG00000166866,-8.8373819164208,0.43072115217725027,0.7170909770124442
1711,RBFOX3,ENSG00000167281,-13.420667893607611,0.43072115217725027,0.7170909770124442
1712,LAIR2,ENSG00000167618,-9.94121068393307,0.43072115217725027,0.7170909770124442
1713,FOXI1,ENSG00000168269,-11.546655504526987,0.43072115217725027,0.7170909770124442
1714,GP2,ENSG00000169347,-8.763062593425683,0.43072115217725027,0.7170909770124442
1715,TCAF2,ENSG00000170379,-10.86206294596772,0.43072115217725027,0.7170909770124442
1716,HTRA3,ENSG00000170801,-12.60323697602669,0.43072115217725027,0.7170909770124442
1717,CYTL1,ENSG00000170891,-9.733137243390336,0.43072115217725027,0.7170909770124442
1718,RXFP1,ENSG00000171509,-10.74976633370075,0.43072115217725027,0.7170909770124442
1719,FGB,ENSG00000171564,-10.586184293247138,0.43072115217725027,0.7170909770124442
1720,RASGRP4,ENSG00000171777,-11.673242448349095,0.43072115217725027,0.7170909770124442
1721,ANGPTL7,ENSG00000171819,-11.682293887697389,0.43072115217725027,0.7170909770124442
1722,SCG2,ENSG00000171951,-9.48849541348853,0.43072115217725027,0.7170909770124442
1723,CALB2,ENSG00000172137,-12.954835897096968,0.43072115217725027,0.7170909770124442
1724,CXCR6,ENSG00000172215,-11.396712478133443,0.43072115217725027,0.7170909770124442
1725,CARNS1,ENSG00000172508,-10.090012579583503,0.43072115217725027,0.7170909770124442
1726,MRGPRF,ENSG00000172935,-13.21674508472017,0.43072115217725027,0.7170909770124442
1727,SULT1B1,ENSG00000173597,-11.657554965822579,0.43072115217725027,0.7170909770124442
1728,GPR171,ENSG00000174946,-12.309391265021393,0.43072115217725027,0.7170909770124442
1729,DES,ENSG00000175084,-10.706946522818015,0.43072115217725027,0.7170909770124442
1730,CADM2,ENSG00000175161,-10.469445739829915,0.43072115217725027,0.7170909770124442
1731,RIMS2,ENSG00000176406,-12.542064580382604,0.43072115217725027,0.7170909770124442
1732,LRRN4CL,ENSG00000177363,-11.081814350121052,0.43072115217725027,0.7170909770124442
1733,ADAMTSL1,ENSG00000178031,-10.938822064773584,0.43072115217725027,0.7170909770124442
1734,ZC3H12D,ENSG00000178199,-10.543218672818094,0.43072115217725027,0.7170909770124442
1735,FCER1A,ENSG00000179639,-11.80040714552445,0.43072115217725027,0.7170909770124442
1736,GREM2,ENSG00000180875,-11.903565495586362,0.43072115217725027,0.7170909770124442
1737,RGS7,ENSG00000182901,-9.517283675163148,0.43072115217725027,0.7170909770124442
1738,GJC1,ENSG00000182963,-8.68004147205279,0.43072115217725027,0.7170909770124442
1739,RIPPLY3,ENSG00000183145,-9.2403368430954,0.43072115217725027,0.7170909770124442
1740,GRIN2A,ENSG00000183454,-9.889437534100615,0.43072115217725027,0.7170909770124442
1741,FAM162B,ENSG00000183807,-10.891402793548007,0.43072115217725027,0.7170909770124442
1742,SH2D1A,ENSG00000183918,-10.460894219514183,0.43072115217725027,0.7170909770124442
1743,KCNH7,ENSG00000184611,-9.38587970616113,0.43072115217725027,0.7170909770124442
1744,RGPD2,ENSG00000185304,-11.838020778023907,0.43072115217725027,0.7170909770124442
1745,SYN3,ENSG00000185666,-12.235161963628425,0.43072115217725027,0.7170909770124442
1746,ADARB2,ENSG00000185736,-9.751717805604013,0.43072115217725027,0.7170909770124442
1747,KCNIP4,ENSG00000185774,-10.18168914051792,0.43072115217725027,0.7170909770124442
1748,TNFRSF4,ENSG00000186827,-10.56778032989206,0.43072115217725027,0.7170909770124442
1749,TNFRSF18,ENSG00000186891,-8.698808870788811,0.43072115217725027,0.7170909770124442
1750,LINC01551,ENSG00000186960,-9.853603444041422,0.43072115217725027,0.7170909770124442
1751,ANGPTL5,ENSG00000187151,-10.733748367020478,0.43072115217725027,0.7170909770124442
1752,PLA2G2C,ENSG00000187980,-10.297033375702435,0.43072115217725027,0.7170909770124442
1753,NCR1,ENSG00000189430,-10.22601139132636,0.43072115217725027,0.7170909770124442
1754,MYBPC1,ENSG00000196091,-9.805036324225895,0.43072115217725027,0.7170909770124442
1755,ENSG00000197585,ENSG00000197585,-9.59416697001057,0.43072115217725027,0.7170909770124442
1756,ADAMTSL2,ENSG00000197859,-9.9800200343349,0.43072115217725027,0.7170909770124442
1757,PLN,ENSG00000198523,-11.084356813370889,0.43072115217725027,0.7170909770124442
1758,SLC34A3,ENSG00000198569,-12.08124936864851,0.43072115217725027,0.7170909770124442
1759,ERICH4,ENSG00000204978,-8.901191239597471,0.43072115217725027,0.7170909770124442
1760,TRAV36DV7,ENSG00000211815,-9.30162927039444,0.43072115217725027,0.7170909770124442
1761,TRDC,ENSG00000211829,-10.895485262628384,0.43072115217725027,0.7170909770124442
1762,IGHV3-11,ENSG00000211941,-11.45199553216962,0.43072115217725027,0.7170909770124442
1763,IGHV1-46,ENSG00000211962,-10.636495211614418,0.43072115217725027,0.7170909770124442
1764,IGHV3-53,ENSG00000211967,-10.278378510641634,0.43072115217725027,0.7170909770124442
1765,PVRIG,ENSG00000213413,-12.382172963054202,0.43072115217725027,0.7170909770124442
1766,ENSG00000214650,ENSG00000214650,-12.910586441387727,0.43072115217725027,0.7170909770124442
1767,ENSG00000224371,ENSG00000224371,-10.71760403963427,0.43072115217725027,0.7170909770124442
1768,TSPAN14-AS1,ENSG00000226659,-10.605526733228807,0.43072115217725027,0.7170909770124442
1769,ZMYM4-AS1,ENSG00000227409,-12.426710532431397,0.43072115217725027,0.7170909770124442
1770,CHUK-DT,ENSG00000227492,-9.11667415923143,0.43072115217725027,0.7170909770124442
1771,LINC01483,ENSG00000227517,-10.676264484405221,0.43072115217725027,0.7170909770124442
1772,TARID,ENSG00000227954,-11.741441322198463,0.43072115217725027,0.7170909770124442
1773,LINC01320,ENSG00000228262,-9.858668423455642,0.43072115217725027,0.7170909770124442
1774,LNCEGFL7OS,ENSG00000228401,-9.676435458683493,0.43072115217725027,0.7170909770124442
1775,ENSG00000229425,ENSG00000229425,-12.315014783627966,0.43072115217725027,0.7170909770124442
1776,LINC01204,ENSG00000229563,-9.120306482368205,0.43072115217725027,0.7170909770124442
1777,CFAP58-DT,ENSG00000231233,-11.288563762825014,0.43072115217725027,0.7170909770124442
1778,LINC02884,ENSG00000231246,-9.834313145668675,0.43072115217725027,0.7170909770124442
1779,LINC03078,ENSG00000231412,-10.246157374903367,0.43072115217725027,0.7170909770124442
1780,LINC00867,ENSG00000232139,-11.366197257502362,0.43072115217725027,0.7170909770124442
1781,LINC01549,ENSG00000232560,-9.331690305907797,0.43072115217725027,0.7170909770124442
1782,ENSG00000233478,ENSG00000233478,-11.62363157419539,0.43072115217725027,0.7170909770124442
1783,ENSG00000234917,ENSG00000234917,-9.028896904211416,0.43072115217725027,0.7170909770124442
1784,LINC01659,ENSG00000234928,-9.696795114351543,0.43072115217725027,0.7170909770124442
1785,ENSG00000235399,ENSG00000235399,-9.584136186633957,0.43072115217725027,0.7170909770124442
1786,ENSG00000236283,ENSG00000236283,-12.623437921749446,0.43072115217725027,0.7170909770124442
1787,TUSC8,ENSG00000237361,-9.29647550139558,0.43072115217725027,0.7170909770124442
1788,LINC00426,ENSG00000238121,-10.342103370270667,0.43072115217725027,0.7170909770124442
1789,FHL1P1,ENSG00000239219,-12.831563816230712,0.43072115217725027,0.7170909770124442
1790,LINC03051,ENSG00000239268,-10.94263442170826,0.43072115217725027,0.7170909770124442
1791,DEFA3,ENSG00000239839,-12.00651248417579,0.43072115217725027,0.7170909770124442
1792,IGKV1-17,ENSG00000240382,-10.895537283227256,0.43072115217725027,0.7170909770124442
1793,KIR2DL3,ENSG00000243772,-10.182043512983011,0.43072115217725027,0.7170909770124442
1794,GATA2-AS1,ENSG00000244300,-10.03953074086229,0.43072115217725027,0.7170909770124442
1795,IGKV3-15,ENSG00000244437,-12.036983056228117,0.43072115217725027,0.7170909770124442
1796,ENSG00000248172,ENSG00000248172,-10.370369233154985,0.43072115217725027,0.7170909770124442
1797,ENSG00000249574,ENSG00000249574,-11.914910452067053,0.43072115217725027,0.7170909770124442
1798,LINC01187,ENSG00000249601,-11.02688932988125,0.43072115217725027,0.7170909770124442
1799,ENSG00000250098,ENSG00000250098,-9.20979774355144,0.43072115217725027,0.7170909770124442
1800,LINC01340,ENSG00000250331,-10.455270050792913,0.43072115217725027,0.7170909770124442
1801,MIR3945HG,ENSG00000251230,-10.6225525312668,0.43072115217725027,0.7170909770124442
1802,ENSG00000253174,ENSG00000253174,-8.72607338378377,0.43072115217725027,0.7170909770124442
1803,ENSG00000253629,ENSG00000253629,-9.628526133833546,0.43072115217725027,0.7170909770124442
1804,LINC02055,ENSG00000254101,-9.546960326982926,0.43072115217725027,0.7170909770124442
1805,ENSG00000254533,ENSG00000254533,-10.534639381898732,0.43072115217725027,0.7170909770124442
1806,ENSG00000254898,ENSG00000254898,-12.715234047775125,0.43072115217725027,0.7170909770124442
1807,IGSF22-AS1,ENSG00000254966,-11.245022683004553,0.43072115217725027,0.7170909770124442
1808,ENSG00000255026,ENSG00000255026,-11.765657745711462,0.43072115217725027,0.7170909770124442
1809,LINC01479,ENSG00000255772,-10.311761811224713,0.43072115217725027,0.7170909770124442
1810,ENSG00000256341,ENSG00000256341,-12.50755237411479,0.43072115217725027,0.7170909770124442
1811,BLTP3B-DT,ENSG00000257696,-10.362245941514944,0.43072115217725027,0.7170909770124442
1812,ENSG00000258410,ENSG00000258410,-10.733262951412193,0.43072115217725027,0.7170909770124442
1813,ENSG00000258690,ENSG00000258690,-11.565969649770354,0.43072115217725027,0.7170909770124442
1814,ENSG00000258760,ENSG00000258760,-8.893020270818273,0.43072115217725027,0.7170909770124442
1815,ENSG00000258824,ENSG00000258824,-11.646459232777032,0.43072115217725027,0.7170909770124442
1816,ENSG00000258860,ENSG00000258860,-9.898591743166802,0.43072115217725027,0.7170909770124442
1817,ENSG00000259094,ENSG00000259094,-11.207034580995696,0.43072115217725027,0.7170909770124442
1818,ENSG00000259631,ENSG00000259631,-11.413839011847228,0.43072115217725027,0.7170909770124442
1819,TGFBR3L,ENSG00000260001,-11.540986958308162,0.43072115217725027,0.7170909770124442
1820,ENSG00000260111,ENSG00000260111,-13.305447136981847,0.43072115217725027,0.7170909770124442
1821,ENSG00000261177,ENSG00000261177,-10.99254814151001,0.43072115217725027,0.7170909770124442
1822,TTC23-AS1,ENSG00000261616,-10.63465319798398,0.43072115217725027,0.7170909770124442
1823,ENSG00000261996,ENSG00000261996,-9.627271485427464,0.43072115217725027,0.7170909770124442
1824,ENSG00000264125,ENSG00000264125,-11.891981633731225,0.43072115217725027,0.7170909770124442
1825,ENSG00000268603,ENSG00000268603,-11.256139180198794,0.43072115217725027,0.7170909770124442
1826,ENSG00000269068,ENSG00000269068,-11.286645964932466,0.43072115217725027,0.7170909770124442
1827,ENSG00000270001,ENSG00000270001,-10.06566521807812,0.43072115217725027,0.7170909770124442
1828,ENSG00000270096,ENSG00000270096,-12.376129868346727,0.43072115217725027,0.7170909770124442
1829,VPS11-DT,ENSG00000272186,-11.865223205720582,0.43072115217725027,0.7170909770124442
1830,ENSG00000272264,ENSG00000272264,-11.227866866799422,0.43072115217725027,0.7170909770124442
1831,ENSG00000272361,ENSG00000272361,-12.940177629759866,0.43072115217725027,0.7170909770124442
1832,ENSG00000272512,ENSG00000272512,-12.278540786034887,0.43072115217725027,0.7170909770124442
1833,ENSG00000272582,ENSG00000272582,-10.79816639639734,0.43072115217725027,0.7170909770124442
1834,ENSG00000272678,ENSG00000272678,-13.393638537011437,0.43072115217725027,0.7170909770124442
1835,RBAKDN,ENSG00000273313,-11.029566525938824,0.43072115217725027,0.7170909770124442
1836,ENSG00000274515,ENSG00000274515,-13.048259209482197,0.43072115217725027,0.7170909770124442
1837,ENSG00000275445,ENSG00000275445,-9.627681042242813,0.43072115217725027,0.7170909770124442
1838,LINC00540,ENSG00000276476,-11.750431827631324,0.43072115217725027,0.7170909770124442
1839,ENSG00000276984,ENSG00000276984,-11.624850504972823,0.43072115217725027,0.7170909770124442
1840,CCL3-AS1,ENSG00000277089,-10.590246693459974,0.43072115217725027,0.7170909770124442
1841,GPIHBP1,ENSG00000277494,-10.84734538932547,0.43072115217725027,0.7170909770124442
1842,ENSG00000278737,ENSG00000278737,-9.564112318045018,0.43072115217725027,0.7170909770124442
1843,ERICD,ENSG00000280303,-13.183340411198763,0.43072115217725027,0.7170909770124442
1844,ENSG00000282142,ENSG00000282142,-11.25356802128537,0.43072115217725027,0.7170909770124442
1845,ENSG00000282787,ENSG00000282787,-9.39489345783107,0.43072115217725027,0.7170909770124442
1846,RGS10,ENSG00000148908,-0.18871945865275563,0.43318385551463556,0.7170909770124442
1847,HSPA8,ENSG00000109971,-0.11303332947270633,0.43371500621138825,0.7170909770124442
1848,DUSP1,ENSG00000120129,-0.08881433383735926,0.43371500621138825,0.7170909770124442
1849,KRT19,ENSG00000171345,0.07584624510525284,0.43371500621138825,0.7170909770124442
1850,RARRES2,ENSG00000106538,0.4402741288536398,0.43454802126387293,0.7170909770124442
1851,DNAI7,ENSG00000118307,0.1839266625345637,0.43615425895621507,0.7170909770124442
1852,EFCAB10,ENSG00000185055,0.06982597258702805,0.43766217465776336,0.7170909770124442
1853,IPCEF1,ENSG00000074706,-1.6287009188832418,0.43775889131373513,0.7170909770124442
1854,DOCK10,ENSG00000135905,-1.3060736759252265,0.43775889131373513,0.7170909770124442
1855,SOX18,ENSG00000203883,-0.687155177632162,0.43775889131373513,0.7170909770124442
1856,LINC00578,ENSG00000228221,-1.1161580438549965,0.43775889131373513,0.7170909770124442
1857,PERP,ENSG00000112378,0.1598586732281855,0.44008090597160743,0.7170909770124442
1858,SORL1,ENSG00000137642,1.2182793822115352,0.4427148365848408,0.7170909770124442
1859,PHLDA2,ENSG00000181649,0.19522986784842505,0.44307906737422087,0.7170909770124442
1860,GFPT2,ENSG00000131459,0.14939893482495226,0.44372803560538043,0.7170909770124442
1861,C2CD4B,ENSG00000205502,1.2542379790412248,0.44372803560538043,0.7170909770124442
1862,NAV2,ENSG00000166833,0.5657385525809773,0.44397545831988094,0.7170909770124442
1863,IL1RN,ENSG00000136689,-2.214592466227824,0.44484406486234573,0.7170909770124442
1864,MT1M,ENSG00000205364,-0.5356806309089177,0.44529882793623754,0.7170909770124442
1865,LDLRAD1,ENSG00000203985,0.12106729075638611,0.4456454461202729,0.7170909770124442
1866,CXCL2,ENSG00000081041,-0.18218822390638847,0.4464556104517712,0.7170909770124442
1867,ADGRF5,ENSG00000069122,-0.13788986312575752,0.44964949640884233,0.7170909770124442
1868,SDC1,ENSG00000115884,0.3343081879831382,0.44964949640884233,0.7170909770124442
1869,ADH7,ENSG00000196344,-0.2639679117764704,0.4497900735487481,0.7170909770124442
1870,STAB1,ENSG00000010327,-0.06845278112859443,0.4502425595289339,0.7170909770124442
1871,LILRB2,ENSG00000131042,-0.5715016451255259,0.4502425595289339,0.7170909770124442
1872,GBP5,ENSG00000154451,0.6704420899071941,0.4502425595289339,0.7170909770124442
1873,DUSP4,ENSG00000120875,0.2208024378376705,0.45038451023175574,0.7170909770124442
1874,KIAA1217,ENSG00000120549,0.4425072493863693,0.4509565729683782,0.7170909770124442
1875,ROBO1,ENSG00000169855,2.265113762677207,0.45102630388094855,0.7170909770124442
1876,CNOT6L,ENSG00000138767,0.0069267368333076895,0.4523317882185425,0.7170909770124442
1877,ERGIC3,ENSG00000125991,-0.06874039430728997,0.4529797974375718,0.7170909770124442
1878,PNRC1,ENSG00000146278,0.18716187406527024,0.4529797974375718,0.7170909770124442
1879,NCALD,ENSG00000104490,0.9054833545931822,0.45412879239523396,0.7170909770124442
1880,ENSG00000234961,ENSG00000234961,1.6420132196666932,0.4555572004946675,0.7170909770124442
1881,VIPR1,ENSG00000114812,1.4674410937480422,0.45707307803759456,0.7170909770124442
1882,POLR2I,ENSG00000105258,-0.22090764582253358,0.4594583146555782,0.7170909770124442
1883,CAPSL,ENSG00000152611,0.10688342539327023,0.45966580160743187,0.7170909770124442
1884,DYNLRB2,ENSG00000168589,0.18671655888028105,0.45966580160743187,0.7170909770124442
1885,ACKR3,ENSG00000144476,1.623808142341674,0.4600396460905041,0.7170909770124442
1886,PLCH2,ENSG00000149527,-0.7882504493971974,0.4600396460905041,0.7170909770124442
1887,CTSW,ENSG00000172543,-0.2184396398703834,0.4600396460905041,0.7170909770124442
1888,PLCB1,ENSG00000182621,1.3920686528532045,0.4600396460905041,0.7170909770124442
1889,TMEM231,ENSG00000205084,0.34024132615711866,0.46041835959751287,0.7170909770124442
1890,KLK14,ENSG00000129437,0.7459500397889136,0.460758919278619,0.7170909770124442
1891,PITPNC1,ENSG00000154217,1.3779011242777228,0.460758919278619,0.7170909770124442
1892,MAPK15,ENSG00000181085,0.036961252752707674,0.4621813386316467,0.7170909770124442
1893,COL11A1,ENSG00000060718,0.7004946073863145,0.46292546604986373,0.7170909770124442
1894,FYB1,ENSG00000082074,1.4751048445941013,0.46292546604986373,0.7170909770124442
