logFC,pval,nhood_annotation,contrast,SpatialFDR
-31.81620325535551,0.9988444817817634,Myeloid,COVID_vs_Normal,0.9992162062284382
,,Fibroblasts,COVID_vs_Normal,
0.8317778090956528,0.22912445896557365,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.389374346616574,0.9990004148360757,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
-31.277674994017456,0.9984824286495577,Myeloid,COVID_vs_Normal,0.9992162062284382
-0.4546843915434404,0.6838523176600556,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.201561597879817,0.9990611321347341,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
-31.15984337074038,0.998906565358926,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
2.807707811099427,0.0004899046029237315,Distal Epithelium,COVID_vs_Normal,0.005431940432783239
6.947661007156966,4.758512713839546e-10,Plasma cells,COVID_vs_Normal,1.07956532204876e-08
-31.938337863543946,0.9990246236481937,Myeloid,COVID_vs_Normal,0.9992162062284382
6.095786303920801,0.00012197772345217923,Mesothelial,COVID_vs_Normal,0.0014707651943090796
-0.18296285562831757,0.906724590438193,Endothelial (Macro),COVID_vs_Normal,0.9992162062284382
1.1334866818449334,0.15651375078922253,Myeloid,COVID_vs_Normal,0.9165650774412307
,,Myeloid,COVID_vs_Normal,
-31.578844502906268,0.9989082798925168,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-31.30305298916985,0.9990031637122522,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-1.441293115372669,0.3418321777901502,Endothelial,COVID_vs_Normal,0.9992162062284382
-31.003470816204757,0.9989281712676573,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-31.372568874128067,0.9990189523672425,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.324250942833714,0.9989674776985532,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.366183772730587,0.9990374872494058,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.338013150963413,0.9989843862306637,Distal Epithelium,COVID_vs_Normal,0.9992162062284382
-31.4492578314585,0.9987163477996036,Myeloid,COVID_vs_Normal,0.9992162062284382
-30.905510403256695,0.9987662694312293,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
,,Myeloid,COVID_vs_Normal,
,,Mesothelial,COVID_vs_Normal,
-31.22805695256453,0.9988263587919626,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.335124330022712,0.998777879194361,Distal Epithelium,COVID_vs_Normal,0.9992162062284382
-31.408681658083353,0.998636957465521,Distal Epithelium,COVID_vs_Normal,0.9992162062284382
5.04385022665274,4.6570952513489155e-14,Cycling NK/T cells,COVID_vs_Normal,2.9422169478574134e-12
-1.7396875473226288,0.24658493059102304,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
0.9042811148981518,0.22825780667050954,Lymphoid,COVID_vs_Normal,0.9992162062284382
,,Proximal Epithelium,COVID_vs_Normal,
-1.3890920120131303,0.20769014010345066,Distal Epithelium,COVID_vs_Normal,0.9992162062284382
-28.16155443222034,0.998871543493182,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.449105743226045,0.9987881236722512,Myeloid,COVID_vs_Normal,0.9992162062284382
2.545015857361109,8.136014123792754e-05,Fibroblasts,COVID_vs_Normal,0.0010118576690526942
-0.2539615420717325,0.7865249400287511,Fibroblasts,COVID_vs_Normal,0.9992162062284382
-31.196519666609547,0.9989214973316799,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.31457356834116,0.9988231072482556,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
6.92024128584925,6.17128138430879e-10,Macrophages,COVID_vs_Normal,1.3777480342024348e-08
-0.5036657249414779,0.5458374231545666,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
-31.375271608202066,0.9989657959362189,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-31.331485475430085,0.9989168313978699,Myeloid,COVID_vs_Normal,0.9992162062284382
-30.863410468590807,0.9988400632577226,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.537179866069128,0.9988771675017887,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
0.7705336956645024,0.5155668400251906,Mesothelial,COVID_vs_Normal,0.9992162062284382
1.4133726290742255,0.08411983746727959,Fibroblasts,COVID_vs_Normal,0.5770696641847576
1.3819614838488792,0.18464942419724995,Myeloid,COVID_vs_Normal,0.9992162062284382
-0.16426381580875207,0.8831784016183675,Fibroblasts,COVID_vs_Normal,0.9992162062284382
,,Myeloid,COVID_vs_Normal,
-29.78747850661718,0.9987813934312116,Myeloid,COVID_vs_Normal,0.9992162062284382
-29.761657083645442,0.9988188027638942,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-29.666503957356337,0.9990237341784138,Pericyte,COVID_vs_Normal,0.9992162062284382
0.22872804082643367,0.8397010263458432,Fibroblasts,COVID_vs_Normal,0.9992162062284382
-30.51828885957242,0.9988097370821377,Myeloid,COVID_vs_Normal,0.9992162062284382
-2.6184180883049737,0.07958427208040744,Airway Epithelium,COVID_vs_Normal,0.5543631547153801
0.737803268489211,0.386239763897653,Endothelial (Macro),COVID_vs_Normal,0.9992162062284382
-28.32865564669976,0.99896375232959,Myeloid,COVID_vs_Normal,0.9992162062284382
0.8043007296067177,0.294805464674026,AT2,COVID_vs_Normal,0.9992162062284382
-28.243462736800776,0.9986931809322707,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-29.748884341771202,0.9989774921087259,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-31.352628023637614,0.9988368818454181,Distal Epithelium,COVID_vs_Normal,0.9992162062284382
-28.2018995933431,0.9988699268306611,Myeloid,COVID_vs_Normal,0.9992162062284382
-29.678179370189802,0.9989799223293477,Endothelial (Macro),COVID_vs_Normal,0.9992162062284382
4.117029304853906,3.5094615642341223e-12,Fibroblasts,COVID_vs_Normal,1.2447300811157867e-10
-29.621652963079374,0.998653134552502,Myeloid,COVID_vs_Normal,0.9992162062284382
-32.296249445043195,0.9990136932636012,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-0.5763148023739096,0.6087617778006296,Lymphoid,COVID_vs_Normal,0.9992162062284382
-30.955691469983176,0.9987926776815879,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-1.3534759014155258,0.21593570241737303,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-31.486471555597706,0.9987430778082124,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-29.7528199911728,0.9989355992716346,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
,,Proximal Epithelium,COVID_vs_Normal,
-31.23154518139689,0.998953516382338,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-29.834557222707257,0.9990182038814378,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-31.32900734134814,0.998503506293883,Lymphoid,COVID_vs_Normal,0.9992162062284382
-1.0197929840328348,0.35587623268784074,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.409072868967336,0.9988658657621658,Distal Epithelium,COVID_vs_Normal,0.9992162062284382
0.3634078334147431,0.7491881389470085,Fibroblasts,COVID_vs_Normal,0.9992162062284382
-31.520109891483475,0.998830668616273,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-0.044695260770434654,0.9618453657942626,Lymphoid,COVID_vs_Normal,0.9992162062284382
,,Myeloid,COVID_vs_Normal,
-30.945313969444108,0.9989465158729135,Endothelial,COVID_vs_Normal,0.9992162062284382
0.912462113241077,0.2952859894110571,Myeloid,COVID_vs_Normal,0.9992162062284382
-29.75704025431167,0.9989772117795451,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
2.3238997167551267,0.07449327585217323,Mesothelial,COVID_vs_Normal,0.5268311613840403
-30.967461341976062,0.9986053743884165,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
,,Proliferating (Immune),COVID_vs_Normal,
-31.353843228155146,0.9989494185118045,Lymphoid,COVID_vs_Normal,0.9992162062284382
-29.77409763856935,0.9985832025094272,Myeloid,COVID_vs_Normal,0.9992162062284382
-1.6417385643400813,0.04286597690245202,Myeloid,COVID_vs_Normal,0.33259976534759683
-28.26538188714533,0.9987766339357863,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.290663064036313,0.9990035582654805,Distal Epithelium,COVID_vs_Normal,0.9992162062284382
4.708251839714319,4.063765848392755e-22,Macrophages,COVID_vs_Normal,4.929347974100412e-19
-0.05747027632943434,0.9594527843732151,Fibroblasts,COVID_vs_Normal,0.9992162062284382
-29.48178171112183,0.9986594943454423,Fibroblasts,COVID_vs_Normal,0.9992162062284382
-31.07295207347503,0.9987595852594223,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
1.3973590180652813,0.16575932531584936,Lymphoid,COVID_vs_Normal,0.9484248189062513
-29.80279347865258,0.9988171701209086,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
,,Proximal Epithelium,COVID_vs_Normal,
-29.687360218966845,0.9985569464512575,Myeloid,COVID_vs_Normal,0.9992162062284382
,,Myeloid,COVID_vs_Normal,
-29.4924623482327,0.9987934625412,Pericyte,COVID_vs_Normal,0.9992162062284382
-31.4822267046601,0.9987150021230138,Myeloid,COVID_vs_Normal,0.9992162062284382
-29.906261574249182,0.9985463060296093,Myeloid,COVID_vs_Normal,0.9992162062284382
,,Lymphoid,COVID_vs_Normal,
-29.778490836643986,0.9986141402324449,Myeloid,COVID_vs_Normal,0.9992162062284382
-29.714375762365673,0.9990221588130156,Myeloid,COVID_vs_Normal,0.9992162062284382
-28.360782219827378,0.9987725048764649,Myeloid,COVID_vs_Normal,0.9992162062284382
-1.8912769816696637,0.2109318287060825,Endothelial,COVID_vs_Normal,0.9992162062284382
-0.9164729581891029,0.41564692830184413,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
4.92551018505915,8.792696763156233e-14,Macrophages,COVID_vs_Normal,5.062756886254039e-12
6.2490805814662025,2.2399015079932244e-13,Plasma cells,COVID_vs_Normal,1.1611113372631543e-11
-31.446000633841308,0.9987882433260741,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-31.6279295032532,0.9987231641330602,Lymphoid,COVID_vs_Normal,0.9992162062284382
2.6828188578709424,1.8223391845906752e-06,Lymphoid,COVID_vs_Normal,2.6812597412232534e-05
5.156492589330714,7.710221715501874e-12,Fibroblasts,COVID_vs_Normal,2.4568736272076457e-10
-30.965971537241266,0.9988512259975711,Lymphoid,COVID_vs_Normal,0.9992162062284382
2.2309188710171473,0.03845985716187174,Myeloid,COVID_vs_Normal,0.3035909332148617
-29.63382775960178,0.9987525323017017,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-32.34425506042513,0.9990264404957773,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-29.729550370537527,0.9988962830775202,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-29.884050106509807,0.9987774426874657,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-0.7951072625585045,0.6050997090894683,Lymphoid,COVID_vs_Normal,0.9992162062284382
,,Lymphoid,COVID_vs_Normal,
1.9283174215718621,0.00092754896446839,Fibroblasts,COVID_vs_Normal,0.009892586992088132
-29.324283512977495,0.9985745949914554,Endothelial,COVID_vs_Normal,0.9992162062284382
-0.039305505890676926,0.9724992012535382,Lymphoid,COVID_vs_Normal,0.9992162062284382
-0.9695882769869533,0.38049798767862786,Myeloid,COVID_vs_Normal,0.9992162062284382
-28.214739694687367,0.9989679193143,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-31.186897700544144,0.9990429888765395,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
,,Myeloid,COVID_vs_Normal,
-33.00942570511228,0.9987831168283601,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
2.368909917009895,0.00012675296458145222,B cells,COVID_vs_Normal,0.0015243028357961159
-29.87705576395511,0.9987078292996534,Myeloid,COVID_vs_Normal,0.9992162062284382
-29.63373253214298,0.9989814500242228,Endothelial (Macro),COVID_vs_Normal,0.9992162062284382
1.1910610660951753,0.14219033563683225,Endothelial,COVID_vs_Normal,0.8535642220099515
-31.34169246302114,0.9988841275237929,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-31.337670847319874,0.9985150201907366,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
4.944294432000303,5.762810973755875e-13,Myeloid,COVID_vs_Normal,2.5450083899875765e-11
-28.237490707392965,0.9986934572565679,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
1.4059043634656117,0.24576125454179631,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.909893983955584,0.9989198465591249,Lymphoid,COVID_vs_Normal,0.9992162062284382
-29.86556544025668,0.9989315658298649,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.159395245969826,0.9989065810841271,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-1.9240564999738885,0.20793636170053098,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-30.432310438606134,0.9988273053669474,Myeloid,COVID_vs_Normal,0.9992162062284382
-1.9122236424582784,0.2032964891030271,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
-31.141648775597,0.998891249765236,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
1.6943104165857208,0.011319935672627818,Lymphoid,COVID_vs_Normal,0.10071698267162012
-31.42743368307498,0.9988652027813122,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-28.326665776822328,0.9989638251179682,Lymphoid,COVID_vs_Normal,0.9992162062284382
-0.609444155872191,0.6957381415392246,Endothelial (Macro),COVID_vs_Normal,0.9992162062284382
-31.042001301317864,0.9990659333677148,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
-0.5639082110652586,0.5450129627645832,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-31.279153501062755,0.9989186405785057,Myeloid,COVID_vs_Normal,0.9992162062284382
,,Myeloid,COVID_vs_Normal,
0.20384289627959865,0.8981197098916205,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-31.223772155406174,0.9986449819753449,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.256110814904815,0.9989526932556505,Endothelial,COVID_vs_Normal,0.9992162062284382
-29.752604130922258,0.9990209007938344,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-31.29103230278524,0.9988090104102586,Distal Epithelium,COVID_vs_Normal,0.9992162062284382
0.1269309613566214,0.8938822358133922,Lymphoid,COVID_vs_Normal,0.9992162062284382
-31.2688229472932,0.9989189977184411,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
0.3698950011920894,0.6214507588697581,AT2,COVID_vs_Normal,0.9992162062284382
-29.784138050580776,0.9990654760888544,Myeloid,COVID_vs_Normal,0.9992162062284382
2.49872492662829,6.296573280822144e-05,CD4+ T cells,COVID_vs_Normal,0.0007933943964304633
-33.04974451274995,0.998990682019808,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-28.28491146637161,0.9986912631099921,Myeloid,COVID_vs_Normal,0.9992162062284382
-29.667784407052366,0.9986835468860534,Endothelial (Macro),COVID_vs_Normal,0.9992162062284382
,,Lymphoid,COVID_vs_Normal,
-1.7228599333493335,0.25317640432513355,Lymphoid,COVID_vs_Normal,0.9992162062284382
-2.001808531500524,0.18314467394433054,Lymphatic EC,COVID_vs_Normal,0.9992162062284382
,,Myeloid,COVID_vs_Normal,
1.8128020114564092,0.002118854897134508,Endothelial,COVID_vs_Normal,0.021206031272476552
-29.789528384550042,0.999019685690471,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-1.5995980754452026,0.14260329592783227,Fibroblasts,COVID_vs_Normal,0.8546333891327103
-0.23708381320101513,0.8029908725538845,Lymphoid,COVID_vs_Normal,0.9992162062284382
-30.572062758346895,0.9988363755870159,Fibroblasts,COVID_vs_Normal,0.9992162062284382
-31.117728784096222,0.9985861500140051,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-31.33546491541065,0.9989332338106824,Distal Epithelium,COVID_vs_Normal,0.9992162062284382
-31.33257170237964,0.9989845625790198,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
0.39552152126685325,0.8053517043076291,Myeloid,COVID_vs_Normal,0.9992162062284382
0.5582516651586138,0.6296595031991941,Lymphoid,COVID_vs_Normal,0.9992162062284382
-29.61796537528772,0.9985603196163436,Lymphoid,COVID_vs_Normal,0.9992162062284382
-2.089859980049217,0.056110313078664334,Myeloid,COVID_vs_Normal,0.41636506789000716
-29.770411122569488,0.9990203148013411,Myeloid,COVID_vs_Normal,0.9992162062284382
-30.773015405982207,0.9990377009187509,Endothelial,COVID_vs_Normal,0.9992162062284382
-1.3271011124545866,0.22587964654020565,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-31.295754473857404,0.998934585688862,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-29.523592705751177,0.9987571727605411,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-32.24814530708145,0.9990364970759058,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-0.04555526474893089,0.9614947845081092,Endothelial,COVID_vs_Normal,0.9992162062284382
4.443165893826769,1.2438889913809089e-14,Fibroblasts,COVID_vs_Normal,9.797645107435341e-13
-30.9397179749781,0.9987509475653735,Endothelial,COVID_vs_Normal,0.9992162062284382
-31.119925792889507,0.9990635885886713,Myeloid,COVID_vs_Normal,0.9992162062284382
-29.694409782392505,0.9985869944442236,Distal Epithelium,COVID_vs_Normal,0.9992162062284382
-31.52835863939877,0.9987131191752959,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
-31.485205588334228,0.9988790179643221,Endothelial,COVID_vs_Normal,0.9992162062284382
-1.4873581042480823,0.32755355880233306,Lymphoid,COVID_vs_Normal,0.9992162062284382
-31.39145793871941,0.9989313276181727,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
1.85305213185431,0.012993447227205844,Fibroblasts,COVID_vs_Normal,0.11443164196467102
0.18980098248874147,0.8699045787959202,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-31.421374134278516,0.9989993958130166,Myeloid,COVID_vs_Normal,0.9992162062284382
-32.54336275768522,0.9985500056113785,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.17137059033514,0.9989388201383466,Myeloid,COVID_vs_Normal,0.9992162062284382
-1.6704324640763057,0.27548055797365645,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.27127735345194,0.998794976199432,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.41353068826249,0.9989139949940918,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-31.259370301932584,0.9989193245080038,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-30.844596336637224,0.9988862481448526,Myeloid,COVID_vs_Normal,0.9992162062284382
2.243640662954782,0.0020327913717903055,Dendritic cells,COVID_vs_Normal,0.02042332358350337
,,Myeloid,COVID_vs_Normal,
-29.751212286892944,0.9987828770821154,Myeloid,COVID_vs_Normal,0.9992162062284382
-28.257102494594896,0.9986925498241113,Myeloid,COVID_vs_Normal,0.9992162062284382
0.30733486657809683,0.7164838631731714,Myeloid,COVID_vs_Normal,0.9992162062284382
-30.93708304118176,0.9988372944300962,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-31.67215240583965,0.9986255236369286,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.079789263070648,0.9988319311189905,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-31.17069888234802,0.9990434859584195,Endothelial,COVID_vs_Normal,0.9992162062284382
-31.24699468575753,0.9987959119197742,Myeloid,COVID_vs_Normal,0.9992162062284382
-29.775810884734568,0.998746555374961,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-0.611304820264695,0.4196904824078205,AT2,COVID_vs_Normal,0.9992162062284382
0.04325287637695965,0.9779697981735851,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-0.20805839951060376,0.8534813074390043,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.21868536943214,0.998920731036102,Endothelial (Micro),COVID_vs_Normal,0.9992162062284382
-1.017758284412481,0.5030643370651728,Myeloid,COVID_vs_Normal,0.9992162062284382
0.3800253299892991,0.8127209840214403,Myeloid,COVID_vs_Normal,0.9992162062284382
-28.348148045133996,0.9988640665395513,Myeloid,COVID_vs_Normal,0.9992162062284382
-28.24827264354878,0.9988680686258625,Myeloid,COVID_vs_Normal,0.9992162062284382
0.03664442124706694,0.981357517089235,Myeloid,COVID_vs_Normal,0.9992162062284382
-30.945151487062805,0.9988519983781784,Lymphoid,COVID_vs_Normal,0.9992162062284382
,,Proximal Epithelium,COVID_vs_Normal,
-30.981936118813884,0.998850633744764,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
,,Lymphoid,COVID_vs_Normal,
-31.258573930288417,0.9989031007925292,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
-29.683825251810514,0.9987856338854634,Endothelial (Macro),COVID_vs_Normal,0.9992162062284382
-1.8885869422685646,0.2057459726789086,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
5.6470152715017985,1.3709638702666895e-14,Cycling NK/T cells,COVID_vs_Normal,1.0660122914317271e-12
-31.00384007993565,0.9986288960110637,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-1.8416606911337097,0.09587663997856509,Myeloid,COVID_vs_Normal,0.6345854726846096
-1.8798986492423833,0.21287258789009922,Endothelial (Macro),COVID_vs_Normal,0.9992162062284382
,,Proximal Epithelium,COVID_vs_Normal,
1.1364947381704158,0.3433497488664481,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-0.3037246392324572,0.7888829441264267,Lymphatic EC,COVID_vs_Normal,0.9992162062284382
5.0573803740069225,8.33744732199264e-19,Macrophages,COVID_vs_Normal,2.9173048850703096e-16
5.428444490326735,3.8062056982444344e-08,Proximal Epithelium,COVID_vs_Normal,6.796262284549311e-07
-29.807594241654282,0.999064740114511,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
-31.182098443105577,0.9988585305509408,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-29.85231965111686,0.9986426463905173,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
0.8572341509063403,0.38365381748799,Endothelial,COVID_vs_Normal,0.9992162062284382
-31.236468604510506,0.9990232083394314,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.02213586956887,0.9990299107079856,Myeloid,COVID_vs_Normal,0.9992162062284382
4.879474656302839,5.132487345775142e-20,CD8+ T cells,COVID_vs_Normal,3.220193353668231e-17
-29.77259029393168,0.9985832742361979,Lymphoid,COVID_vs_Normal,0.9992162062284382
,,Proximal Epithelium,COVID_vs_Normal,
-31.111679057155854,0.9988307326086285,Endothelial,COVID_vs_Normal,0.9992162062284382
-1.9521056116629931,0.1906477642130876,AT2,COVID_vs_Normal,0.9992162062284382
-30.95157277919238,0.9985098475649817,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
4.147657952247962,3.604964015160405e-09,Neuronal,COVID_vs_Normal,7.394850085213481e-08
4.520136281636926,3.1039929057335334e-11,Macrophages,COVID_vs_Normal,8.57012912288644e-10
-31.462568710559513,0.9985579969551049,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-0.01366496143538055,0.9903877896523053,Distal Epithelium,COVID_vs_Normal,0.9992162062284382
-31.161822708282784,0.9988905315040296,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-29.83693670607372,0.9988534178033406,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.097935151014042,0.9990275403993976,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-31.45490589208696,0.9988485440147793,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
,,Proximal Epithelium,COVID_vs_Normal,
0.9479986508107984,0.4245222878995393,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.311947417832005,0.9987219523408855,Distal Epithelium,COVID_vs_Normal,0.9992162062284382
2.8187829667054607,1.1511838428630983e-05,Myeloid,COVID_vs_Normal,0.00015654551585122628
-31.28206634781814,0.9989861993741067,Myeloid,COVID_vs_Normal,0.9992162062284382
-30.900099385554196,0.9988386843824719,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
1.4214994580301452,0.017411101642723775,Airway Epithelium,COVID_vs_Normal,0.1496433605996028
1.4008372918976577,0.06573774426180927,Fibroblasts,COVID_vs_Normal,0.47453710398114096
6.202425542711637,5.894285591140442e-23,Macrophages,COVID_vs_Normal,1.1916280703422258e-19
-32.25671610237194,0.9989273202886814,Lymphoid,COVID_vs_Normal,0.9992162062284382
2.2907103421937363,0.004783427989552671,Myeloid,COVID_vs_Normal,0.04566341672083466
-2.2599377559886342,0.1337610453280427,Endothelial,COVID_vs_Normal,0.8183531337403285
-31.235044280045276,0.9989704181620893,Myeloid,COVID_vs_Normal,0.9992162062284382
,,Myeloid,COVID_vs_Normal,
-31.207279816633438,0.9989886230820146,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
,,Myeloid,COVID_vs_Normal,
-1.331738786941116,0.37928909329726324,Lymphatic EC,COVID_vs_Normal,0.9992162062284382
-28.33860801859421,0.9987734646067875,Proximal Epithelium,COVID_vs_Normal,0.9992162062284382
0.8103557331398231,0.25111727320261534,Lymphoid,COVID_vs_Normal,0.9992162062284382
-30.74098869155357,0.9986279902364051,Myeloid,COVID_vs_Normal,0.9992162062284382
-33.00126018028182,0.9989849893935157,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
,,Myeloid,COVID_vs_Normal,
2.250778893860617,0.019126785998606687,Myofibroblasts,COVID_vs_Normal,0.16312317770861792
-29.952016978704915,0.9985440819374439,Endothelial (Macro),COVID_vs_Normal,0.9992162062284382
-31.333509964610137,0.9985888893349549,Lymphoid,COVID_vs_Normal,0.9992162062284382
-28.310643712110007,0.9989644111965393,Myeloid,COVID_vs_Normal,0.9992162062284382
-31.205087367582845,0.9989714056130983,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
-30.892715717901197,0.9986593488178249,Myeloid,COVID_vs_Normal,0.9992162062284382
-30.5692334587931,0.9987387780025099,Myeloid,COVID_vs_Normal,0.9992162062284382
1.8311905734327907,0.0025510539247043038,Endothelial,COVID_vs_Normal,0.025267515601521396
-28.272667502420834,0.9986918296351187,Lymphoid,COVID_vs_Normal,0.9992162062284382
-29.72539567698072,0.9990217961696569,Endothelial (Macro),COVID_vs_Normal,0.9992162062284382
-2.522008590608823,0.08856266316667431,Alveolar Epithelium,COVID_vs_Normal,0.5977733010931588
0.27103738391525833,0.7512037257093727,Lymphoid,COVID_vs_Normal,0.9992162062284382
-31.213502395374917,0.9985817984953669,Myeloid,COVID_vs_Normal,0.9992162062284382
-32.01923752582731,0.9990433363284754,Alveolar Epithelium,COVID_vs_Normal,0.9992162062284382
-1.1022605862481292,0.46768784891154114,Distal Epithelium,COVID_vs_Normal,0.9992162062284382
-31.37258829868856,0.9987476239598825,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
,,Myeloid,COVID_vs_Normal,
-1.5303762115016093,0.3111308532124042,Myeloid,COVID_vs_Normal,0.9992162062284382
,,Myeloid,COVID_vs_Normal,
0.9716519137948126,0.3260356821929291,Lymphoid,COVID_vs_Normal,0.9992162062284382
-31.119301589143728,0.9988455377712286,Airway Epithelium,COVID_vs_Normal,0.9992162062284382
-1.7282800166278967,0.25438746765355447,Lymphoid,COVID_vs_Normal,0.9992162062284382
,,Proximal Epithelium,COVID_vs_Normal,
-0.9799713092470117,0.5181579229064452,Lymphoid,COVID_vs_Normal,0.9992162062284382
-2.1699556355959766,0.1507979781830672,Alveolar Epithelium,COVID_vs_Normal,0.8928633950670054
4.62300778777017,9.589057520807356e-14,Plasma cells,COVID_vs_Normal,5.48656923242421e-12
-2.1098105503403524,0.1620504806209211,Endothelial,COVID_vs_Normal,0.9366291279852793
