gene,spearman_r,pval
ENSG00000248172,0.014786546912828812,0.007789828967409787
ENSG00000237076,0.014771853880824916,0.007851227399211307
PIEZO2,0.01475985367606829,0.00790169441559767
ADGRA2,0.014744988220183594,0.007964614056819752
ENSG00000255847,0.014669895480739218,0.008289360602815867
ENSG00000225750,0.014659518721813121,0.008335155488036417
ENSG00000255921,0.014582219453917956,0.008683477026471556
SGIP1,0.014539163292316313,0.008883084444925976
PCBP2,0.014495983870805619,0.009087369348865783
LINC01500,0.014411136038384072,0.009501046425003046
LINC02100,0.014360478948664046,0.00975595677991456
SLC9A3,0.014327993476623248,0.00992261675480965
PRSS2,0.014317289883675009,0.009978082189432153
MANSC4,0.014215943165548027,0.01051709718317127
ENSG00000235052,0.014214547838534134,0.010524695613991365
LILRA6,0.014179857432727507,0.010715183181998263
CACNA1S,0.014082624255791201,0.011265534602546201
SLC22A10,0.014065268033852728,0.011366370914575557
CALCR,0.014039632233017924,0.01151677581652316
DNM3OS,0.014036131207615153,0.011537452766171801
LINC01478,0.013998039594661693,0.011764558685501775
ENSG00000253690,0.013904674225587839,0.012338062673168743
P2RX7,0.013896513905747301,0.012389345802426096
ENSG00000228613,0.01385716352939484,0.012639300670714147
ENSG00000267601,0.013848170101938487,0.012697050072903514
LAIR2,0.01384756338992584,0.012700954342021252
CTSS,0.013800230828144978,0.013008839563387822
LUM,0.013785940447329784,0.01310308296675728
ACTG2,0.013756545601944083,0.01329883880861339
PLN,0.013691841003721974,0.013738873436169039
TMEM72,0.013610050627422108,0.014313470486380216
ENSG00000250990,0.013556359510686795,0.014702092267538795
ENSG00000272183,0.013477316370961247,0.015291136102233588
LINC02054,0.013345684244002579,0.01631826683275602
ENSG00000259774,0.013260001165881859,0.01701898730617426
KIR2DL1,0.013106220409252307,0.018343018888756772
VSTM2B,0.013049692222897686,0.018851912292058532
ENSG00000232518,0.01303757522325598,0.018962588466596413
CD247,0.012989417726807465,0.01940809234133685
ENSG00000227107,0.0129723798723107,0.019567884876172767
ENSG00000259846,0.012946792635593991,0.01981001792815148
LILRB1,0.012940848002095849,0.01986664528804205
LINC02227,0.01291939577122327,0.02007217161332061
CLMAT3,0.012879482551079357,0.020459508039549563
ENSG00000248837,0.012845488061375204,0.020794530731618053
PPFIA2-AS1,0.012810983189914648,0.021139463420843777
RTN1,0.012778664573922526,0.021467050813357102
WASHC5-AS1,0.012680398194505978,0.02249039399975833
C16orf54,0.012660113560692802,0.022706839702628094
HOXC4,0.012629602885428234,0.023035809915262467
ENSG00000229066,0.012603645979415557,0.023318931523145316
ASPN,0.01260294233528034,0.023326648298609365
ENSG00000253778,0.012587611184766105,0.023495334251359176
CHRDL1,0.012575599169042126,0.023628239024599235
LINC01756,0.012482878567479082,0.024676257603887582
C8orf48,0.012420283685803439,0.02540632583601329
CR2,0.012406843201411435,0.025565502318318275
NXF5,0.012400429204515201,0.025641767275782254
ENSG00000223842,0.012400307897740041,0.02564321155532017
CACNA1C,0.012369641610946513,0.026010589310831934
ECH1,0.01235171163827986,0.026227488757684735
ADH1B,0.01228576606056683,0.02703873482371036
BCAS3-AS1,0.01221329931493682,0.027955092779671894
ENSG00000258422,0.012158811377730396,0.028661621785388326
CCR2,0.012134679288274225,0.028979416125096465
SNX30-DT,0.012092645480592551,0.029540201970317592
DCSTAMP,0.012081075904452303,0.0296961836796535
MPEG1,0.012017577249173184,0.030564944715015037
FOXD4L1,0.012014347362888901,0.030609712024965034
ENSG00000282849,0.011942435464919281,0.03162111779516653
CD22,0.011937911961001031,0.03168568578835211
ENSG00000280486,0.011862106330657415,0.032784665823180986
ENSG00000237655,0.011838115014787933,0.03313920635257022
ARGLU1-DT,0.011837160061524661,0.033153386169116124
ANGPTL3,0.011833131397910906,0.03321326376776041
RLN2,0.011822259642678537,0.03337531153555544
AUTS2,0.011820986620943559,0.03339433058937772
TMEM132C,0.011774113460182825,0.03410110449578388
ENSG00000268069,0.011698146202899216,0.03527371877871842
LINC02384,0.011694213518563893,0.035335348404710996
TRAV8-5,0.011664459324182502,0.035804614626821316
ENSG00000257548,0.011575145836651023,0.03724525967914489
LINC00844,0.011568432684235004,0.03735551044621843
CD244,0.011546823016333628,0.03771229621390915
TET2-AS1,0.011546191710773689,0.0377227627991471
DPP6,0.011346770276511382,0.04115507753056367
MACROD2-AS1,0.011313162659656083,0.041758807108750726
EDDM3B,0.011291155295862937,0.04215819735139241
ENSG00000283078,0.0112751109062921,0.04245140421524886
BANCR,0.01121513430407038,0.04356277990859732
SCN7A,0.011214444756765083,0.043575698872940494
FCGR2B,0.011208061188887732,0.04369545147126864
ENSG00000267723,0.011208009043167495,0.04369643084263825
LINC03084,0.01113056203023854,0.04517160091026324
PTGDS,0.011126989241101644,0.04524065455036077
ENSG00000259548,0.011126835453192954,0.04524362890665476
SPACA5,0.011093654103680035,0.045889243460006585
ENSG00000275392,0.01106753755455676,0.04640283901973142
ENSG00000232019,0.010994181331253206,0.04787137465191418
ENSG00000269836,0.01091923343429655,0.049411915366003395
SMIM18,0.01091763355599076,0.049445248727904734
GOLGA7B-DT,0.01089083844905076,0.05000633251194026
LINC01166,0.010859096209069642,0.050677905342937125
SNX20,0.010796897147407529,0.052015772483908644
LVRN,0.010771107882431248,0.05257908493874781
ENSG00000254298,0.010760530728663446,0.05281159082413016
LAMA2,0.010749349856982072,0.053058301130297705
ENSG00000230433,0.010702192666830776,0.05410946214914044
MICALL2-DT,0.010663642624011907,0.054981623532140825
TTC23-AS1,0.010639284792661878,0.05553871733257648
C14orf180,0.010563353410807651,0.05730562385703526
GNAS,0.010540879382039873,0.057837468112514355
NUDC,0.010467070160448809,0.0596130888756822
NRP2-AS1,0.010455760556923151,0.059889117302192735
IRGM,0.01045219680155443,0.05997631559335239
OPN1SW,0.010446340330731847,0.06011984090385092
LINC01117,0.010379470694895178,0.061778903931263944
ENSG00000145063,0.010354740446089054,0.0624019922939784
ENSG00000275532,0.010354179192870717,0.06241619339062161
IGKV5-2,0.010350312238315819,0.06251410958859513
IGLV8-61,0.010342031995122703,0.06272420313668771
IL10RA,0.010300282279873124,0.06379242448023079
HDC,0.010291592422805751,0.06401664457631552
IGHV1-46,0.010280422055259834,0.06430582355838829
SLA,0.010279999666848451,0.06431677949242383
SCARA5,0.010268822657572828,0.06460724966302545
NHEG1,0.010238587405709381,0.06539843787574398
ENSG00000266718,0.01020181346536949,0.06637147855965529
HBZ,0.0101661307877827,0.06732701344227503
DSCAS,0.010158822211407759,0.06752411765063443
CYP1A2,0.010047096402585118,0.070596784376993
ENSG00000264659,0.010034301032403395,0.07095588640236533
ENSG00000266957,0.010033754729047122,0.07097125167932679
FOLR3,0.010018597331208334,0.07139865623189977
C5orf47,0.009974371126217914,0.07265780554335688
LINC02458,0.009958895167653213,0.0731026862728535
LINC02426,0.009933640354608723,0.0738334593963244
TRIM74,0.009921756842499635,0.07417938110746836
FAM174A,0.009840330704153655,0.07658542849579703
ENSG00000264215,0.00983546476598397,0.07673120302025105
ENSG00000228629,0.009806257643269293,0.07761095470141556
ENSG00000231873,0.009759508636422087,0.0790361717466862
PRSS1,0.009756756092062932,0.07912074664636809
CNTN2,0.009730118560497903,0.07994302204058994
RNF113B,0.009713623262927388,0.08045568871512643
ENSG00000238207,0.00968911017138419,0.08122247456727545
FCRL1,0.00965207044242,0.0823923439614895
EPX,0.00962245334774866,0.0833375722931502
ENSG00000256072,0.009581640534998099,0.08465448255418606
NKX6-1,0.009560853641534653,0.08533165710207895
ALX4,0.009531012029424184,0.08631145618940769
ENSG00000269667,0.009507937893867875,0.08707526924871731
PADI6,0.009450493087112183,0.08900055122707638
A3GALT2,0.009400389761537105,0.09070764776321211
CSNK1G2-AS1,0.00937250175277049,0.09166918448693116
ENSG00000234156,0.009369305703464075,0.09177990067078098
PTPRN2-AS1,0.009301439980313091,0.09415634165003388
NXPE4,0.00927901096591819,0.09495249324038771
PRKCG,0.009264692508469282,0.09546356264639089
FBXW7-AS1,0.009228689033676562,0.09675837204172619
MSLNL,0.009214413328627751,0.09727564863052146
AGXT2,0.00919777396865739,0.09788135906883806
CFAP20DC-AS1,0.009162157161145957,0.09918801930601785
FBXO40,0.009137641559802318,0.10009547430003864
PM20D1,0.00913097992240223,0.10034319787976091
LINC01795,0.009074043313020592,0.10248046702696421
LYZL4,0.009063970686579362,0.1028623134119691
MYL6B-AS1,0.009060351156107036,0.10299980337664445
ENSG00000236031,0.009045630381632273,0.1035604869158976
ENSG00000231188,0.008970013721518344,0.10647889933615402
MMP24OS,0.008965682499957685,0.10664801631276606
LINC01219,0.008935868717303062,0.10781790884380316
ENSG00000224789,0.008858738159510911,0.11089167879016973
CEP295NL,0.008845305320428385,0.1114340034364062
RSPO2,0.008803784307839983,0.11312357413596279
TRGV9,0.00877331965483797,0.11437602870796894
ENSG00000253557,0.008761807786122115,0.1148521329451544
LINC02086,0.008735587058363983,0.11594238107506753
TM4SF19,0.008716365582338152,0.11674675717137457
ENSG00000248187,0.008685604274464442,0.11804316127189916
IGLV3-27,0.008677184432527225,0.11839996835875857
ENSG00000277621,0.008660392443024348,0.11911408624261066
MPL,0.008647675991257245,0.11965712511920878
ANGPT4,0.00862580013098705,0.12059583945396385
ADAMTS5,0.008608719550885149,0.12133278284036307
CELA2A,0.00858699384190562,0.12227522467102121
ENSG00000277856,0.00857952236608232,0.12260064933416194
ENSG00000253628,0.00856083533822233,0.12341753680815347
ENSG00000235140,0.008527972852555157,0.12486439197013215
TAS2R46,0.008524530664180463,0.12501670515664076
ENSG00000261229,0.008509559507815043,0.12568084848946837
SEMA5A-AS1,0.008508539296821173,0.1257262064606001
LINC02331,0.008506959499740141,0.12579646845841802
ENSG00000224330,0.008497597304365659,0.12621348317393513
LIPN,0.00847975785591533,0.12701107437494932
IDI2,0.008472232937542179,0.12734868296204074
CMKLR1,0.008468084637521968,0.12753509646057273
CLEC4G,0.008464531133102004,0.1276949501622817
XIST,0.008459882547353486,0.12790430109315787
NPC1L1,0.008423241730782278,0.12956378957695053
TAC1,0.008412526458269454,0.130052237883328
COX4I2,0.008348845644852155,0.13298462392330085
CCL13,0.008298111751643366,0.1353572511566791
TRBC2,0.008285460467917368,0.13595396642317178
ENSG00000271893,0.008275885795013706,0.13640691777065245
KCNK9,0.008270318761433516,0.1366708137169684
ENSG00000263424,0.008210945280269864,0.13950987336346787
ENSG00000250615,0.008197488322529664,0.14015961049278136
INHBC,0.008148279790432476,0.14255535884205783
LINC02355,0.00813166649064143,0.14337124689088154
KLC2-AS2,0.008112554324776124,0.1443142809155911
PSTPIP1,0.00809034033761721,0.14541633123481815
ENSG00000278385,0.008084726188076164,0.14569587035750417
LINC02412,0.008061597920697295,0.1468518102432785
IGHV2-5,0.008033117111825815,0.14828488841646262
CD5L,0.007998731805484074,0.15002926934343075
PIWIL3,0.007997303786893029,0.15010205034836932
ENSG00000273618,0.007959898420436267,0.15201807204259668
LINC02507,0.007951874128292099,0.1524315169769335
SLC5A4,0.007939545379153572,0.15306841216625877
ENSG00000204684,0.007911477035602911,0.1545259520309188
LINC03025,0.007895468797015966,0.15536193992393196
PLPP7,0.007879403833800388,0.15620433715612772
IGKV3-15,0.007872513548285921,0.15656670243725251
ZNF679,0.007863236125986904,0.15705561555707132
ENSG00000268170,0.007849178764423368,0.15779863186820334
SEL1L2,0.007839225048872576,0.15832635385997498
GCSAML,0.007825721321788829,0.15904442362317564
NOTO,0.007790190854623154,0.16094555019493384
CEBPD,0.00779019009947363,0.1609455907823135
RAB3C,0.00778714346237314,0.16110940278342345
ENSG00000282740,0.007777053815263752,0.16165280348756703
ENSG00000264491,0.007742957068841705,0.16349940161448512
MSC,0.007724103409188982,0.1645272739653756
LINC01736,0.007696873800934083,0.16602036925557329
LINC01726,0.007680231269065968,0.16693794235545187
ENSG00000234504,0.007668244832899981,0.16760116249804666
F13A1,0.00764621958971831,0.16882499492591926
ARC,0.0076286860388254845,0.16980403026337104
SPP1,0.007620239290509874,0.1702771946617679
LINC01649,0.007608759443250298,0.170921848137308
ENSG00000250893,0.007598678237928596,0.1714894663827732
KIR3DL1,0.007588530580486406,0.17206225001705205
SPATA46,0.0075741309800505885,0.17287748917048373
SYT10,0.007554961877521082,0.17396723218762736
IGHV1-69,0.007544759816047025,0.17454929651342904
FCER2,0.007518086039568338,0.1760779999401134
S100Z,0.007514239763572999,0.1762992551888359
ENSG00000261063,0.0074504473857508096,0.17999916208744798
ARHGAP15,0.007440971328443774,0.18055365175707697
FGF13-AS1,0.0074391992904338,0.18065748286449784
SNX10,0.007430864785356335,0.18114643110123643
ENSG00000270760,0.007429850502682324,0.1812060015234077
MYREM,0.00741244201246086,0.1822306972443209
SPRN,0.007400319546442573,0.18294678176040496
ADAMTS16,0.007392474223360603,0.18341132202576016
ANKRD30A,0.007381452798210227,0.18406540219280138
ENSG00000259094,0.007370867871299727,0.18469520213332355
ENSG00000259607,0.007365211915848078,0.18503238277947676
ENSG00000273664,0.007364452138297006,0.18507771170701148
ENSG00000282142,0.007336234242111071,0.1867670368247259
IGKV1OR2-108,0.007315794971288618,0.18799777213930244
SLC18A2,0.007306701375243272,0.18854725567375827
ENSG00000223623,0.007296742734128601,0.1891503677263282
ENSG00000225886,0.007260491473215067,0.19135781576716654
GPBAR1,0.007257334349126622,0.19155095602454908
ZFHX4-AS1,0.007236628877387752,0.1928211893963227
SPX,0.007230913562632597,0.19317289847704178
ENSG00000262921,0.007220034349038444,0.19384368544171077
GRIN3A,0.007161304448846666,0.19749438413859105
OR2C1,0.007137565854937791,0.19898418640985563
CCL20,0.007122100229926149,0.19995919688140582
ENSG00000262115,0.007099096126878451,0.20141590779917112
ENOX1-AS2,0.007095973680099759,0.20161422852225228
ENSG00000223754,0.007083225511506602,0.20242539980315932
ENSG00000235782,0.007082288874090124,0.20248509207756674
LINC02515,0.007066835094498304,0.20347181971816597
LINC02196,0.007027049232953208,0.20602825347764264
ENSG00000267934,0.007022417088438457,0.20632740068275654
DCTN1-AS1,0.007019464944838737,0.20651821671950213
CDO1,0.0069741688653563085,0.20946207360192085
C10orf90,0.006949650975804687,0.2110681457606272
KCNK15-AS1,0.006903024741385284,0.21414698392675183
ENSG00000269729,0.006833695209176488,0.21878465210051343
ENSG00000249451,0.006825061240949421,0.21936721818723257
ENSG00000249175,0.006806325345849512,0.22063522730724544
IGHV3-64D,0.006776185162944438,0.22268606976617983
OVCH1-AS1,0.006771194887022384,0.22302693777300864
TBX22,0.006770241401562969,0.22309210943606897
ENSG00000251408,0.0067665241632276565,0.2233463164225161
LAMC3,0.006748418041258037,0.2245874840897216
XKR3,0.006746403482972302,0.22472588538331476
NDFIP2-AS1,0.00672685194347824,0.22607225350240584
ENSG00000230790,0.00669772751270904,0.22808849306954998
HEPN1,0.0066955676210798025,0.22823852764104258
PHACTR2-AS1,0.006668400434042683,0.23013167214493635
ALPK2,0.006625269461216306,0.23316014072704402
LINC01733,0.00658999710152362,0.23565773539294343
IGKV6-21,0.006548053394480924,0.23865228629358257
ENSG00000260569,0.0065429966014741185,0.23901511937637665
ENSG00000250623,0.006539611851648796,0.23925819795851233
FAP,0.00651373375155734,0.24112241806483375
SMCO3,0.006481968974561693,0.243424656894163
MMP2-AS1,0.006429476178804435,0.2472629848817984
ENSG00000269292,0.006407429483087468,0.2488876335924348
ENSG00000254578,0.00640324976907558,0.24919648169495434
LINC01310,0.006385659494229458,0.2504992008000674
PLA2G7,0.00636060296437878,0.2523630620311272
ENSG00000249776,0.006345954031087836,0.2534572078980293
RAG2,0.006305647829200086,0.2564847570507414
ENSG00000248100,0.006277707998196449,0.2585981026635449
ENSG00000278831,0.006273889657247305,0.25888785345060417
ULBP3,0.006268473353367242,0.25929924970042745
LINC01423,0.006266745218830411,0.25943060567208925
TIMD4,0.006262515330730675,0.2597523150201411
SLN,0.006251336463265834,0.26060386668586977
SLC1A3-AS1,0.0062378392447905474,0.2616345900420983
ENSG00000260188,0.006228416486650996,0.2623558326861473
RPS27L,0.006209997315299584,0.2637696472568148
RHAG,0.006201445003173026,0.26442788705120185
OR10AD1,0.006165143491860814,0.2672344789979577
PDZRN4,0.006149242505757447,0.2684702655819595
ENSG00000257202,0.006132332344272332,0.26978878310503424
TXNDC8,0.00612511116547318,0.27035318338997116
ENSG00000270937,0.006102762582047215,0.27210505390701517
PGR,0.006098250771460053,0.2724596682821909
CLDN5,0.006097659823528978,0.2725061383756385
TVP23A,0.006071190104845237,0.2745931882143152
ENSG00000275963,0.006065365764239902,0.2750538795616237
ENSG00000237768,0.006057076063433322,0.2757104843872818
SCN10A,0.006038975827566857,0.27714786917449
ENSG00000260681,0.006031883542881156,0.27771247485382583
ENSG00000267124,0.006030239308505063,0.27784348153676425
C5orf67,0.005986794662108223,0.2813202424147805
TNN,0.005940587573827791,0.28505034640930044
CD33,0.005914202463948767,0.28719524164185906
IGHV3-30,0.005912036604642167,0.28737179092546494
LINC00603,0.0058960965664834365,0.2886733904152611
ENSG00000275649,0.0058070733020197905,0.2960156610850236
UBE2Q1-AS1,0.005794341831748967,0.29707582670449395
LINC01606,0.005779736820833595,0.2982951272969099
GRM8,0.005775826577648419,0.29862214066860837
ENSG00000276523,0.005771715454486362,0.2989662116264761
ENSG00000253809,0.005760743636482381,0.2998857674612618
ENSG00000277693,0.005728992477028107,0.30255747081463835
CLEC4F,0.005727527078415606,0.3026811578846183
ADAM19,0.005727384945444546,0.302693156416438
LINC01099,0.0057205359348044445,0.30327170868010983
USP29,0.005718567301978498,0.30343813969176786
RHOA,0.005710513202712645,0.3041196766959816
ENSG00000228622,0.005693231839240675,0.30558545209070914
CYLD-AS2,0.005676325249424408,0.30702396626737055
KLRC2,0.005660650112041972,0.30836170118625794
CT55,0.0056379548583930066,0.3103053626083713
LDB2,0.00562229424155529,0.3116512711268191
ENSG00000253619,0.005608347500547618,0.31285312049143277
ZPBP,0.005589666986757083,0.31446767450002155
ENSG00000253376,0.005585109651502009,0.31486239410405187
ENSG00000272609,0.005571659670342035,0.3160292207272486
TRAV12-3,0.005567224607243505,0.316414597434733
EOMES,0.005556178200839814,0.3173757947865647
KCNQ1-AS1,0.005532784698412691,0.31941768142745613
CLVS2,0.005530402315478918,0.3196261073513986
THOC7-AS1,0.005522451109402494,0.32032237295024235
ENSG00000249588,0.00550122988010324,0.32218550930835305
ENSG00000254662,0.005492309260775027,0.3229708096223417
HHLA1,0.0054664721459868615,0.325252339295679
CD55,0.005445492943489886,0.32711258829904477
ENSG00000275358,0.005444148439766855,0.3272320420286807
RGR,0.005441266074960545,0.32748822393615296
PRKD3-DT,0.005437526001350822,0.32782083220190394
CD209,0.0054080471405351105,0.3304500842191116
ENSG00000267232,0.005401383213162519,0.3310463332817175
KCNIP4-IT1,0.005369077302479665,0.33394673260008023
ENSG00000270117,0.005319347767214421,0.3384433386444733
SLC1A6,0.005309184133459535,0.33936710898641087
LINC01416,0.00529493019545687,0.3406653678142437
LINC00559,0.005281279402353804,0.34191166988238564
NODAL,0.0052692737254603555,0.3430101822941336
GML,0.005207843226040387,0.3486662781209655
TBX20,0.00518147398429614,0.3511122488571591
ENSG00000203364,0.005160356470973498,0.3530788987073369
C7orf33,0.00513630139779697,0.3553275901822215
PTPN5,0.005129476156600739,0.35596726241566623
CTSG,0.005112896903246728,0.35752411766572256
GRPR,0.00510926685467487,0.35786556425095417
LINC02033,0.005057938656293679,0.3627155003399738
CYP7A1,0.005015386702317285,0.3667672258289456
ENSG00000234396,0.0049715610597660985,0.3709696016586962
IGLJ2,0.004965715446148792,0.3715323791257389
OR10H1,0.004961076132670157,0.3719793986073784
CHIT1,0.004956150355555818,0.3724543849975689
CHRD,0.004949651566232003,0.373081629681862
AGBL5-AS1,0.0049113444664926,0.37679219939049013
CXCR4,0.004889754581926184,0.37889347061150946
ADAMTS2,0.00482974518332775,0.38477175810842945
WDR64,0.004828196789579585,0.38492416703408305
PANDAR,0.00482682230295561,0.3850594891394996
LINC02965,0.004820794365977699,0.38565329996993625
LINC02327,0.004806451938454162,0.3870684167712243
GDPD4,0.004766291300969785,0.39104774382871976
APOBR,0.004764786417063487,0.391197336927812
THEM5,0.004764511430758963,0.3912246757163237
LINC00316,0.004754635899634498,0.39220725714395177
TPSB2,0.004712291079553974,0.39643736118245687
IGKV1-39,0.004707450708204431,0.39692264561695056
P2RX5,0.0047049258034550226,0.39717592889413944
ENSG00000232057,0.004698936582521896,0.3977771212881861
TBX5,0.004683356116604574,0.3993436411031295
IGHV3-43,0.004662004184160293,0.40149646498621727
ATP1A1,0.004658619804746237,0.4018383358843157
ENSG00000237798,0.004652972059543748,0.4024092279711413
ZNF536,0.004643976739155081,0.403319507075385
KIR3DL2,0.004643314089801618,0.4033866124427059
CAMK1G,0.004636746805642408,0.4040520315523315
C12orf50,0.004599523603377757,0.40783600749481785
VRTN,0.0045904388558651865,0.40876272583898876
ENSG00000278341,0.004575654862009015,0.4102734906760198
ENSG00000259627,0.004556535949242721,0.4122321496642035
ENSG00000247324,0.0045301860450228295,0.4149406624362818
TCF21,0.004526081419637958,0.41536352266189125
WNT8B,0.004514998497283717,0.41650656090402227
ENSG00000255843,0.004506857067499338,0.4173474091223096
ENSG00000258811,0.004494312883111678,0.4186449311274425
ENSG00000269321,0.004480556099878902,0.4200706054471367
ENSG00000248629,0.00444979695823723,0.4232686071614361
ENSG00000261821,0.004403960131615518,0.4280605699172576
PSMA8,0.0044004425827550014,0.42842960830417676
CDH10,0.0043998693626328845,0.42848976437146546
LINC00355,0.004396995937468841,0.4287913874164475
LINC00458,0.004352567293423305,0.43347074589330736
TRAV12-2,0.004345781134061512,0.4341880752911558
RNF182,0.004323899597260063,0.4365057238503476
ENSG00000226087,0.004305363556667518,0.43847458861909383
ENSG00000237414,0.004285686017390462,0.4405702760553397
ENSG00000235495,0.004285277132023214,0.44061388377607513
MLIP-AS1,0.00428210544720237,0.4409522287402575
CAMK2A,0.004236892633416226,0.44579154561912115
CST5,0.004231818220540926,0.4463365632672053
CLECL1P,0.004231802094116221,0.44633829593135765
ENSG00000267724,0.004230638256251197,0.4464633517459078
AMELY,0.004226770472358412,0.44687909313739427
ENSG00000269151,0.00420501466695804,0.4492216863923678
ENSG00000273341,0.00420447889373869,0.4492794644327692
ENSG00000234789,0.004190331043905421,0.45080669978242927
TNFRSF13B,0.004169977961377372,0.453008925732998
CEMP1,0.004126252670754136,0.4577605303345832
ENSG00000250597,0.004086247662459169,0.4621322469192488
NLRP9,0.004084116614756714,0.4623657780359316
ENSG00000248268,0.004064404468831584,0.46452905445915005
POU3F4,0.004061074963889117,0.4648950005157205
ENSG00000248964,0.004052159321816912,0.465875708188484
ADAMTS20,0.0040497818172643245,0.4661374241685654
MS4A4E,0.0040443306415085785,0.4667377982817237
IGHV4-39,0.003996402239377083,0.4720348981039817
CFAP298,0.003993728925022806,0.47233132793171184
ENSG00000255321,0.003993505571498396,0.47235609907450027
PP12613,0.003979617736394487,0.47389774149741826
ENSG00000272784,0.003968539728838642,0.4751294545391668
FFAR1,0.003949926626055635,0.47720291021798733
DPPA2,0.003941691073243732,0.47812190919617015
IGKV1D-33,0.003912279084979169,0.4814118531526207
COL5A2,0.003911374668076972,0.48151321361209387
SLC8A1-AS1,0.003887394715103934,0.4842049434216633
RUVBL2,0.0038740795822542994,0.4857030714485351
ENSG00000253821,0.0038654440961528036,0.48667601668553706
LLPH-DT,0.0038650482458230857,0.48672064168778384
ENSG00000269495,0.0038604318849866535,0.4872412165187966
ENSG00000275248,0.003855284998412024,0.48782197162295693
LINC01625,0.003851793333459382,0.4882161703500907
SLC38A8,0.003845332964968488,0.4889459797170461
NTN3,0.0038330629198522126,0.49033370831575296
TMEM119,0.0038269056517948627,0.4910308857912359
ENSG00000258807,0.0038064507761112407,0.49335077622532164
PROK2,0.003789905100960676,0.4952315899293491
NAV2-AS5,0.003787296720219673,0.49552844418196795
C1QTNF5,0.0037570363401435796,0.4989792468379247
KCNC2,0.003726076950362306,0.502522934069085
MX1-AS1,0.00371403191433638,0.5039052252548607
ENSG00000234162,0.003712572848932936,0.5040728040904116
ENSG00000225284,0.003711581794658703,0.504186646954264
CD180,0.0036953381260633666,0.5060544959114812
RIT2,0.003684981105335136,0.5072473409182731
MAST3-AS1,0.0036847295569434444,0.5072763307589244
HP,0.0036745000781713646,0.5084559697937232
NANOGP11,0.0036466147509823044,0.5116789288277375
ENSG00000227713,0.0036395858596043125,0.512493000548145
ENSG00000264449,0.0036360570953564222,0.5129019491775642
ENSG00000267448,0.0036065423364577812,0.5163290620277927
LINC00635,0.003603753835020926,0.5166534621938386
LINC03017,0.003598006218700834,0.5173224438706743
LINC01522,0.003574153394265046,0.520103527441059
TRIM58,0.0035736374331427063,0.5201637701996782
TBC1D3E,0.003572414142623507,0.5203066139305342
PRAME,0.0035712750825022993,0.5204396402470596
LINC00159,0.0035465159827995254,0.5233354821166647
IL2,0.003542252491306625,0.523834976280288
LINC03070,0.003534386259865294,0.524757194664098
ENSG00000282143,0.0035333829961940633,0.5248748746757574
LINC03066,0.003435226382792779,0.536453327574527
DDX24,0.00343238484848006,0.5367904160410065
ENSG00000237471,0.0034195426889456672,0.5383151962727819
ENSG00000226239,0.003406254051589048,0.5398952721434904
LINGO4,0.0033768826648745004,0.5433958704033004
GABRG1,0.003359083624686436,0.5455227144374177
WFDC11,0.0033588175366037667,0.5455545411557184
ENSG00000253722,0.0033294181711436477,0.5490766534574494
DBET,0.003320043555382841,0.5502021084564783
ENSG00000272498,0.0032924396802763776,0.5535226319682495
CABP5,0.003277263981184742,0.555352318799577
LINC02391,0.003260546520997377,0.5573713043974298
IDH2-DT,0.003250486475056056,0.5585879867391517
ASB5,0.0032452966041486963,0.5592161644406568
DNTT,0.0032339987746483924,0.5605848289682698
ENSG00000260111,0.00323098731313875,0.5609499231974906
DIRAS1,0.003205929401430678,0.563992271398355
ENSG00000268981,0.0031993520704689526,0.5647921575083059
ENSG00000271398,0.0031642495993772263,0.5690702607587439
SLC12A1,0.0031628935079600603,0.5692358440059071
CPA5,0.0031617838668727637,0.5693713519629326
ENSG00000262006,0.0031594063623201756,0.5696617416209492
GPR171,0.0030947542385426786,0.5775853446787762
BSN-DT,0.0030758964891548423,0.5799062387844478
UTS2B,0.003057409259789084,0.582185767429383
ENSG00000234826,0.0030367588534953387,0.5847369589098323
IGFBP7-AS1,0.003000596343622215,0.5892170234375605
TMEM100,0.002966342447211522,0.5934751808583826
HOXA9,0.0029657694339378232,0.5935465327356322
BRINP3,0.002951081661848568,0.5953767996658106
ENSG00000280241,0.0029491073854514722,0.5956230136296645
ENSG00000233633,0.0029011483737309916,0.601618237766878
ENSG00000236154,0.002860884252379651,0.6066724637531143
ENSG00000228137,0.002846838615508637,0.6084400211482774
ENSG00000269506,0.002844903193707545,0.608683761847511
ENSG00000262171,0.0028104697012441,0.6130274481253337
FCRL5,0.002779591633333541,0.6169342259670219
LINC00161,0.0027713919208367365,0.6179735068904467
CASC6,0.0027678257897308218,0.6184257386349221
ABRA,0.002713718740491006,0.6253048705890749
TM6SF2,0.0027118411302955135,0.6255441801039243
LEFTY2,0.0027103905966089116,0.6257290838959368
CD300LB,0.0027091706008450208,0.6258846185685913
NFE4,0.002642849209721334,0.634364689521492
ENSG00000249412,0.002638723037759004,0.6348938800189792
MEIOSIN,0.002573266361146424,0.643313651475706
A2M,0.002549294484549513,0.6464087520211836
RSPO3,0.0025292170724900078,0.649005743134599
RGS13,0.0025263759636891658,0.649373583235903
NLRP2B,0.0025007652640262365,0.6526932665022911
CNMD,0.002496212642168421,0.6532841047606093
ENSG00000260304,0.0024849244410850755,0.6547500224239591
KRT79,0.0024701918298782504,0.6566652440508837
ENSG00000243433,0.002454829172742089,0.6586647760068438
