gene,spearman_r,pval
LRRC46,0.0953755165173573,2.545556911714584e-66
CFAP53,0.09525021331214006,3.7658117410387146e-66
LRRN4,0.0945687048877779,3.1399262998449355e-65
LRRIQ1,0.09449629289795228,3.929989443944466e-65
TEKT2,0.09429355154844597,7.360286546916025e-65
TEKT1,0.09427771827750797,7.729496523964518e-65
CFAP43,0.09355366713372437,7.183707497268253e-64
CAPSL,0.09331378762863735,1.4977881222552272e-63
SNTN,0.09296582832855335,4.33365880898288e-63
DNAI4,0.092238727357887,3.939039904378163e-62
TUBA4B,0.09181349649903893,1.4205232523793532e-61
C22orf15,0.09172332632186876,1.8631096353588967e-61
NFKBIA,0.09164144701743872,2.3828505034959214e-61
CLXN,0.09154913312658691,3.143818789462392e-61
CXCL2,0.09152393237775783,3.390732018601381e-61
RNF145,0.09089916851186318,2.194966570949134e-60
CCDC78,0.09089543444961314,2.2195197021242925e-60
CFAP95,0.09049499570867635,7.297605179913048e-60
CFAP157,0.09043530380275859,8.710410865315594e-60
FABP4,0.09003953090602229,2.807596477038195e-59
CFAP45,0.08979029697992136,5.851601715988743e-59
SCUBE1,0.08966937210355093,8.350236674545596e-59
PRKAR1A,0.0891977436243144,3.326397512041499e-58
SEMA3B,0.0890317628860927,5.400951627883652e-58
FOLR1,0.0886580210209312,1.6032494007350066e-57
SPAG17,0.088567724204949,2.0838427104928364e-57
CTSE,0.08839960708106802,3.392721501074969e-57
ARMC3,0.08839627328483544,3.4256408854570097e-57
ENSG00000248551,0.08837117142747952,3.6839407895587307e-57
ENSG00000231698,0.08794426992346996,1.264288904212915e-56
CDHR4,0.08774452381187271,2.2465890939407794e-56
AGBL4,0.08746831919316678,4.9639755411910015e-56
TSPAN19,0.08725595718013844,9.116081553912688e-56
DNAH6,0.0870278207727053,1.7485378954694468e-55
CFAP299,0.08701909871637012,1.7925642950530536e-55
DRC1,0.08685354644624829,2.8724708470871676e-55
ATF7IP2,0.0868321563877666,3.0527099377763604e-55
AKAP14,0.08671960966410332,4.203800838470687e-55
CFAP276,0.08659281422638081,6.025229196327251e-55
RSPH4A,0.08647321223925568,8.457164571198314e-55
DNAH5,0.0864075293533728,1.018602777429284e-54
DRC3,0.08605900337425613,2.726499178990858e-54
DNAH9,0.08598403723403376,3.3678493601115036e-54
DNAH7,0.0856303755966489,9.101140460172547e-54
PRR29,0.08543771733216976,1.5614770828087834e-53
ENSG00000258752,0.08534947513901876,1.998652614494522e-53
ZFP36,0.08524116833668863,2.704968877076253e-53
SAXO2,0.08517098716717034,3.2902885758511547e-53
NALF1,0.08494741947096167,6.134323154320236e-53
LINC02489,0.08464447602462453,1.4230102963534979e-52
HOATZ,0.08450119209562289,2.1163830003236304e-52
SPAG6,0.08369007348556938,1.9766076748819686e-51
FABP6,0.08364232968517278,2.252901549813335e-51
HYDIN,0.08341905903154608,4.1498511736924247e-51
LDLRAD1,0.0829686252025461,1.416017217666706e-50
CCDC170,0.08125046120633667,1.4377649543660715e-48
CFAP144,0.08105331878146198,2.4278988712536168e-48
C6,0.08073835975905269,5.592502077565278e-48
DTHD1,0.08030592908776095,1.7491674132540698e-47
BLVRB,0.07984884446852629,5.799477888892485e-47
ENSG00000227227,0.0792088035650701,3.0711346129050346e-46
CCBE1,0.07909635296275397,4.110371430510984e-46
ZBBX,0.07900314023528521,5.232040238014828e-46
CCDC146,0.0782717144681403,3.4406550785014875e-45
FRMD4B,0.07798314161965343,7.198804351690308e-45
TMEM132D,0.07709473100822563,6.868764883431541e-44
MRPL14,0.07706782469693797,7.351429677264902e-44
RBMS3,0.0767404694100537,1.6763854744752287e-43
RSPH1,0.07595368488595021,1.1983242839842735e-42
ENSG00000250421,0.07550096850080507,3.6820287696633125e-42
SLC5A9,0.07468354513217126,2.747581989155662e-41
CIMIP1,0.0740967445378391,1.1473299326913448e-40
CFAP54,0.07392032294664518,1.7593634593424034e-40
S100A10,0.0736164424404749,3.665419667001797e-40
MGST3,0.07357812325952887,4.020008669759634e-40
SERTM1,0.07302806974975654,1.505185725474401e-39
SBSPON,0.07287252388171994,2.182466199225515e-39
PIERCE1,0.07265866003233422,3.6327915874306416e-39
FGF14,0.07253211865458072,4.907627104889239e-39
TAGLN,0.07235140821884684,7.534040218700407e-39
KIF9,0.07215191592652231,1.207795506517494e-38
LINC01811,0.07172901055092339,3.2706344283982627e-38
CIMAP1B,0.07165956547210316,3.8497503460193457e-38
VAPA,0.07158684835417436,4.565576583927171e-38
PRSS48,0.07147667579500545,5.909685247249556e-38
ENSG00000255422,0.07124983150444975,1.0040840059093826e-37
KCNIP1,0.07118552100624258,1.1665425488344683e-37
TMEM190,0.07024884370914256,1.0206272753623214e-36
ALPP,0.07014410312231965,1.2984499464782257e-36
SPMIP6,0.06977563374931584,3.0200595374990546e-36
PICSAR,0.06929992573254061,8.92173527806693e-36
RNASEK,0.06872010585527469,3.307510384370137e-35
AKAP9,0.06855131776216201,4.833469521830973e-35
EFHC1,0.06821110460711736,1.0354311456489244e-34
DUSP1,0.06820686808615628,1.0452759577994588e-34
CFAP47,0.06792360452845997,1.9653522692520437e-34
PCM1,0.06744541043036016,5.672441472297417e-34
DNAH3,0.06708631929157687,1.2511706587624676e-33
ENSG00000254459,0.06685667811346095,2.070424691414378e-33
TRAM1,0.06679853464500438,2.351392127249266e-33
WDR54,0.06646683683990172,4.849419916032722e-33
RTN4,0.0662878786948217,7.155655882537513e-33
EPPIN,0.06528758480817556,6.176017147213058e-32
MRPS24,0.06525770326125262,6.583447412027905e-32
ENSG00000254733,0.06462655411558371,2.5207024045764013e-31
FCER1G,0.06435235705352495,4.498573814760361e-31
HLA-DRB5,0.06411096360134726,7.4757296951468926e-31
TMEM35B,0.06378926141273715,1.4666813452999534e-30
