Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,population,gene_set_db
prerank,REACTOME_VIRAL_INFECTION_PATHWAYS,-0.7365259400142231,-1.5370224582652108,0.0,0.11420201479450987,0.884,98/434,8.99%,SFTPD;RPS4X;RPS27;RPL11;EEF1A1;RPL34;RPLP1;RPS14;RPS25;RPL10;RPS23;RPL19;RPS12;RPL21;RPS6;RPS3;RPS28;RPL5;RPS3A;RPS15A;RPS13;RPL30;RPL32;RPS15;RPL23A;RPL6;RPS11;RPL7;RPL10A;RPS16;RPL9;RPL18;RPL41;RPL35A;RPL13;RPS9;RPS2;RPS24;RPL3;RPL39;RPL12;RPS29;RPL28;RPLP2;RPL37A;RPL24;RPL23;RPL18A;CEBPD;RPS20;NFKBIA;RPL14;FAU;RPL8;RPS8;RPL22;RPS27A;RPS7;RPL29;RPL36;RPLP0;RPL37;RPS10;RPS5;RPL7A;RPL15;RPL31;POLR2C;RPL26;B2M;RPL38;UBA52;SLC25A5;RPL27A;RPS19;UBB;SLC25A4;RPL35;RPS17;POLR2L;RPL27;SEC11C;RPL36AL;RPS21;PSMA3;RPSA;AP2S1;SPCS2;SLC25A6;RPS26;ELOA;RAB5C;SNRPF;RPL13A;PSMA2;SDC4;NUP58;ZCRB1,KRT8+ DATP,Reactome
prerank,REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING,-0.8058100813910554,-1.5093641482655886,0.034858387799564274,0.16312040590784346,0.966,4/16,4.26%,RPS27A;CSF3R;UBA52;UBB,KRT8+ DATP,Reactome
prerank,REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY,-0.8108902528157236,-1.5039457350341563,0.028199566160520606,0.16849968427133857,0.972,4/17,4.26%,RACK1;RPS27A;UBA52;UBB,KRT8+ DATP,Reactome
prerank,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,-0.776207128965615,-1.4976124163276963,0.022964509394572025,0.17719529026309805,0.976,9/27,9.75%,NPC2;APOC1;RPS27A;LPL;UBA52;UBB;AP2S1;MYLIP;BMP1,KRT8+ DATP,Reactome
prerank,REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,-0.773901645204138,-1.4939838445731826,0.008298755186721992,0.18104915208272682,0.98,5/38,4.26%,SFTPD;RPS27A;B2M;UBA52;UBB,KRT8+ DATP,Reactome
prerank,REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,-0.7620955369166534,-1.490249421686701,0.026748971193415638,0.1840151982731935,0.982,5/32,2.94%,RPS14;RPS6;RPS9;RPS2;RPS7,KRT8+ DATP,Reactome
prerank,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,-0.7716389846654818,-1.4778923490082256,0.024844720496894408,0.20966434183631733,0.992,15/29,16.72%,FASN;SCD;FDPS;IDI1;SQLE;HMGCS1;HMGCR;PMVK;DHCR7;TM7SF2;MVD;FDFT1;LSS;CYP51A1;SC5D,KRT8+ DATP,Reactome
prerank,REACTOME_SARS_COV_INFECTIONS,-0.7162369101586591,-1.4762024185728424,0.0,0.20879193222840361,0.994,42/207,8.99%,SFTPD;RPS4X;RPS27;EEF1A1;RPS14;RPS25;RPS23;RPS12;RPS6;RPS3;RPS28;RPS3A;RPS15A;RPS13;RPS15;RPS11;RPS16;RPS9;RPS2;RPS24;RPS29;RPS20;NFKBIA;FAU;RPS8;RPS27A;RPS7;RPS10;RPS5;B2M;UBA52;RPS19;UBB;RPS17;RPS21;RPSA;AP2S1;RPS26;SNRPF;SDC4;NUP58;ZCRB1,KRT8+ DATP,Reactome
prerank,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,-0.749343760993016,-1.4757165481307806,0.006172839506172839,0.20469708361293004,0.994,8/46,6.25%,FOS;NFKBIA;AGER;RPS27A;UBA52;UBB;JUN;HMGB1,KRT8+ DATP,Reactome
prerank,REACTOME_METABOLISM_OF_RNA,-0.711425305811756,-1.4753003431893783,0.0,0.20084149525511322,0.994,109/426,12.88%,RPS4X;RPS27;RPL11;RPL34;RPLP1;RPS14;RPS25;RPL10;RPS23;RPL19;RPS12;RPL21;RPS6;RPS3;RPS28;RPL5;RPS3A;RPS15A;RPS13;RPL30;RPL32;RPS15;RPL23A;RPL6;RPS11;RPL7;RPL10A;RPS16;RPL9;RPL18;RPL41;RPL35A;RPL13;RPS9;RPS2;RPS24;RPL3;RPL39;RPL12;RPS29;RPL28;RPLP2;RPL37A;RPL24;RPL23;RPL18A;RPS20;RPL14;FAU;RPL8;RPS8;RPL22;RPS27A;RPS7;RPL29;RPL36;RPLP0;RPL37;RPS10;RPS5;RPL7A;RPL15;RPL31;POLR2C;RPL26;RPL38;UBA52;RPL27A;RPS19;UBB;RPL35;RPS17;POLR2L;RPL27;SF3B5;RPL36AL;RPS21;PSMA3;SNRPB2;RPSA;SNRPN;RPS26;UBL5;ZFP36;SNRPF;RPL13A;PSMA2;NUP58;ZCRB1;SYF2;PSMA4;CNOT8;POLR2G;HSD17B10;RPL4;SRSF5;SRSF7;POLR2J;C1D;SF3B6;HNRNPF;RPL36A;PQBP1;PSMD8;EIF4A2;ANP32A;POLR2K;ZBTB8OS;ZC3H11A,KRT8+ DATP,Reactome
prerank,REACTOME_SIGNALING_BY_CSF3_G_CSF,-0.7815026802102436,-1.4739569823677336,0.04219409282700422,0.19924066013139302,0.994,4/20,4.26%,RPS27A;CSF3R;UBA52;UBB,KRT8+ DATP,Reactome
prerank,REACTOME_GLUTATHIONE_CONJUGATION,-0.7874315244980868,-1.4719018760614253,0.029350104821802937,0.19927603666905838,0.994,5/16,3.72%,MGST1;GSTA4;GSTP1;MGST3;ESD,KRT8+ DATP,Reactome
prerank,REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,-0.7978095983243756,-1.46847499767722,0.0525164113785558,0.20348278741958795,0.994,3/15,4.26%,RPS27A;UBA52;UBB,KRT8+ DATP,Reactome
prerank,REACTOME_INTERLEUKIN_17_SIGNALING,-0.7496960569753831,-1.4670936353045558,0.016563146997929608,0.20221186204241418,0.994,5/35,4.46%,FOS;RPS27A;UBA52;UBB;JUN,KRT8+ DATP,Reactome
prerank,REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,-0.7784279012050854,-1.4662002587255116,0.04721030042918455,0.19988739007410306,0.996,4/17,4.26%,DCXR;RPS27A;UBA52;UBB,KRT8+ DATP,Reactome
prerank,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-0.7607926749821583,-1.4654833925404847,0.03177966101694915,0.19762103707133333,0.996,17/25,16.72%,FDPS;IDI1;EBP;ACAT2;MSMO1;SQLE;DHCR24;HMGCS1;HMGCR;PMVK;DHCR7;TM7SF2;MVD;FDFT1;LSS;CYP51A1;SC5D,KRT8+ DATP,Reactome
prerank,REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,-0.7668485978910392,-1.46189151421509,0.06060606060606061,0.20345327577529215,0.998,4/18,4.26%,JUNB;RPS27A;UBA52;UBB,KRT8+ DATP,Reactome
prerank,REACTOME_COMPLEX_IV_ASSEMBLY,-0.7620343588096058,-1.4571024226125258,0.025210084033613446,0.21065116581903942,1.0,16/33,12.90%,MT-CO3;MT-CO1;MT-CO2;NDUFA4;COX7A2;COX7C;COX14;COX6C;COX4I1;PNKD;SURF1;COX6A1;COX7B;COX17;COX5B;COX7A2L,KRT8+ DATP,Reactome
prerank,REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,-0.7556056311689074,-1.455651025602971,0.04103671706263499,0.20936428452983463,1.0,5/21,5.90%,PEBP1;RPS27A;UBA52;UBB;DUSP1,KRT8+ DATP,Reactome
prerank,REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,-0.7474815751561922,-1.4420975479078655,0.02663934426229508,0.24105678592436072,1.0,16/36,16.72%,FASN;SCD;FDPS;IDI1;INSIG1;SQLE;HMGCS1;HMGCR;PMVK;DHCR7;TM7SF2;MVD;FDFT1;LSS;CYP51A1;SC5D,KRT8+ DATP,Reactome
prerank,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,-0.7970770729976904,-1.4387801715854274,0.03017241379310345,0.24541883396392944,1.0,2/15,4.46%,FOS;JUN,KRT8+ DATP,Reactome
prerank,REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,-0.7597387078404336,-1.4362448998803967,0.05010893246187364,0.24727806755456525,1.0,3/18,4.26%,RPS27A;UBA52;UBB,KRT8+ DATP,Reactome
prerank,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.7941194127742901,2.0488519127805698,0.0,0.0,0.0,48/121,4.99%,COL1A1;IL32;DST;FN1;PDLIM4;ITGA2;CALD1;PMEPA1;LAMC2;DPYSL3;VIM;CRLF1;PRSS2;TNC;ITGAV;FSTL3;TIMP1;TPM1;PLAUR;TPM4;TAGLN;TNFRSF12A;THBS1;CAPG;VCAN;CDH2;FLNA;ITGB1;FSTL1;MMP14;SDC1;GJA1;LGALS1;QSOX1;GADD45A;SPARC;COL6A2;COL4A2;MYL9;FAS;TIMP3;TGFBI;GPC1;IGFBP4;TGFB1;FUCA1;EDIL3;SERPINH1,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.7068495712127643,-1.8282740821671069,0.0,0.0,0.0,34/160,6.67%,CYB5A;COX7C;SLC25A5;ATP5F1E;SLC25A6;NDUFA4;GPX4;LDHB;UQCRB;ATP5MG;COX7A2;COX4I1;COX6C;UQCR10;SLC25A3;ATP6V0E1;UQCRQ;COX8A;COX17;ECH1;ATP5PO;COX7B;MTRR;ACAT1;UQCRH;NDUFB1;NDUFC2;MPC1;NDUFB8;SLC25A4;LDHA;MRPS15;ALDH6A1;COX7A2L,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_MYC_TARGETS_V1,-0.7084133167798782,-1.8175483383551447,0.0,0.0,0.0,17/155,3.23%,RPS3;RPS6;RPS2;RPLP0;RPL14;RPL18;RPL6;RPL34;RPS5;RACK1;RPL22;RPS10;EEF1B2;NPM1;HNRNPA1;SLC25A3;PABPC1,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_APICAL_JUNCTION,0.6860442685422296,1.7736551288989866,0.0,0.001286008230452675,0.002,32/114,5.69%,MDK;LAMB3;ITGA2;LAMC2;CDH3;MYH9;ACTN1;ZYX;CDH1;ITGB4;CD99;VCAN;JUP;ITGB1;AMIGO2;VCL;ADAM9;ITGA3;YWHAH;NECTIN2;MYL9;VASP;GNAI2;TGFBI;FSCN1;NECTIN4;B4GALT1;CAP1;NEXN;ICAM1;TJP1;MPZL1,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_ANGIOGENESIS,0.8622364766878573,1.708175202295747,0.0,0.0017146776406035662,0.004,9/22,3.55%,APP;SLCO2A1;ITGAV;TIMP1;TNFRSF21;CCND2;VCAN;FSTL1;PDGFA,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_MITOTIC_SPINDLE,0.6232773345060976,1.6286469000044226,0.0,0.008359053497942387,0.026,41/125,15.51%,DST;GSN;PALLD;MYH9;MARCKS;FLNA;NEDD9;SPTAN1;FLNB;VCL;TUBA4A;DYNC1H1;PDLIM5;STK38L;FSCN1;FGD6;CD2AP;NET1;WASF2;CYTH2;MYO1E;CSNK1D;BCAR1;CAPZB;FARP1;CDC42EP1;SYNPO;RALBP1;CTTN;ARF6;ABI1;SUN2;NOTCH2;SPTBN1;ACTN4;CDC42;PXN;HOOK3;ARHGDIA;ARHGAP29;BCR,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_COAGULATION,0.6807009064384529,1.5822084003547117,0.004081632653061225,0.018518518518518517,0.07,20/64,5.43%,MMP7;CRIP2;FN1;ITGA2;GSN;CTSE;TIMP1;PRSS23;PLAU;THBS1;MMP14;CTSB;CFH;SPARC;WDR1;ADAM9;TIMP3;GNG12;CAPN2;CSRP1,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_MYOGENESIS,0.6745809291229936,1.5762589245982919,0.0,0.017146776406035662,0.078,24/80,7.43%,COL1A1;IGFBP7;CDKN1A;GSN;APP;AGRN;MYH9;TAGLN;PDLIM7;ITGB4;ABLIM1;PLXNB2;ITGB1;SPTAN1;SPARC;COL6A2;TPM3;COL4A2;TGFB1;CKB;SVIL;FLII;CNN3;SYNGR2,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_TGF_BETA_SIGNALING,0.7075936854328928,1.5548311926702083,0.0,0.0205761316872428,0.106,19/47,13.77%,PMEPA1;THBS1;CDH1;IFNGR2;SKIL;RAB31;TGFB1;TGIF1;TJP1;CDKN1C;CTNNB1;FKBP1A;SMURF1;TGFBR1;NCOR2;BMPR2;SMAD3;SPTBN1;SERPINE1,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_E2F_TARGETS,0.6157551455552814,1.5343835340036511,0.004484304932735426,0.028292181069958847,0.162,5/99,1.26%,CDKN1A;STMN1;JPT1;CDKN2A;HMGB3,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_APOPTOSIS,0.6053887577914561,1.528455655841047,0.0,0.02686328303612254,0.174,38/103,11.34%,CDKN1A;GSN;APP;TIMP1;TNFRSF12A;CCND2;BAX;NEDD9;BCL2L1;SPTAN1;GADD45A;CCND1;TIMP2;FAS;TIMP3;TNFSF10;TGFB2;BCL10;BCAP31;IER3;ERBB2;LMNA;CTNNB1;BIK;TAP1;ATF3;EMP1;FDXR;IFNGR1;ADD1;WEE1;DNAJC3;BID;RHOB;DNAJA1;ERBB3;CAV1;VDAC2,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_GLYCOLYSIS,0.5707170225134263,1.5130932974208886,0.008438818565400843,0.03009259259259259,0.216,38/129,13.94%,STMN1;AGRN;VCAN;SDC1;DSC2;PKM;QSOX1;DDIT4;AKR1A1;TPBG;TGFBI;GPC1;SOX9;B4GALT1;CHPF;PFKP;PAM;IER3;SLC16A3;BIK;ANGPTL4;PLOD1;PGAM1;IL13RA1;MET;CLDN3;ERO1A;KIF2A;COL5A1;P4HA2;PSMC4;IGFBP3;GFUS;GPR87;MDH1;COPB2;PLOD2;CASP6,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.7100991037270281,-1.453698740648169,0.034782608695652174,0.14007782101167315,0.416,8/32,5.52%,MGST1;FTL;GPX4;PRDX6;SOD2;CAT;JUNB;EGLN2,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_APICAL_SURFACE,0.7450035912507448,1.4344951799686034,0.03767123287671233,0.06991208380097269,0.446,8/18,15.23%,APP;PLAUR;B4GALT1;CX3CL1;ADAM10;DCBLD2;HSPB1;EPHB4,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_BILE_ACID_METABOLISM,-0.6269218712536915,-1.4041658983066871,0.05747126436781609,0.17217898832684828,0.578,12/55,6.26%,ABCA3;PRDX5;DHCR24;HSD17B6;IDI1;ACSL1;CAT;FADS1;HSD17B4;TFCP2L1;ALDH1A1;NPC1,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_FATTY_ACID_METABOLISM,-0.5498075925285644,-1.3804978755117623,0.04887218045112782,0.1669260700389105,0.644,21/111,6.19%,FASN;DHCR24;CA2;IDI1;HMGCS1;PRDX6;MAOA;ACSL1;CD36;EPHX1;ERP29;ACAT2;ECH1;HSD17B4;ALDOA;HSDL2;ACADL;XIST;PCBD1;LDHA;ALDH1A1,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.5869648887482721,1.3759039113627518,0.06382978723404255,0.11616941015089162,0.65,18/67,20.56%,CDKN1A;SFN;ACTR3;AP2M1;TNFRSF1A;GSK3B;ARHGDIA;HRAS;ACTR2;SLC2A1;MYD88;PIN1;EIF4E;CLTC;HSP90B1;CALR;PFN1;UBE2N,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_G2M_CHECKPOINT,0.5491741778902558,1.3663125639605036,0.049586776859504134,0.1179170623615068,0.68,17/101,15.90%,STMN1;JPT1;MARCKS;HMGB3;CCND1;TGFB1;PML;SMARCC1;HIF1A;ILF3;SMAD3;NOTCH2;BUB3;HMGA1;KPNB1;MAPK14;SYNCRIP,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.5093966981532067,1.344754220310837,0.03349282296650718,0.1346634332745444,0.742,35/142,9.03%,LAMB3;CDKN1A;PMEPA1;TNC;PTGS2;PLAUR;PLAU;MARCKS;PHLDA2;IFNGR2;GADD45A;SPSB1;CCND1;FOSL2;PTPRE;CLCF1;PHLDA1;PDLIM5;LITAF;EDN1;B4GALT1;TGIF1;ICAM1;IER3;CCL2;TUBB2A;NINJ1;TAP1;ATF3;TNIP1;FOSL1;PLK2;RELB;KLF2;KLF4,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_INFLAMMATORY_RESPONSE,0.5318645780261256,1.3353660883025398,0.046413502109704644,0.1359739368998628,0.77,25/89,10.03%,CDKN1A;TIMP1;PLAUR;IFNGR2;MMP14;CD82;LY6E;ITGB8;PTPRE;TPBG;EDN1;TNFSF10;SRI;ICAM1;CCL2;ATP2A2;HIF1A;CX3CL1;MET;IFITM1;ADRM1;IFNAR1;IRF7;DCBLD2;EMP3,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.6935426096069098,1.3288383272683661,0.17689530685920576,0.13406635802469136,0.788,7/20,15.57%,CCND2;HDAC2;CTNNB1;NCOR2;CSNK1E;NCSTN;DKK1,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_KRAS_SIGNALING_UP,0.540801717247642,1.3264519954804574,0.05714285714285714,0.12829823287339628,0.794,23/90,9.25%,ITGA2;PCSK1N;PTGS2;PLAUR;PLAU;CCND2;TSPAN1;JUP;KCNN4;EPHB2;CFH;PCP4;SEMA3B;ALDH1A3;TSPAN13;SOX9;FUCA1;PSMB8;ANGPTL4;EMP1;ERO1A;KLF4;EVI5,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.5033729035137645,1.3082825000527882,0.06666666666666667,0.1380315500685871,0.832,30/116,9.76%,CDKN1A;IFI27;PTGS2;CFH;LY6E;PIM1;FAS;PLSCR1;PSME2;LGALS3BP;TNFSF10;SRI;PFKP;ICAM1;PML;PSMB8;ISG15;PELI1;CCL2;STAT1;UPP1;TAP1;HIF1A;C1S;RNF213;C1R;PSMB10;PNP;IRF7;MX1,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_UV_RESPONSE_DN,0.5180639505792588,1.282265366306611,0.07954545454545454,0.15662226554039418,0.886,25/96,15.66%,COL1A1;FHL2;GJA1;ANXA2;RND3;PDLIM5;SRI;INPP4B;TJP1;ERBB2;MET;LTBP1;MAP1B;MGLL;NFIB;CAV1;RUNX1;BHLHE40;SMAD3;NOTCH2;LAMC1;SERPINE1;ABCC1;MAPK14;ANXA4,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_NOTCH_SIGNALING,0.6335225498354135,1.2324282663949215,0.20212765957446807,0.20473251028806586,0.944,7/20,16.31%,CCND1;NOTCH3;LFNG;DTX2;NOTCH2;MAML2;PSENEN,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.559730396567193,1.2315876938062527,0.1626984126984127,0.1959631589261219,0.946,12/44,10.10%,TNFRSF21;TNFRSF12A;IFNGR2;PIM1;FAS;TGFB1;STAT1;IL13RA1;IFNGR1;IFNAR1;TNFRSF1A;LTBR,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_P53_PATHWAY,0.45667671110483377,1.2215201293101454,0.1004566210045662,0.20085110362888142,0.952,43/155,7.85%,KRT17;CDKN1A;APP;PERP;TM4SF1;ITGB4;CCND2;ST14;CDKN2A;BAX;PLXNB2;STOM;ZMAT3;PHLDA3;SDC1;EPS8L2;SFN;GADD45A;CDKN2B;MDM2;CD82;DDIT4;PTPRE;RRAD;FAS;PDGFA;TGFB1;TM7SF3;FUCA1;TRAF4;IER3;IP6K2;STEAP3;NINJ1;TAX1BP3;UPP1;TAP1;ATF3;PROCR;SESN1;FDXR;TP63;PLK2,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_HYPOXIA,0.4532334240581908,1.2117083487297775,0.10091743119266056,0.20609679728037214,0.964,32/133,11.77%,CDKN1A;PLAUR;MYH9;IDS;TES;ANXA2;DDIT4;PIM1;FOSL2;TPBG;TGFBI;GPC1;EDN2;CSRP2;PFKP;PAM;IER3;CDKN1C;ANGPTL4;ATF3;NAGK;ERO1A;COL5A1;P4HA2;TGM2;GPI;IGFBP3;CAV1;KLF7;CCNG2;BHLHE40;TPST2,KRT5-KRT17+ Basaloid,Hallmark
prerank,HALLMARK_ESTROGEN_RESPONSE_LATE,0.45617743426394974,1.1828350847177511,0.1762295081967213,0.2354466735253772,0.976,35/113,11.82%,MDK;LAMC2;PRSS23;PERP;CDH1;ST14;ALDH3A2;SFN;FLNB;PCP4;LSR;CCND1;KRT19;RAB31;SEMA3B;TPBG;ABHD2;IGFBP4;NBL1;TSPAN13;CXCL14;MYOF;PDLIM3;PLXNB1;CKB;PKP3;FARP1;KLF4;WFS1;ARL3;NCOR2;DYNLT3;CAV1;GFUS;IDH2,KRT5-KRT17+ Basaloid,Hallmark
prerank,REACTOME_RRNA_PROCESSING,-0.964502113862121,-2.494340604092224,0.0,0.0,0.0,77/162,2.14%,RPS3;RPS27;RPS12;RPL11;RPS4X;RPL10;RPS6;RPL13;RPL19;RPLP1;RPS28;RPS2;RPS13;RPS9;RPS14;RPLP0;RPL14;RPL32;RPL18;RPS8;RPL8;RPS15A;RPL30;RPL28;RPS16;RPS25;RPL18A;RPL24;RPL9;RPS15;RPS23;RPL12;RPL23A;RPL6;RPS3A;RPL37;RPL34;RPS24;RPL3;RPL5;RPL7A;RPL21;RPS5;RPLP2;RPL29;RPL37A;RPS27A;FAU;RPL35A;RPL39;RPL26;RPS7;RPS19;RPL22;RPL36;RPL10A;RPL7;RPL15;RPL35;RPSA;RPL41;RPS11;RPL27;RPS21;RPS29;RPL23;RPS20;UBA52;RPS10;RPL31;RPL13A;RPL4;RPL27A;RPS17;RPL38;RPS26;RPL36AL,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_TRANSLATION,-0.9271529844024002,-2.491054929337864,0.0,0.0,0.0,86/222,3.63%,RPS3;EEF1A1;RPS27;RPS12;RPL11;RPS4X;RPL10;RPS6;RPL13;RPL19;RPLP1;RPS28;RPS2;RPS13;RPS9;RPS14;RPLP0;RPL14;RPL32;RPL18;RPS8;RPL8;RPS15A;RPL30;RPL28;RPS16;RPS25;RPL18A;RPL24;RPL9;RPS15;RPS23;RPL12;RPL23A;RPL6;RPS3A;RPL37;RPL34;RPS24;RPL3;RPL5;RPL7A;RPL21;RPS5;RPLP2;RPL29;RPL37A;RPS27A;FAU;RPL35A;RPL39;RPL26;RPS7;RPS19;RPL22;RPL36;RPL10A;RPL7;RPL15;RPL35;RPSA;RPL41;RPS11;RPL27;RPS21;RPS29;RPL23;RPS20;UBA52;RPS10;RPL31;RPL13A;EEF2;EEF1B2;RPL4;RPL27A;RPS17;RPL38;RPS26;RPL36AL;EEF1D;PABPC1;RPL36A;SSR4;MRPL14;EIF3E,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-0.9027310389095999,-2.4427253322286004,0.0,0.0,0.0,80/216,2.38%,RPS3;RPS27;RPS12;RPL11;RPS4X;RPL10;RPS6;RPL13;RPL19;RPLP1;RPS28;RPS2;RPS13;RPS9;RPS14;RPLP0;RPL14;RPL32;RPL18;RPS8;RPL8;RPS15A;RPL30;RPL28;RPS16;RPS25;RPL18A;RPL24;RPL9;RPS15;RPS23;RPL12;RPL23A;RPL6;RPS3A;RPL37;RPL34;RPS24;RPL3;RPL5;RPL7A;RPL21;RPS5;RPLP2;RPL29;RPL37A;RPS27A;FAU;RPL35A;RPL39;RPL26;RPS7;RPS19;SAT1;RPL22;RPL36;RPL10A;RPL7;RPL15;RPL35;RPSA;RPL41;RPS11;RPL27;RPS21;RPS29;RPL23;RPS20;UBA52;OAZ1;RPS10;RPL31;RPL13A;RPL4;RPL27A;RPS17;RPL38;RPS26;RPL36AL;DUOX1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_INFLUENZA_INFECTION,-0.9559962050141843,-2.4255122721053723,0.0,0.0,0.0,79/136,2.58%,RPS3;RPS27;RPS12;RPL11;RPS4X;RPL10;RPS6;RPL13;RPL19;RPLP1;RPS28;RPS2;RPS13;RPS9;RPS14;RPLP0;RPL14;RPL32;RPL18;RPS8;RPL8;RPS15A;RPL30;RPL28;RPS16;RPS25;RPL18A;RPL24;RPL9;RPS15;RPS23;RPL12;RPL23A;RPL6;RPS3A;RPL37;RPL34;RPS24;RPL3;RPL5;RPL7A;RPL21;RPS5;RPLP2;RPL29;RPL37A;RPS27A;FAU;RPL35A;RPL39;RPL26;RPS7;RPS19;RPL22;RPL36;RPL10A;RPL7;RPL15;RPL35;RPSA;RPL41;RPS11;RPL27;RPS21;RPS29;RPL23;RPS20;UBA52;RPS10;RPL31;RPL13A;RPL4;RPL27A;RPS17;RPL38;RPS26;SLC25A6;RPL36AL;POLR2L,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,-0.9696096488276343,-2.414731832606131,0.0,0.0,0.0,77/107,2.14%,RPS3;RPS27;RPS12;RPL11;RPS4X;RPL10;RPS6;RPL13;RPL19;RPLP1;RPS28;RPS2;RPS13;RPS9;RPS14;RPLP0;RPL14;RPL32;RPL18;RPS8;RPL8;RPS15A;RPL30;RPL28;RPS16;RPS25;RPL18A;RPL24;RPL9;RPS15;RPS23;RPL12;RPL23A;RPL6;RPS3A;RPL37;RPL34;RPS24;RPL3;RPL5;RPL7A;RPL21;RPS5;RPLP2;RPL29;RPL37A;RPS27A;FAU;RPL35A;RPL39;RPL26;RPS7;RPS19;RPL22;RPL36;RPL10A;RPL7;RPL15;RPL35;RPSA;RPL41;RPS11;RPL27;RPS21;RPS29;RPL23;RPS20;UBA52;RPS10;RPL31;RPL13A;RPL4;RPL27A;RPS17;RPL38;RPS26;RPL36AL,KRT5-KRT17+ Basaloid,Reactome
